fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,spdir_i,spdir_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_av,landform,land_use,land_use_d,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,fire_rank,SHAP_duration_p,SHAP_8_ny_fir_p,SHAP_3_8y_fir_p,SHAP_f_load_av,SHAP_sW_100_av,SHAP_f_start,SHAP_FWI_12h_av,outliers,PredROS,PredErr,PctErr,AbsPctErr,bad_pred
29,Abrantes_09082017,2017,341,p,NaT,2017-08-10 12:00:00,-1.0,222.5,"fops,sat",0,3,84.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,171.79058412063952,198.3311184082692,41.0,4,Eucalyptus Forests,0.0,0.0,97.96511627906976,223.0,22.57123595505618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,342,p,NaT,2017-08-10 12:00:00,-1.0,222.5,sat,0,3,15.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,229.45277518656715,245.20218215542215,21.0,4,Eucalyptus Forests,0.0,0.0,100.0,223.0,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,343,p,NaT,2017-08-10 12:00:00,-1.0,222.5,"fops,sat",0,3,88.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,199.75859592618386,321.7157337259598,22.0,4,Eucalyptus Forests,0.0,0.0,99.42196531791907,4.0,22.999887640449437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,344,p,NaT,NaT,-1.0,-1.0,sat,0,0,203.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,200.95227832512316,207.87842392328778,21.0,4,Eucalyptus Forests,0.0,0.0,98.25436408977556,223.0,17.574405940594062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,345,p,NaT,NaT,-1.0,-1.0,sat,0,0,42.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,247.83711163294797,202.96095557537788,21.0,4,Eucalyptus Forests,0.0,0.0,100.0,223.0,21.359148936170214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,346,p,NaT,NaT,-1.0,-1.0,sat,0,0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,172.90230347938143,196.42077614720773,31.0,7,Shrub,0.0,0.0,100.0,4.0,30.286818181818184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,347,p,NaT,NaT,-1.0,-1.0,sat,0,0,3.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,187.52340262276786,205.7219963292374,31.0,3,Deciduous Forests,0.0,0.0,100.0,223.0,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,348,p,NaT,NaT,-1.0,-1.0,sat,0,0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,216.43252224392361,41.7624057934032,32.0,4,Eucalyptus Forests,0.0,0.0,100.0,223.0,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,349,p,NaT,NaT,-1.0,-1.0,sat,0,0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,115.82963391245487,158.66681077113782,22.0,4,Eucalyptus Forests,0.0,0.0,91.53846153846153,236.0,24.059868421052634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,350,p,NaT,NaT,-1.0,-1.0,sat,0,0,40.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,128.1570265436747,256.3012163132515,22.0,4,Eucalyptus Forests,0.0,0.0,95.74468085106383,223.0,21.197209302325586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,351,p,NaT,NaT,-1.0,-1.0,sat,0,0,329.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,99.31442473221117,200.47190860093934,21.0,4,Eucalyptus Forests,0.0,0.0,95.56603773584905,223.0,15.95761329305136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
29,Abrantes_09082017,2017,352,p,NaT,NaT,-1.0,-1.0,sat,0,0,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,138.20633561643837,72.7787254033353,22.0,4,Eucalyptus Forests,0.0,0.0,100.0,223.0,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
113,Abrantes_29082023,2023,2668,z,2023-08-29 17:20:00,NaT,-1.0,-1.0,"ek, airb",1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,150.80416259765624,53.54070117742909,42.0,4,Eucalyptus Forests,0.0,0.0,0.0,223.0,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1,,,,,,,,,,,,,
113,Abrantes_29082023,2023,2669,p,2023-08-29 17:20:00,2023-08-29 18:50:00,241.722222,241.784722,airb,1,1,14.0,9.333333,708.321556,708.321556,136.658501,136.658501,7956.320253,7956.320253,1.5,1.5,5,170.9304413377193,276.00266080358494,21.0,4,Eucalyptus Forests,0.0,0.0,0.0,233.0,21.97142857142857,0.08331668088585,0.132984196744261,0.047072642892602,0.05589761018753,0.094837635755537,0.159263305664055,24.842681884765625,12.390533447265625,45.88059616088867,1695.4847412109375,993.0706176757812,1676.94189453125,10.533731579780579,45055.33203125,4.0,65.62872214888952,1170.8256889614715,93.74710124526251,26.57371594436746,329.7234760697478,39.33348338450253,330.04011629302704,-1.0,-1.0,19.9788818359375,17.411285400390625,6.620758056640625,-9.923370361328125,-38.78602600097656,61.320926666259766,34.400272369384766,24.274627685546875,20.403488159179688,43.05305862426758,48.39810693433296,37.702967774217356,42.68871726244723,46.249029476395684,36.6471974157328,335.8687453280085,359.4970546958958,334.30067895928056,314.6798251202335,321.41767040849527,-0.049123744308755,-0.119604326178435,-0.003083881008698,-0.045564464243499,-0.043311712953154,5566.52490234375,14926.8115234375,30831.865234375,57152.27734375,93721.3359375,-14.895051109656965,-2.801620770725424,-6.943514558741921,-6.46033851325299,-8.045129156782476,55.61614227294922,0.34805616736412,5.217533588409424,0.035595059394836,3.402652025222778,-0.044696182012558,127.33614893370866,0.29682287688628,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,790.2421093750037,-999.0,826.247786981225,1.686957113829137,-1.0,722.9663500193648,-1.0,18.23163968013057,24199.052810668945,0.896715004454133,,0.0,1,,,,,,,,False,1403.183724481619,694.8621684816192,98.09981957991114,98.09981957991114,True
113,Abrantes_29082023,2023,2670,p,NaT,NaT,-1.0,-1.0,airb,0,0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,175.79864501953125,237.91447448730466,21.0,4,Eucalyptus Forests,0.0,0.0,0.0,223.0,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,
48,Agueda_05092019,2019,1740,z,2019-09-05 09:30:00,NaT,-1.0,-1.0,"fserv,sat",1,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,44.44462203979492,98.49142456054688,32.0,4,Eucalyptus Forests,0.0,0.0,0.0,98.0,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1,,,,,,,,,,,,,
