duration_p,wv100_k_av,8_ny_fir_p,3_8y_fir_p,f_load_av,f_start,FWI_12h_av,row_id,ros_p,SHAP_duration_p,SHAP_wv100_k_av,SHAP_8_ny_fir_p,SHAP_3_8y_fir_p,SHAP_f_load_av,SHAP_f_start,SHAP_FWI_12h_av
1.75,16.208927146605696,32.758620689655174,0.0,17.106428571428573,90.0,48.25343417329576,281,121.523794,0.40040275,-0.14730553,0.48286587,-0.3770441,-0.44693163,0.15474904,0.22765125
1.416667,16.189604161857336,5.128205128205128,0.0,22.906666666666666,0.0,45.10618598378314,282,592.240097,0.7088973,-0.055573393,0.33087543,-0.2642852,0.06018894,0.63690066,0.1939099
1.5,39.38208054716169,49.45215485756027,0.0,18.603453815261044,0.0,61.300086603445195,283,5420.962948,0.6221124,0.52135366,0.50114673,-0.31798553,0.14539634,0.7929839,0.6821883
1.0,38.61910672085426,94.57157173876732,0.0,19.802694892473117,90.0,60.43282773064012,284,4351.173497,0.98411113,0.761412,0.25963765,-0.2812133,0.402674,0.3144605,0.72391033
1.0,39.24456559805814,76.9508344609833,0.0,19.632679425837317,150.0,60.27739036200374,285,4551.711127,0.95474184,0.6736215,0.26955253,-0.30075034,0.42060074,0.17403917,0.68254715
1.0,40.66036525861594,70.03637465898758,4.152773567747802,19.847980941036333,210.0,59.89088352887026,286,4741.007201,1.0150735,0.6634881,0.4904191,0.866961,0.3422007,0.28590205,0.80473864
1.0,42.426524465436,28.302626421011368,0.509604076832615,18.585394537177542,270.0,60.2249424121862,287,2406.091842,1.1171874,0.55088985,0.5169407,0.8172692,0.1596544,0.20803475,0.80711114
1.0,38.25192189586073,10.204081632653061,0.0,15.937864077669902,330.0,76.88676314606549,288,2442.565286,1.0293788,0.4436767,0.53194773,-0.40410614,-0.41155764,0.104283705,0.783929
1.0,37.85692714372044,11.808118081180812,0.0,15.977623318385653,390.0,76.88676314606549,289,851.408064,1.0491217,0.4133824,0.53692776,-0.42092735,-0.4124126,-0.080120414,0.81777894
1.0,38.77745793037567,92.85714285714286,0.0,16.215161290322584,390.0,74.23536694750594,290,1640.989629,0.9682214,0.53861564,0.11148264,-0.36685804,-0.612326,-0.1583889,0.91028255
1.0,39.277829216964854,23.20421210981572,0.0,16.68770580296896,450.0,63.35517430391849,291,1059.391935,1.0681492,0.472435,0.5187908,-0.47868153,-0.58145815,-0.01391157,0.8676457
1.0,35.88217888786613,13.043478260869565,0.0,13.585524475524476,450.0,76.88676314606549,292,781.558637,1.0309736,0.38768542,0.5118735,-0.43231687,-0.7204922,-0.09147159,0.8043151
1.0,36.50840052514311,44.08060453400503,0.0,18.5193,450.0,74.47823783308908,293,904.870154,1.0621227,0.46041664,0.47817576,-0.39322624,0.089257754,0.013876756,0.85362077
1.0,35.88217888786613,0.0,0.0,12.446666666666667,450.0,76.88676314606549,294,223.864091,0.93787783,0.2997467,-0.36065197,-0.4142007,-0.7057331,-0.121352725,0.81436193
1.0,35.96307889050871,0.0,0.0,11.4415625,450.0,76.66192338319135,295,595.429492,0.93787783,0.2997467,-0.36065197,-0.4142007,-0.7057331,-0.121352725,0.81436193
1.0,35.88217888786613,0.0,0.0,15.008,450.0,76.88676314606549,296,201.273232,0.94324356,0.2995933,-0.3574583,-0.4145513,-0.6641093,-0.121352725,0.8112315
1.0,35.16981952188367,19.370294318959616,0.0,17.332098445595857,510.0,44.292797660867386,297,763.998893,1.0350963,0.36143547,0.66091734,-0.3799363,-0.20863305,-0.14623283,0.20562527
1.0,32.77527290187514,6.896551724137931,0.0,15.15,510.0,50.6082435306094,298,374.768401,0.9844495,0.1508968,0.35370025,-0.3938401,-0.6209895,-0.31194052,0.26122227
1.0,32.920695370965234,46.16384915474642,0.0,17.375500000000002,510.0,46.97718778975534,299,1664.785119,1.0102077,0.2416502,0.5790106,-0.38761637,-0.22440206,-0.1956807,0.27762768
1.0,32.76618927859471,0.0,0.0,15.125000000000002,510.0,50.18615242893249,300,324.902222,0.92461187,0.09709266,-0.35400257,-0.3757239,-0.6278734,-0.3193216,0.26538405
1.0,32.71811875716752,0.0,0.0,12.247,510.0,47.92441058787865,301,224.758073,0.9270356,0.10641733,-0.35388604,-0.36050925,-0.71661425,-0.31779444,0.17012858
1.0,32.710643143459464,0.0,0.0,16.202272727272728,510.0,47.56831096722818,302,885.339253,0.9330097,0.08627924,-0.33977196,-0.34911972,-0.43199572,-0.28640515,0.19747387
1.0,32.77527290187514,0.0,0.0,13.703636363636365,510.0,50.6082435306094,303,571.959305,0.91924614,0.10549423,-0.35592744,-0.3753733,-0.7109419,-0.3193216,0.26851448
13.0,9.809797107254315,26.40880293431144,0.0,17.017784360189573,570.0,22.744793627975234,304,130.575802,-2.1420057,-0.09728854,0.38957155,-0.26495165,-0.38979077,-0.30641732,-0.52870667
13.0,9.702832533606149,0.0,0.0,10.748655462184875,570.0,19.774250659450786,305,76.310035,-2.0335562,-0.08829633,-0.26818016,-0.22206193,-0.4545664,-0.36021334,-0.5700848
13.0,9.48955044274363,0.0,0.0,12.876865671641793,570.0,18.506077456618755,306,73.91126,-2.0361357,-0.103482686,-0.27517352,-0.22206193,-0.4545664,-0.36019844,-0.57266426
13.0,10.485313305648639,0.0,0.0,13.857297297297299,570.0,24.329723915153313,307,68.416595,-2.0320928,-0.1551607,-0.2667168,-0.22206193,-0.4778777,-0.3721203,-0.57629335
0.75,11.966848437375821,55.55555555555556,44.44444444444444,20.31772727272727,20.0,47.81900827466376,308,912.791509,0.95137095,-0.31798008,0.555508,-0.09553146,0.10769617,0.69761723,0.19429328
0.833333,12.134964405951152,71.91780821917808,28.08219178082192,20.366410256410255,65.0,47.81900827466376,309,888.287723,0.90358025,-0.3385023,0.39628917,-0.35945854,0.14572375,0.3852826,0.19205935
1.25,22.841882511734653,53.9622641509434,22.452830188679247,14.586844444444445,0.0,57.30577860145916,310,3040.175509,0.8519902,0.45958725,0.6247065,0.2329514,-0.39535722,0.75341755,0.41182038
4.0,21.153287507756737,55.81813511430773,29.18700231184177,18.475673097767178,75.0,56.23672752474032,311,3180.578379,-0.72321844,0.32550174,0.5419314,-0.15882051,0.15851355,0.38444734,0.51759577
8.0,9.011388483205588,59.90498812351544,28.68680013573125,18.479535221496004,315.0,51.55274010992052,312,708.257772,-1.2527567,-0.13964462,0.5046537,-0.05630923,0.120922774,0.09088867,0.2758612
9.75,3.189241593425275,55.78512396694215,39.66942148760331,17.52954128440367,795.0,43.22651872226346,313,90.859137,-2.2079434,-0.5826211,0.44308537,-0.12434655,0.15429324,-0.066979945,-0.08865838
14.25,7.444460010497495,37.981598619896495,61.41460609545716,16.157866061293984,1380.0,44.001613928372116,314,272.869399,-2.2388792,-0.479626,0.28478816,0.14806329,-0.19228181,0.090834506,0.01768005
8.25,4.031196578912763,65.83904109589042,32.96232876712329,19.52380471380471,2235.0,44.11153209793387,315,153.57096,-1.5992726,-0.68545127,0.40871307,-0.16286366,0.18833107,-0.6776781,0.056649446
1.416667,7.583667817473075,88.30188679245283,11.69811320754717,21.171641791044777,25.0,31.084431180416832,316,772.928584,0.58596724,-0.5909004,-0.12529474,0.10813542,0.26852214,0.76918894,-0.8236526
1.25,8.686482700904568,100.0,0.0,21.422241379310346,110.0,31.084431180416832,317,437.348895,0.6310346,-0.21640304,-0.86338425,-0.123842545,0.38527766,0.28269216,-0.7281821
1.416667,9.974122047409129,100.0,0.0,20.377820512820513,185.0,31.084431180416832,318,419.045609,0.5512578,-0.30788398,-0.93141836,-0.14770722,0.22580805,0.16322562,-0.7092336
1.5,20.819330281813293,0.957354221061793,99.04264577893821,13.51875,0.0,37.98825696852007,319,2383.912291,0.7755892,0.14897062,0.2384429,0.21730283,-0.3742602,0.79392105,-0.41264573
2.5,14.796412667013255,65.72192513368984,4.652406417112299,17.45843220338983,0.0,48.70831670722426,320,1545.954509,0.43246105,0.009624627,0.6201037,0.759325,0.17208552,0.6871161,0.43754122
5.5,15.56955524534715,26.405937767627748,2.083928061661433,13.4496875,150.0,48.765412182675455,321,514.507026,-1.0581877,-0.063001,0.45053264,0.7771632,-0.6276055,-0.007020574,0.3383919
1.0,21.155847570493812,4.276315789473684,0.0,9.814444444444444,1530.0,52.13891431520318,322,3024.396484,1.0097809,0.5150417,0.36958262,-0.36394343,-0.59531355,0.26057926,0.2618691
8.5,23.352798044879957,17.74112943528236,8.00599700149925,13.194661604489932,1590.0,52.94205737811093,323,951.145739,-1.9875652,0.38006118,0.37141547,0.6731244,-0.6137402,0.0950729,0.537847
3.0,12.928167126922515,85.35276073619632,0.0,18.738610271903326,0.0,56.79207292115463,324,966.92888,0.07629894,-0.1380302,0.04685941,-0.25874653,0.19597922,0.71040726,0.2712566
1.0,14.734366825210747,73.9946380697051,0.0,17.98043010752688,180.0,56.614580301184844,325,543.675696,0.80852765,-0.13648805,0.14788479,-0.31392726,-0.029249331,0.14089815,0.2691059
1.5,14.564497441137917,31.363636363636367,68.63636363636364,14.223214285714286,0.0,59.37148296823296,326,727.377197,0.78869915,-0.05468188,0.44324312,0.38176033,-0.3113534,0.71025777,0.4907918
1.0,14.548490615786205,76.53846153846153,20.0,16.473787878787878,90.0,59.37148296823296,327,1178.859795,0.84513927,-0.10343601,0.11131164,0.19106719,-0.2386486,0.24021788,0.6710662
1.0,14.360567443436103,69.88847583643123,7.063197026022305,13.669242424242425,150.0,59.37148296823296,328,479.132845,0.8829029,-0.109468445,0.45406002,0.70632195,-0.50058424,0.09254243,0.59215003
1.0,13.130838471036656,95.55555555555556,0.0,25.746956521739133,510.0,60.09533779317596,329,698.908535,0.9075501,-0.31047612,0.037360147,-0.27777112,0.30943033,-0.08345413,0.63319165
2.166667,16.477359318125504,100.0,0.0,20.723529411764705,0.0,43.302116054026314,330,416.767871,0.38792536,-0.11282388,-0.7643989,-0.22295831,0.29325032,0.720236,0.005765291
1.25,14.474231870771517,40.65040650406504,0.0,18.741666666666667,130.0,41.59381030752032,331,1278.125814,0.8825958,-0.032571975,0.5607989,-0.27606282,0.17029282,0.22195151,0.055711403
1.583333,14.531789474060817,15.19756838905775,0.0,19.483333333333334,205.0,41.279408462353636,332,766.753214,0.5814268,-0.11527298,0.5626168,-0.26131558,0.14742015,0.207509,-0.054932915
1.333333,15.200009513249581,49.09090909090909,0.0,19.12257575757576,300.0,41.182198471352685,333,505.049248,0.77891445,-0.04210553,0.6417393,-0.31317538,0.15954596,0.029750519,-0.18959177
7.833333,23.051808827127473,70.1953125,0.0,21.585494186046514,380.0,39.47138536425395,334,681.547242,-1.4173768,0.54449487,0.52280384,-0.2166058,0.5282056,-0.25005946,-0.64863515
1.0,12.120042556133388,67.81609195402298,0.0,18.184615384615384,0.0,58.350015987525914,335,807.492976,0.7476126,-0.3052324,0.4434775,-0.31972066,-0.0090508675,0.77699214,0.16383038
1.5,16.60264110058172,33.33333333333333,0.0,17.1,60.0,58.350015987525914,336,159.945376,0.6674928,-0.12633938,0.42747796,-0.43289348,-0.43288863,0.46372053,0.072034284
3.75,19.8071012737479,62.93103448275862,0.0,20.103132530120483,150.0,58.350015987525914,337,537.922195,-0.54367006,-0.094222695,0.5173126,-0.3441914,0.30537835,-0.019298399,0.07939654
1.0,18.744473018269467,94.23076923076923,0.0,18.112000000000002,375.0,58.350015987525914,338,710.979197,0.9207621,0.08979347,-0.011567383,-0.37256145,-0.12035047,-0.18471056,0.33764577
0.75,17.81495289478307,85.71428571428571,0.0,20.905454545454546,435.0,58.350015987525914,339,394.914431,1.0035363,0.042477477,-0.048131514,-0.34698611,0.32530653,-0.20453253,0.33995244
1.0,12.599659223822922,100.0,0.0,26.58878048780488,0.0,44.14125802434372,340,613.929992,0.7447372,-0.31354398,-0.76941085,-0.17358653,0.22624485,0.79880935,0.27584147
1.0,12.230928128748356,96.42857142857143,0.0,21.75525,60.0,44.14125802434372,341,486.982211,0.7888254,-0.30944413,-0.028465059,-0.18858886,0.41112155,0.51753384,0.26922223
1.0,13.592238669691724,96.55629139072848,0.0,22.11288043478261,120.0,44.14125802434372,342,1633.245024,0.8439244,-0.23510122,0.014601944,-0.18047328,0.3886804,0.33919716,0.2559537
1.0,12.002961392447482,94.79452054794521,0.0,20.622447368421053,180.0,44.03791744316318,343,1176.330245,0.7762477,-0.27558956,0.0073906174,-0.20106196,0.34487483,0.21472397,0.27890167
1.0,10.322267046043192,96.20637329286798,1.517450682852807,21.640387096774194,240.0,43.696370556712964,344,589.076139,0.8449678,-0.41875222,-0.14585313,0.793819,0.355268,0.1773299,0.26543808
1.0,10.177544214357104,91.43576826196474,4.030226700251889,20.452970297029704,300.0,43.66281545372825,345,818.789321,0.81259507,-0.413355,-0.17285804,0.76545066,0.25095257,0.08605719,0.2149241
1.0,8.68777697725442,93.10850439882698,4.398826979472141,18.80365168539326,360.0,43.592755124733884,346,730.857787,0.8213207,-0.33624712,-0.18307377,0.749018,0.04432497,-0.07519538,0.17818093
1.0,11.009046470476113,88.75140607424072,9.448818897637794,18.988356164383564,420.0,43.58004676713712,347,626.942186,0.77557904,-0.37525406,-0.3081966,0.45062923,0.09211985,-0.114180654,0.08799673
1.0,4.970186635619913,90.26812313803376,8.24230387288977,18.88804780876494,480.0,41.502395780829744,348,590.943015,0.7241989,-0.83062446,-0.25220165,0.5207978,0.046954863,-0.066429175,-0.027157193
1.0,3.050799643873727,93.59205776173285,3.971119133574007,19.844522058823532,540.0,39.583254554791274,349,481.184827,0.6332024,-0.8929043,-0.0555201,0.55713284,0.18588372,-0.17210498,-1.1167165
1.0,9.38434761313509,94.38423645320198,2.955665024630542,22.110711462450595,600.0,39.51089342728894,350,360.459625,0.67727333,-0.4706666,-0.04229598,0.6040035,0.2713852,-0.1066257,-1.2182074
1.0,12.46424355756889,91.59482758620689,3.771551724137931,20.771004184100423,660.0,39.41138202135015,351,340.209222,0.6163702,-0.41556892,-0.16499855,0.53534085,0.24993967,-0.052008383,-1.1633744
1.0,13.763754135510894,94.19953596287704,2.552204176334107,20.360879629629633,720.0,39.324481792197176,352,363.554868,0.66616803,-0.26205346,-0.050707925,0.5951483,0.2249726,0.005574598,-1.1391966
1.0,14.943595894168404,92.13793103448276,4.0,19.99269230769231,780.0,39.381660828338504,353,431.574065,0.6970413,-0.112023704,-0.200364,0.52240056,0.21963237,-0.05056979,-1.184133
1.0,15.07643552692545,95.09803921568627,2.380952380952381,20.14265193370166,840.0,39.52955306422981,354,410.191386,0.71327734,-0.08450691,-0.1021428,0.55721027,0.22179264,-0.0011536176,-1.1627667
1.0,14.764764889579515,88.73239436619718,10.328638497652582,18.65530612244898,900.0,39.02549526983593,355,253.773983,0.6586227,-0.053259972,-0.3800137,0.18121424,-0.026825424,-0.032465547,-1.263851
1.0,10.806037229954905,95.46313799621929,0.378071833648393,19.896230769230772,960.0,39.78996472502611,356,325.084322,0.65756905,-0.5114319,-0.14382623,0.59144825,0.19408607,0.043372154,-1.10925
1.0,8.972708974320481,96.27976190476191,0.0,17.86485380116959,1020.0,39.885670875213535,357,368.053734,0.6026168,-0.43767294,-0.19561808,-0.19369125,-0.06740631,0.09715992,-0.949753
1.0,7.055908528568585,90.53803339517626,0.371057513914657,17.734326241134752,1080.0,39.82110796111964,358,328.084854,0.647621,-0.69117945,-0.21295935,0.62951845,0.051869337,0.09157803,-1.0769204
1.0,7.740302711131074,95.95375722543352,4.046242774566474,18.160285714285713,1080.0,39.02549526983593,359,203.186243,0.6157883,-0.7691127,-0.27632394,0.5710561,-0.1905618,0.09868058,-1.199794
1.0,6.956935478403085,92.01228878648233,1.228878648233487,18.873030303030305,1140.0,39.8333122979214,360,317.360361,0.6293132,-0.82171255,-0.17861104,0.62186676,0.004308083,0.13051854,-1.0629629
1.0,7.536781392476239,87.61904761904762,11.428571428571429,18.41166666666667,1140.0,39.04627074319393,361,368.36019,0.5856776,-0.7244168,-0.31784382,0.19703335,-0.075295344,0.07313483,-1.2433442
1.0,8.983311365735394,93.28558639212176,1.163831692032229,20.233658536585367,1200.0,39.71764746519713,362,664.00516,0.6331183,-0.5453871,0.028470721,0.6367966,0.19002241,0.19243038,-1.0934289
1.0,9.203669136402207,84.77366255144034,12.757201646090536,17.770185185185188,1200.0,39.14568574783946,363,371.025972,0.58894426,-0.36903176,-0.23737618,0.035720505,0.11421003,0.15882488,-1.2692535
1.0,9.294349445473404,100.0,0.0,12.88529411764706,1200.0,39.02549526983593,364,420.065918,0.5283686,-0.3374487,-0.92263156,-0.24233739,-0.5038985,0.19665399,-1.0113846
1.0,11.250369810045786,96.01100412654745,1.444291609353508,20.87095890410959,1260.0,39.687917383301624,365,486.863596,0.6122981,-0.47732425,-0.09693634,0.6046819,0.23633777,0.23501492,-1.1389858
1.0,11.443035481493961,98.50746268656717,0.0,18.7955,1260.0,39.02549526983593,366,569.947605,0.58783025,-0.46356857,-0.16016155,-0.18284893,-0.0015757893,0.26729363,-1.0697778
1.0,11.802485322183008,98.77582249426166,0.0,19.21407294832827,1320.0,39.80840097958581,367,674.175648,0.62410504,-0.36684725,-0.12122339,-0.15272474,0.18474834,0.21320692,-0.91087955
1.0,11.287464332897851,96.7741935483871,0.0,17.415384615384617,1320.0,39.02549526983593,368,598.163973,0.576239,-0.41045168,-0.10106409,-0.212132,-0.09146682,0.2621248,-1.0433366
1.0,9.653323581947566,98.4178353110392,0.0,21.265561959654182,1380.0,39.8204601580386,369,1377.293361,0.66277885,-0.43826476,-0.023886431,-0.14346978,0.4265629,0.25936842,-0.90997046
1.0,8.902351518224728,98.30508474576271,0.242130750605327,19.4488679245283,1380.0,39.11823175095385,370,615.529632,0.6599854,-0.51836044,-0.19263041,0.57045287,0.14141323,0.18328966,-1.1685127
1.0,8.80869548166997,94.36619718309859,0.0,18.901500000000002,1380.0,39.02549526983593,371,178.97118,0.6146328,-0.5528413,-0.008047323,-0.17485341,0.040175464,0.2257896,-1.0511965
1.0,8.80869548166997,96.55172413793103,0.0,25.244705882352942,1380.0,39.02549526983593,372,168.900386,0.6570393,-0.59378624,0.022712495,-0.13344161,0.23373942,0.19007847,-1.0213449
1.0,8.80869548166997,84.4155844155844,6.493506493506493,17.926666666666666,1380.0,39.02549526983593,373,304.258678,0.5826699,-0.48590744,-0.22280352,0.42025876,0.03004332,0.17001764,-1.2814224
1.0,8.80869548166997,100.0,0.0,16.69,1380.0,39.02549526983593,374,147.052006,0.53851503,-0.38544664,-0.9710712,-0.27727324,-0.46674556,0.21755145,-0.98919076
1.0,6.807572942377481,86.66666666666667,0.0,21.2225,1440.0,39.04560788466268,375,180.5234,0.6027892,-0.8951408,-0.08244745,-0.14064011,0.40325803,0.17130707,-0.9777675
1.0,6.890991317920374,73.75,6.25,18.72086956521739,1440.0,39.02549526983593,376,250.507607,0.6339953,-0.8433334,0.3883163,0.42209566,-0.008519943,0.15203655,-1.1225986
1.0,6.890991317920374,100.0,0.0,16.74857142857143,1440.0,39.02549526983593,377,128.069753,0.5422297,-0.6872813,-0.9335363,-0.26603794,-0.4525349,0.20337202,-0.95325917
1.0,6.643809276576357,96.33891213389121,0.0,23.204858299595145,1500.0,39.76878968230053,378,708.645997,0.6550197,-0.88630223,0.009424015,-0.13415311,0.34934476,0.20047498,-0.8754781
1.0,9.054325035806546,100.0,0.0,17.1,1500.0,39.02549526983593,379,144.578341,0.5115188,-0.3630505,-1.0130345,-0.2752584,-0.4793406,0.19882786,-1.0284032
1.0,8.745971616335657,61.702127659574465,0.0,18.203333333333337,1500.0,39.08339825094624,380,159.899919,0.6685849,-0.45750248,0.6103137,-0.24681196,-0.04689002,0.19551997,-1.0144006
1.0,9.054325035806546,49.45054945054945,5.494505494505495,16.81625,1500.0,39.02549526983593,381,345.918582,0.7574499,-0.3711174,0.72672206,0.61623067,-0.21952549,0.13954015,-1.124765
1.0,6.368065322961495,100.0,0.0,21.185000000000002,1500.0,39.53194758398021,382,119.455438,0.56871945,-0.7884112,-0.83471066,-0.15638256,0.3831228,0.18169345,-0.97451454
1.0,10.130318141037444,97.69357495881383,0.0,21.74797297297297,1560.0,39.72467761363312,383,398.676068,0.63720286,-0.5008219,-0.10293097,-0.1450615,0.40814704,-0.01440479,-0.94835037
1.0,11.675318506090942,51.13636363636363,0.0,19.253636363636364,1560.0,39.17440941967414,384,270.976472,0.64291275,-0.35678387,0.598756,-0.22071652,0.1388906,-0.08501857,-0.9326859
1.0,12.374578737373712,28.57142857142857,2.597402597402597,20.530526315789476,1560.0,39.02549526983593,385,288.926625,0.68988484,-0.41599146,0.5740266,0.6148607,0.187251,-0.11285309,-1.1234791
1.0,12.374578737373712,100.0,0.0,16.792500000000004,1560.0,39.02549526983593,386,130.087019,0.5017887,-0.3146625,-1.0150733,-0.2578504,-0.5307323,-0.036623344,-1.0041747
1.0,10.003026892315239,100.0,0.0,20.286,1560.0,39.53194758398021,387,135.330542,0.5248705,-0.5065229,-0.9252143,-0.18758208,0.19724512,-0.04890977,-1.0632995
1.0,10.41522810360762,98.73646209386283,0.0,23.06416666666667,1620.0,39.73857316784575,388,381.296823,0.6623711,-0.5178133,0.0021239398,-0.14987697,0.4039179,-0.071733035,-0.9519262
1.0,12.114053151930664,100.0,0.0,19.96,1620.0,39.02549526983593,389,139.966966,0.50366443,-0.3864501,-0.9300487,-0.17783518,0.19076374,-0.113339745,-1.0472809
1.0,11.493638979103054,56.60377358490566,0.0,18.794146341463417,1620.0,39.21329187669883,390,586.032488,0.6248639,-0.44931057,0.5886653,-0.2565632,0.025781585,-0.13482945,-1.017853
1.0,12.114053151930664,27.500000000000004,2.5,20.015,1620.0,39.02549526983593,391,417.506386,0.6851928,-0.41609934,0.5834042,0.61819077,0.14240527,-0.16246314,-1.1210761
1.0,10.449136457583457,100.0,0.0,16.69,1620.0,39.53194758398021,392,117.046899,0.5142077,-0.43184614,-1.00413,-0.2842524,-0.4837466,-0.09409482,-1.0338489
1.0,7.786159866427746,98.74326750448833,0.0,22.871267605633804,1680.0,39.653385629365204,393,336.592895,0.6351227,-0.80426884,0.008406721,-0.15470038,0.24211076,-0.16992907,-0.9183703
1.0,8.430036882839948,76.97368421052632,0.0,17.41769230769231,1680.0,39.28886148164083,394,283.884243,0.5719218,-0.40487656,0.20606019,-0.23279937,-0.04421424,-0.22485878,-1.0344388
1.0,9.121235932579172,62.589928057553955,1.43884892086331,18.67,1680.0,39.02549526983593,395,366.524144,0.6882474,-0.4539442,0.6292993,0.72038174,0.012320462,-0.2505107,-1.1624333
1.0,7.800575134767514,100.0,0.0,16.69,1680.0,39.53194758398021,396,91.899906,0.5206352,-0.57808137,-0.9429526,-0.28893775,-0.49043155,-0.17581543,-0.96480125
1.0,5.680050100452997,97.99107142857143,0.0,21.571111111111115,1740.0,39.6682998404537,397,303.19742,0.6042371,-0.8413504,-0.1061785,-0.16556884,0.4129615,-0.2961983,-0.8910169
1.0,6.266821663716607,80.92485549132948,0.0,17.565106382978726,1740.0,39.327842642787914,398,404.412609,0.5324968,-0.72560596,-0.09224724,-0.22640389,0.04644584,-0.35419706,-1.0031133
1.0,7.200346833050491,79.48717948717949,0.854700854700855,18.602068965517244,1740.0,39.02549526983593,399,369.827882,0.5662135,-0.724379,-0.032034613,0.7085747,-0.024435418,-0.33174887,-1.1910299
1.0,5.653046817003624,100.0,0.0,16.69,1740.0,39.53194758398021,400,100.505429,0.502954,-0.61233026,-0.8820851,-0.29283127,-0.47966868,-0.3018553,-0.93225765
1.0,5.118559196603026,70.51282051282051,0.0,17.444166666666668,1800.0,39.32360706572227,401,245.319125,0.5640714,-0.73130935,0.4946244,-0.26065555,-0.016168483,-0.5988424,-0.90208393
1.0,5.529519109794033,90.32258064516128,0.806451612903226,18.543529411764705,1800.0,39.02549526983593,402,298.456774,0.5581942,-0.74025005,-0.1616728,0.6724004,-0.10663299,-0.53949946,-1.1507261
1.0,5.174132861893032,84.17721518987342,0.632911392405063,17.028048780487808,1860.0,39.02549526983593,403,228.811684,0.55201745,-0.6915203,-0.1355744,0.65788805,-0.42159078,-0.61155593,-1.1139635
1.0,3.943067299940856,96.88581314878893,0.0,24.17522388059702,1920.0,40.37255601182403,404,227.011028,0.61907935,-0.92541534,0.09130465,-0.20651019,0.32002777,-0.76261413,-0.5893626
1.0,4.985884657467053,87.35632183908046,0.574712643678161,19.92048780487805,1920.0,38.93048227205105,405,284.451368,0.53744787,-0.8712191,-0.08602136,0.6489733,0.23965794,-0.6865305,-1.1536342
1.0,4.946486363691168,77.6978417266187,0.0,17.32181818181818,1980.0,40.09279978671462,406,170.111386,0.5163355,-0.7640899,0.020757463,-0.28142533,-0.15106839,-0.81649286,-0.7363665
1.0,5.505147704586396,81.88405797101449,0.0,18.305,1980.0,38.83546927426617,407,170.890029,0.48371872,-0.72068053,-0.08003517,-0.21841502,-0.14990154,-0.8480723,-1.0907549
1.0,5.77260359658777,80.12820512820514,0.0,17.235128205128206,2040.0,40.34308382607057,408,237.158966,0.5330827,-0.5990918,-0.044169255,-0.29166737,-0.21037896,-0.82252115,-0.650683
1.0,6.490314319183245,84.32835820895522,0.0,16.874166666666667,2040.0,38.83546927426617,409,154.304744,0.4960204,-0.6471152,-0.099711776,-0.2753304,-0.4741931,-0.82164323,-1.0211704
1.0,4.794744405541836,92.77456647398844,0.0,20.23025,2100.0,40.796520005194175,410,297.894108,0.604984,-0.9023529,0.019873843,-0.25191963,0.2877496,-0.77287686,-0.2993154
1.0,5.062416368647201,82.88770053475936,0.0,17.438000000000002,2100.0,40.248006382026276,411,181.405839,0.50933343,-0.7798867,-0.047419842,-0.2614906,-0.055818804,-0.8387378,-0.77611905
1.0,3.82599603001042,95.66929133858267,0.0,20.309411764705885,2160.0,40.838986183550766,412,190.655229,0.60180086,-0.9080204,-0.0069280593,-0.24600479,0.3113102,-0.8016943,-0.291344
1.0,3.214044996605343,100.0,0.0,20.778,2160.0,38.83546927426617,413,184.07823,0.44871587,-0.749095,-0.78948075,-0.19740567,0.30349463,-0.8290665,-1.0327839
1.0,3.214044996605343,91.05691056910568,0.0,18.21275862068966,2160.0,38.83546927426617,414,135.197115,0.47380245,-0.7889172,-0.1220313,-0.22116517,-0.18048641,-0.9085156,-1.0956459
1.0,7.057849468631584,93.67588932806325,0.0,20.143611111111113,2220.0,40.92283090210281,415,254.380154,0.606004,-0.7725278,0.11708475,-0.25498486,0.30791,-0.83401453,-0.27265665
1.0,6.854461033904982,72.65625,0.0,16.388275862068966,2220.0,39.98230859501433,416,163.177406,0.5316157,-0.6911618,0.49451333,-0.28246972,-0.23672742,-0.94282,-0.91211396
1.0,6.26005816613326,95.04950495049505,0.0,17.776785714285715,2220.0,38.83546927426617,417,129.270067,0.4848011,-0.6755195,-0.10668299,-0.22748625,-0.04108622,-0.93261194,-1.0538678
1.0,9.88894420351658,91.93548387096774,0.0,19.500697674418603,2280.0,40.854703649510995,418,150.956717,0.6247376,-0.4069769,-0.014317117,-0.27116898,0.17101657,-0.9148794,-0.29314983
1.0,9.83631688822182,91.91919191919192,0.0,17.491578947368424,2280.0,38.83546927426617,419,128.239096,0.47746557,-0.3386774,-0.15719524,-0.23900329,-0.060561545,-0.9467037,-1.1528937
1.0,10.919017013784266,95.38461538461539,0.0,18.196756756756756,2340.0,40.662273757883845,420,141.947275,0.5945544,-0.36450198,-0.142999,-0.293042,-0.16256352,-0.90233374,-0.352397
1.0,11.434291034957313,88.29787234042553,0.0,17.356551724137933,2340.0,38.83546927426617,421,111.040781,0.4532125,-0.355596,-0.17794994,-0.25467554,-0.2408482,-0.91079986,-1.123261
1.0,11.38932442909714,83.72093023255815,0.0,16.734166666666667,2400.0,39.50084329336892,422,102.27006,0.46336037,-0.34404683,-0.0969585,-0.28499648,-0.46482623,-0.9424512,-1.0988709
