,AIQ,R2_log_ros_p,R2_ros_p,corr_log_ros_p,corr_ros_p,cv,entropy,kurtosis,max,max_entropy,mean,median,min,mode,mode2,mode2_freq,mode2_pct,mode_freq,mode_pct,n,n_missing,n_negative,n_positive,n_total,n_unique,n_zeros,normality_p,normality_stat,pct_complete,pct_missing,pct_negative,pct_positive,pct_unique,pct_zeros,q25,q75,range,rel_entropy,sem,shapiro_p,shapiro_stat,skewness,std,var,VIF,var_type
LiftIdx_av,0.42158392194957317,0.08031304858228104,0.07972129232083033,-0.283395569094298,-0.2823495923865135,11.421138714889608,,-0.06493142527651097,3.452314721351751,,2.804068005229582,2.871590000737119,1.827256800893807,,,,,,,851,0,0.0,851.0,851,,0.0,2.2716996323627846e-12,53.62098565575009,100.0,0.0,0.0,100.0,,0.0,2.613119798540543,3.0347037204901164,1.625057920457944,,0.010978251311108285,3.3092700647094176e-14,0.9613451636878494,-0.6666985488778799,0.3202564965371085,0.102564223574223,1.086627335453493,numeric
LowCC_p_av,0.1053247057014675,0.038622568358899094,0.03604941542902035,-0.19652625361233317,-0.18986683604310772,229.19104184261153,,6.1505200423217,4.522067840233825,,0.3691117696713476,0.0,0.0,,,,,,,851,0,0.0,270.0,851,,581.0,2.6084498388786127e-100,458.5995063719625,100.0,0.0,0.0,31.727379553466513,,68.2726204465335,0.0,0.1053247057014675,4.522067840233825,,0.028999516178866612,2.5229124306032453e-43,0.5084482856825598,2.5949016183310007,0.8459711104734622,0.7156671197557029,1.0373975761890997,numeric
MidCC_p_av,1.13316307750315,9.636754748795808e-07,2.49748865997784e-05,0.0009816697381907933,0.004997488028977998,163.20679129646933,,0.7554667599554152,4.497599112527275,,0.7127894711544157,0.0,0.0,,,,,,,851,0,0.0,351.0,851,,500.0,3.21839799637189e-41,186.47421018731345,100.0,0.0,0.0,41.24559341950646,,58.75440658049354,0.0,1.13316307750315,4.497599112527275,,0.039878124271235486,8.22028265320821e-38,0.6660394167463661,1.4561165180762674,1.1633208245701947,1.3533153408786776,1.0000249755103603,numeric
Recirc,0.030998375816657,0.1125803280478962,0.10479642636624714,-0.33552992124085773,-0.3237227615819548,214.43620164578778,,11.31400786282639,0.534690443805093,,0.03935896952663936,0.005039188228883,1.6963365e-08,,,,,,,743,108,0.0,743.0,851,,0.0,8.51055694879612e-115,525.311956614959,87.3090481786134,12.690951821386603,0.0,87.3090481786134,,0.0,0.0005779407087,0.031576316525357,0.534690426841728,,0.0030963312678760108,8.531306846001558e-41,0.5179410019828253,3.261840508806291,0.08439987925984854,0.007123339619077011,1.1170643521236898,numeric
TotCC_p_av,3.2047366281942473,0.0020782507033296114,0.0026930963354180985,0.04558783503665875,0.05189505116500126,98.8086746764114,,-1.3771526217358059,4.61512051684126,,1.7195512350720927,1.430418441193026,0.0,,,,,,,851,0,0.0,593.0,851,,258.0,0.0,36785.4487006346,100.0,0.0,0.0,69.68272620446534,,30.317273795534668,0.0,3.2047366281942473,4.61512051684126,,0.05824322501442303,2.5866580565183497e-28,0.8410997405487852,0.3955930375391236,1.6990657857565983,2.886824544328687,1.0027003686884373,numeric
VPD_Pa_av,0.8761587638859911,0.11051578862852003,0.10613417364055508,0.33243915026440557,0.32578240228802274,8.289258296888708,,0.2821651221144772,8.758431187034969,,7.575817426260899,7.648236919335305,5.058323430567999,,,,,,,851,0,0.0,851.0,851,,0.0,9.879683116186309e-13,55.28625154187534,100.0,0.0,0.0,100.0,,0.0,7.191790777867331,8.067949541753322,3.70010775646697,,0.02152684542927352,2.187669505659927e-12,0.969348990522966,-0.6613492454361707,0.6279790745634721,0.3943577180895949,1.1187361352349945,numeric
VentIdx_av,0.9076721689679825,0.032458704302171355,0.034441511300006646,0.18016299370895056,0.1855842431350427,6.893885138572643,,0.8870603706827382,10.619502085661507,,9.114680813843227,9.163941970306961,5.456354027429082,,,,,,,851,0,0.0,851.0,851,,0.0,5.797786308059452e-10,42.53674951253448,100.0,0.0,0.0,100.0,,0.0,8.66139643665559,9.569068605623572,5.163148058232425,,0.02153975344812048,1.2282516074921553e-07,0.9850339492599463,-0.4575547562556722,0.6283556260538703,0.39483079279355127,1.0356700414351676,numeric
aspect_cos,1.048575354706545,1.7338339754390277e-05,1.3368869539076267e-05,-0.004163933207244117,-0.003656346474156445,-468.8805250192385,,-1.4937505744634023,0.693091967619275,,-0.10772089431017602,-0.226632701182935,-0.69314606766089,,,,,,,851,0,509.0,342.0,851,,0.0,0.0,6525.008790332873,100.0,0.0,59.811985898942424,40.188014101057576,,0.0,-0.614720116068707,0.43385523863783804,1.386238035280165,,0.017313998076632135,2.7742572450045684e-26,0.8666346292970539,0.3046149508501174,0.5050822947969724,0.25510812451737575,1.0000133690482682,numeric
aspect_sin,1.0283237255798645,0.0005578476324833458,0.0009856635269099184,-0.02361879828618183,-0.03139527873598064,-718.4584386953619,,-1.5527961166484958,0.693145871671871,,-0.07077834405714604,-0.170841509165261,-0.693146862246028,,,,,,,851,0,472.0,379.0,851,,0.0,0.0,5449.631891149577,100.0,0.0,55.4641598119859,44.535840188014106,,0.0,-0.5817024997575465,0.446621225822318,1.386292733917899,,0.01743160064436766,1.0478176424987361e-25,0.8732778454778876,0.20158715885316994,0.508512985647403,0.2585854565720359,1.0009866360180473,numeric
d_2m_C_av,0.5556886670652736,0.021596004187065154,0.021007462528955204,-0.14695578990657412,-0.14493951334593064,32.13383502470496,,10.569188843183513,3.000601685322906,,2.2417097733955087,2.432615992098742,-1.572614499763021,,,,,,,851,0,27.0,824.0,851,,0.0,5.787914644378541e-122,558.3192185672211,100.0,0.0,3.172737955346651,96.82726204465335,,0.0,2.0916560393666117,2.6473447064318854,4.573216185085927,,0.024693188113958365,2.708571833847637e-37,0.6784204472075686,-2.9934146635896686,0.7203473203156001,0.5189002618858658,1.0214582458240409,numeric
dfmc_av,0.42916549102626034,0.14217367145552748,0.13769480191423228,-0.3770592413076856,-0.37107250223404087,12.456778490399984,,-0.7381536574489806,3.046408962707371,,2.3554799268136044,2.341515957192334,1.640166819568346,,,,,,,851,0,0.0,851.0,851,,0.0,1.0221156316426008e-12,55.21829297607946,100.0,0.0,0.0,100.0,,0.0,2.134941716135267,2.5641072071615274,1.406242143139025,,0.010058202369503765,1.256275145862141e-07,0.9850596274813496,0.15269064782644592,0.29341691686900634,0.08609348710491337,1.159682212539019,numeric
duration_p,1.3769935712215466,0.27505771013631053,0.2829906385606294,-0.5244594456545811,-0.5319686443397105,48.692305225926404,,-1.2051643772038034,3.178053830347946,,1.4621025778113788,1.386294361119891,0.154150965541503,,,,,,,851,0,0.0,851.0,851,,0.0,1.6158349568747445e-140,643.76412238986,100.0,0.0,0.0,100.0,,0.0,0.7920601291479765,2.169053700369523,3.023902864806443,,0.024404695791776974,1.0760883984994764e-18,0.9356491399977241,0.279579314168741,0.7119314499040547,0.5068463893624895,1.3946819299437538,numeric
elev_av,0.997280171113303,0.01101705181091843,0.012561004888788491,-0.10496214465662575,-0.11207588897166282,11.208776319726596,,0.3691089994082759,7.303532117008106,,6.061315509649752,6.274025860671314,3.54097759318448,,,,,,,851,0,0.0,851.0,851,,0.0,6.861537148646971e-21,92.85671092418248,100.0,0.0,0.0,100.0,,0.0,5.599235165802556,6.596515336915859,3.762554523823626,,0.023289507970327406,9.703958987476675e-20,0.9282555418633761,-0.9100633095850366,0.6793992975095369,0.46158340545645227,1.0127207908042701,numeric
f_load_av,0.26388427167858897,0.00031864114220685023,0.00020345447413532824,0.017850522183030116,0.014263746847701982,7.048381125324774,,12.240785208804573,3.437363034990904,,2.991825215427958,2.997173856924017,1.168345626682785,,,,,,,851,0,0.0,851.0,851,,0.0,1.5391325516464165e-90,413.602878779782,100.0,0.0,0.0,100.0,,0.0,2.8712795794497197,3.1351638511283086,2.2690174083081187,,0.0072287102576103785,3.810833038219202e-23,0.8997595443540185,-1.8507451001097732,0.21087524378693143,0.044468368442197766,1.0002034958762818,numeric
f_start,2.782866304998021,0.06572071591080644,0.06273096099900044,-0.25636051940735033,-0.25046149604080953,51.31829273468844,,-0.2052577678981904,9.635673464721814,,5.5905498785384635,6.580639137284949,0.0,,,,,,,851,0,0.0,704.0,851,,147.0,4.55075214885292e-24,107.4934994102316,100.0,0.0,0.0,82.7262044653349,,17.2737955346651,4.795790545596741,7.578656850594762,9.635673464721814,,0.09834718787865825,4.997743976535323e-29,0.8312715897438299,-1.0194706555726216,2.8689747521471376,8.23101612845773,1.0669295137134402,numeric
fuel_model,,,0.0397631554064782,,0.19940700942163042,,2.437515297145464,,,3.700439718141092,,,,233.0,223.0,158.0,18.566392479435958,360.0,42.30317273795535,851,0,,,851,13.0,,,,100.0,0.0,,,1.527614571092832,,,,,0.6587096352889501,,,,,,,1.0414097372230184,categorical
gT_5_3_av,0.07232565413017777,0.004590108233277419,0.005101934603161167,0.0677503375141218,0.07142782793254437,-2.6911021405684115,,1.1509067616555684,-1.892800751274906,,-2.1626981867420274,-2.171864519912035,-2.277130433920864,,,,,,,851,0,851.0,0.0,851,,0.0,3.302535032883767e-23,103.52953354703189,100.0,0.0,100.0,0.0,,0.0,-2.2031385240363095,-2.1308128699061317,0.3843296826459577,,0.0019950846066003475,2.7916714682786814e-15,0.9560145370198141,0.8639394481501365,0.05820041719744892,0.0033872885619571085,1.0051280978228923,numeric
gT_7_5_av,0.1354484334382644,0.0004464361800427365,0.00047421104861048726,-0.021129036420119506,-0.02177638740954264,-5.446130673127667,,0.5061613821907094,-1.584206045221887,,-2.0622821484053344,-2.06233903664139,-2.391353897190845,,,,,,,851,0,851.0,0.0,851,,0.0,0.02520386208524201,7.361516077713189,100.0,0.0,100.0,0.0,,0.0,-2.122902340508194,-1.9874539070699295,0.8071478519689579,,0.003850094238892927,0.0010987690871987073,0.9936236999735344,-0.07787327987483687,0.11231458065073914,0.012614565026751387,1.0004744360314184,numeric
gT_8_7_av,0.24083101122214368,0.004725753092031727,0.006036829395929897,-0.06874411314455753,-0.07769703595330968,-10.075420249925944,,2.771440808946672,-0.745817272208092,,-2.055000763936507,-2.074528217601033,-2.442733555278102,,,,,,,851,0,851.0,0.0,851,,0.0,2.37918276074371e-38,173.2629529657936,100.0,0.0,100.0,0.0,,0.0,-2.198162718237202,-1.9573317070150584,1.6969162830700102,,0.007097581324685786,9.706565352150979e-17,0.9479815939764235,1.068547559421706,0.20704996310579168,0.042869687222109695,1.0060734940433065,numeric
gT_9_8_av,0.6631974784954004,0.01927972578418233,0.017256299327197598,-0.13885145222208636,-0.1313632343054844,-39.40613445027351,,5.6564261752584475,1.554605035153955,,-1.8417461044324361,-2.055675137019666,-2.485344599735176,,,,,,,851,0,814.0,37.0,851,,0.0,1.6245441663375126e-89,408.88969202612515,100.0,0.0,95.65217391304348,4.3478260869565215,,0.0,-2.3308466939797365,-1.667649215484336,4.0399496348891315,,0.024878764817337095,8.9410500197959e-35,0.7334741091891146,2.2846109838828945,0.7257609461453206,0.5267289509497509,1.0175593080020597,numeric
gT_s_9_av,3.8881788622989495,0.09627241523083344,0.08838582834584785,-0.3102779644622438,-0.29729754177565587,-222.7199545391074,,-0.8684940081635975,4.402975935422418,,-0.9613058149154219,-1.8772394534465726,-3.848496708090411,,,,,,,366,485,257.0,109.0,851,,0.0,1.3799480130676752e-15,68.43346113628252,43.00822561692127,56.99177438307873,30.19976498237368,12.808460634547592,,0.0,-2.6668619434333323,1.2213169188656172,8.25147264351283,,0.11191290159266773,1.2139054346719801e-17,0.8596328578350738,0.7684903016276031,2.1410198739614232,4.583966100697788,1.096955303125081,numeric
gp_300_av,0.01094037724490704,0.0022614871520474007,0.0023474888676420108,0.04755509596297121,0.048450891298736816,0.0697880863206323,,-0.3964771854829414,11.472830257057842,,11.45449575252241,11.45507381930067,11.429805285224115,,,,,,,851,0,0.0,851.0,851,,0.0,2.1122854917783222e-05,21.530309864460534,100.0,0.0,0.0,100.0,,0.0,11.449476670987956,11.460417048232863,0.04302497183372722,,0.00027402645036296786,1.0437774047115792e-08,0.9820765438902875,-0.3082656505484095,0.0079938733833635,6.39020116692474e-05,1.0023530125383813,numeric
gp_500_av,0.012802696388479973,0.0007177794826049844,0.0007703025762783591,0.026791406879911783,0.027754325361614523,0.08396837963793685,,-0.09785236405519937,10.979590126836738,,10.961172144697414,10.961315367684978,10.929032133076687,,,,,,,851,0,0.0,851.0,851,,0.0,3.1146705958360855e-07,29.963944504071524,100.0,0.0,0.0,100.0,,0.0,10.95539361240736,10.96819630879584,0.050557993760051545,,0.0003155062675105584,3.211602926304544e-10,0.9773560801490943,-0.47737999492841093,0.00920391863922731,8.471211831751591e-05,1.0007708963997612,numeric
gp_700_av,0.014877889731382155,0.0005807455357959467,0.0007247769019310382,0.024098662531268134,0.026921680889778005,0.11992902887989387,,0.45942634326451337,10.376028079306781,,10.348622551886614,10.348420363525472,10.303548861123188,,,,,,,851,0,0.0,851.0,851,,0.0,2.7722983202012365e-11,48.6175186565543,100.0,0.0,0.0,100.0,,0.0,10.342492859998114,10.357370749729496,0.07247921818359337,,0.0004254436873524373,3.0856420949692256e-13,0.9657633599968168,-0.5878221460890489,0.012411002528923307,0.0001540329837729407,1.0007253025844913,numeric
gp_850_av,0.020401970211912257,1.1845889005403662e-06,3.0879222403075148e-06,0.0010883882122387977,0.00175724848564667,0.18434665023014948,,0.5556182949253494,9.669844261766775,,9.626809644922407,9.628372986999777,9.568840183034732,,,,,,,851,0,0.0,851.0,851,,0.0,8.629798265490907e-14,60.161940346103094,100.0,0.0,0.0,100.0,,0.0,9.618730416159133,9.639132386371045,0.10100407873204276,,0.0006083490788614545,1.990909040967218e-13,0.964924684770503,-0.6603451814678784,0.017746701104447406,0.00031494540009059473,1.0000030879317756,numeric
gp_950_av,0.06338871438951976,0.004517209264998004,0.004683333606296079,-0.06721018721144886,-0.06843488588648394,0.49675278752289737,,-0.2827555911247259,8.763716159445925,,8.64711776476402,8.65040370126456,8.527646712093095,,,,,,,851,0,0.0,851.0,851,,0.0,4.378341468130759e-06,24.677681131059863,100.0,0.0,0.0,100.0,,0.0,8.61898455522503,8.68237326961455,0.23606944735283086,,0.0014724715297101134,7.000211297445517e-09,0.981568192863404,-0.39638172600104093,0.042954798536852926,0.001845114717341622,1.004705370425741,numeric
gp_m2s2_av,0.9737910135895849,0.008047184798851853,0.008736758739861586,-0.08970610235012919,-0.09347063035981723,7.708093998529604,,0.8495974871686967,9.256369675614666,,8.293098496351005,8.512886059544776,5.890610681527053,,,,,,,851,0,0.0,851.0,851,,0.0,8.2391195266996e-28,124.72697823835404,100.0,0.0,0.0,100.0,,0.0,7.788172928571592,8.761963942161177,3.3657589940876127,,0.021912859068058822,4.695690510650395e-22,0.909664670508684,-1.0498579478139605,0.6392398274893807,0.4086275570486532,1.0088137624560303,numeric
land_use,,,0.02871386337453494,,0.1694516549772676,,1.919008764597037,,,3.0,,,,7.0,4.0,184.0,24.831309041835357,346.0,46.69365721997301,741,110,,,851,8.0,,,,87.07403055229143,12.925969447708576,,,1.0796221322537112,,,,,0.6396695881990123,,,,,,,1.0295627233744893,categorical
landform,,,0.01312289437023328,,0.11455520228358587,,1.8543418987119267,,,3.321928094887362,,,,22.0,21.0,268.0,31.529411764705884,407.0,47.88235294117647,850,1,,,851,10.0,,,,99.88249118683902,0.11750881316098707,,,1.1764705882352942,,,,,0.55821253372879,,,,,,,1.0132973946759654,categorical
rh_2m_av,0.6623544794864245,0.12844254069560865,0.12515659191500145,-0.35838881217974516,-0.3537747756906948,12.247064994769776,,-0.6298453795428833,4.519948984679796,,3.6301014051707723,3.653470792252461,2.289539810988985,,,,,,,851,0,0.0,851.0,851,,0.0,1.1116523647809304e-09,41.23483662318844,100.0,0.0,0.0,100.0,,0.0,3.3231694725419603,3.9855239520283847,2.230409173690811,,0.015240036235648829,1.6101007356169773e-08,0.9826187206498372,-0.27253854985573744,0.44458087846731537,0.19765215749876983,1.1430617076820238,numeric
rh_300_av,0.8196138917047442,0.002049212222580933,0.0020557201102062187,0.04526822530849794,0.04534004973757989,18.45259223297481,,-0.14090276050241313,4.718178656521107,,3.5713929197140035,3.582505820090882,1.649942177914324,,,,,,,851,0,0.0,851.0,851,,0.0,0.0008249771109192555,14.200309832709541,100.0,0.0,0.0,100.0,,0.0,3.1946649064787502,4.014278798183494,3.068236478606783,,0.022590728597078624,5.169686193877877e-10,0.9780413709059413,-0.31353784997396655,0.6590145725121584,0.434300206783383,1.0020599548007163,numeric
