,n,n_total,n_missing,pct_missing,pct_complete,mean,median,std,var,sem,cv,min,max,range,q01,q05,q10,q25,q75,q90,q95,q99,AIQ,qcd,skewness,kurtosis,n_zeros,pct_zeros,n_negative,pct_negative,n_positive,pct_positive,n_outliers,pct_outliers,normality_stat,normality_p,shapiro_stat,shapiro_p,n_unique,pct_unique,mode,mode_freq,mode_pct,mode2,mode2_freq,mode2_pct,entropy,max_entropy,rel_entropy,corr_ros_p,R2_ros_p,corr_n,corr_p_value,anova_p_value,VIF,corr_log_ros_p,R2_log_ros_p,corr_log_n,corr_log_ros_p_value,anova_log_ros_p_value,VIF_log_ros_p,var_type
LCL_m_av,765.0,765.0,0.0,0.0,100.0,2.384540247383136,2.351979614222788,0.8652189209061776,0.7486037810940503,0.03128205610425679,36.284517397250646,0.434984502893436,4.725344143970403,4.290359641076967,0.6910769801402087,1.0277100205967435,1.3032078964487277,1.697799418980965,3.021529869856983,3.6346460904527476,3.795789554334434,4.061874960125025,1.323730450876018,0.2804912244642211,0.0977997148412447,-0.8086045832389268,0.0,0.0,0.0,0.0,765.0,100.0,0.0,0.0,65.71119202291314,5.382647661212207e-15,0.9841602292458241,2.331366396305021e-07,,,,,,,,,,,,0.20855807438001464,0.04349647038909972,765.0,5.7748717325163574e-09,,1.0454744483868177,0.2517097790356097,0.06335781286215546,765.0,1.610591471926154e-12,,1.0676435609373542,numeric
LFC_hPa_av,420.0,765.0,345.0,45.09803921568628,54.90196078431373,781.4291887051974,881.8353231987031,170.84118885318992,29186.711808771302,8.33619643322211,21.862657720307094,309.62069683652624,950.0000000000002,640.379303163474,402.5557315535748,510.4814490505019,531.2063575862678,596.6800651554089,922.105538125038,942.3088966382132,949.9999999999997,950.0,325.42547296962914,0.21426689340927246,-0.6499831003545449,-1.1241550698692973,0.0,0.0,0.0,0.0,420.0,54.90196078431373,0.0,0.0,184.24443993479022,9.813596728385285e-41,0.8221529380173003,3.1857020462183242e-21,,,,,,,,,,,,0.08110253520976018,0.006577621217450391,420.0,0.0969367516163235,,1.006621172784039,0.11083056375635256,0.012283413862550928,420.0,0.023111668416717232,,1.0124361725164364,numeric
LiftIdx_av,765.0,765.0,0.0,0.0,100.0,16.25152151835619,16.548554808083676,5.00378686965577,25.037883036939494,0.18091229607690112,30.78965168894472,5.216809300221087,30.39952634533563,25.182717045114543,5.999004955736755,7.941458603842686,9.228647283829034,12.659450364143723,19.752485010091846,22.726674763040084,24.23905236633883,27.3282686873037,7.093034645948123,0.21884020698086473,0.03139269218413584,-0.46484552052891015,0.0,0.0,0.0,0.0,765.0,100.0,1.0,0.130718954248366,11.659965013860429,0.0029381283766587393,0.9920610534076036,0.0004068480400348206,,,,,,,,,,,,-0.19365383203229503,0.037501806660792336,765.0,6.715283479032229e-08,,1.0389629891466985,-0.22033928568771785,0.048549400817373745,765.0,7.266148556522793e-10,,1.0510267173714343,numeric
LowCC_p_av,765.0,765.0,0.0,0.0,100.0,1.8599547898761493,0.0,7.175516773917965,51.48804097277808,0.2594313564752452,385.7898489240036,0.0,91.0256958007788,91.0256958007788,0.0,0.0,0.0,0.0,0.1009419759114,3.418984537918282,11.150936886506237,36.6339078964687,0.1009419759114,1.0,6.50340609646816,53.51069470250371,530.0,69.28104575163398,0.0,0.0,235.0,30.718954248366014,173.0,22.61437908496732,960.0475558978724,3.375375194273514e-209,0.2808085299099532,3.2629220961103767e-47,,,,,,,,,,,,-0.10671706644554577,0.01138853227074303,765.0,0.0031240088881996117,,1.0115197250310086,-0.12356510918087445,0.015268336206881422,765.0,0.0006143745033234715,,1.0155050728724095,numeric
MidCC_p_av,765.0,765.0,0.0,0.0,100.0,4.21582838072975,0.0,10.507043560758587,110.39796438767851,0.3798829616593206,249.22844603413012,0.0,88.80126953125081,88.80126953125081,0.0,0.0,0.0,0.0,1.9502517750523,15.559571329314227,24.9068445884867,48.948229376436046,1.9502517750523,1.0,3.653413297462741,16.155031516754704,456.0,59.6078431372549,0.0,0.0,309.0,40.3921568627451,141.0,18.43137254901961,612.0710177333855,1.2315930592726591e-133,0.4672767190204409,1.0239338377547879e-42,,,,,,,,,,,,0.0065655087525396056,4.310590517967417e-05,765.0,0.8561336682792147,,1.000043107763379,0.01026663040541043,0.00010540369988129793,765.0,0.7767904389919723,,1.0001054148109925,numeric
Recirc,675.0,765.0,90.0,11.76470588235294,88.23529411764706,0.04022943578574985,0.004861446767104,0.09384314493283899,0.008806535850885824,0.0036120243325717103,233.26985104295272,2.2134892e-08,0.706919772873044,0.7069197507381519,5.043629343000001e-07,1.5909519787200003e-05,6.880357056360001e-05,0.000606937400933,0.028570416979679,0.11107403654286155,0.22256077788817985,0.5182424540909877,0.027963479578746,0.9583966803147648,3.8693200046167977,16.889943488959865,0.0,0.0,0.0,0.0,675.0,88.23529411764706,104.0,15.407407407407408,566.5963843919428,9.22907969282192e-124,0.4717252527624941,1.5340425402609548e-40,,,,,,,,,,,,-0.21948433174359308,0.04817337188093162,675.0,8.302096692408836e-09,,1.0506114984155555,-0.2707050582684761,0.07328122857213902,675.0,8.423174101078777e-13,,1.079076016189064,numeric
TotCC_p_av,765.0,765.0,0.0,0.0,100.0,19.36548213361639,2.826541104455,30.333807409881487,920.1398719797811,1.0967211214680894,156.63853448412354,0.0,100.0,100.0,0.0,0.0,0.0,0.0,24.0626335132081,83.39329578592627,90.99432630493305,98.84836425781245,24.0626335132081,1.0,1.5568494230811816,0.9876406851860509,238.0,31.11111111111111,0.0,0.0,527.0,68.88888888888889,110.0,14.37908496732026,187.36311637383344,2.0635558300449803e-41,0.6751190853869807,8.14230373028901e-36,,,,,,,,,,,,0.09174236515832135,0.008416661564842776,765.0,0.011127323853623644,,1.0084881030555892,0.08578377268224009,0.007358855655598242,765.0,0.01763672153734929,,1.0074134098687382,numeric
VPD_Pa_av,765.0,765.0,0.0,0.0,100.0,2323.988183156121,2107.9472752343386,1237.3426993996866,1531016.9557577034,44.73621970989098,53.24221131448689,156.32652624161378,6363.11962890625,6206.7931026646365,346.47318929997186,665.1960042317709,856.6819824933989,1369.2152506510417,3192.666909470239,4122.423258228042,4456.5874674479155,5821.76513671875,1823.451658819197,0.3997147657077401,0.6093219412561567,-0.1239191391759813,0.0,0.0,0.0,0.0,765.0,100.0,5.0,0.6535947712418301,41.733516598194434,8.663273304074026e-10,0.9637125453835255,7.760342561669113e-13,,,,,,,,,,,,0.2544504380026034,0.06474502539971673,765.0,9.055057243414209e-13,,1.0692271382222671,0.2949095038822457,0.08697161548007228,765.0,8.125138533169372e-17,,1.0952562011813052,numeric
VentIdx_av,765.0,765.0,0.0,0.0,100.0,10838.269894556075,9448.732376098633,6575.867678484874,43242035.72494205,237.75099767477124,60.6726695539096,233.24182629585266,40924.2325947133,40690.99076841745,1955.3619890213013,3095.0040242643126,4075.8918063719607,5783.870090478339,14259.457969665527,19272.97702578047,22589.94858804765,37230.72859191895,8475.587879187187,0.4228633016310741,1.4283180332095067,3.0525024266414715,0.0,0.0,0.0,0.0,765.0,100.0,20.0,2.6143790849673203,212.87786529587217,5.945096266031998e-47,0.8983118364628293,4.267324946675688e-22,,,,,,,,,,,,0.10855985967679968,0.011785243133046438,765.0,0.002641893921694784,,1.0119257914852542,0.10328911117465345,0.01066864048724992,765.0,0.00423886327664343,,1.0107836877752507,numeric
aspect_cos,765.0,765.0,0.0,0.0,100.0,-0.15598557396613988,-0.257209704421221,0.6943376005796035,0.48210470357864094,0.025103828929073434,-445.12936864938854,-0.999997774203128,0.999889577167072,1.9998873513702,-0.9996026260702403,-0.9949989742500229,-0.9763104571198964,-0.853000778512145,0.528978242959534,0.8706043342705493,0.956302793808368,0.9978263007829723,1.381979021471679,-4.265070696748775,0.2883493016367834,-1.3981179077730232,0.0,0.0,459.0,60.0,306.0,40.0,0.0,0.0,14143.244988656634,0.0,0.8915998744343956,9.242378603061047e-23,,,,,,,,,,,,-0.02176448212298065,0.00047369268208154435,765.0,0.5477982471397133,,1.0004739171731785,-0.013890842308407989,0.00019295550003705739,765.0,0.7012808935546047,,1.0001929927390476,numeric
aspect_sin,765.0,765.0,0.0,0.0,100.0,-0.07975719570361173,-0.137630808186533,0.6989072282422516,0.4884713136892668,0.02526904416589328,-876.2936335418351,-0.999999363372266,0.999997382225565,1.999996745597831,-0.9996609118852945,-0.9909791346042206,-0.9669345471043554,-0.778401012192111,0.57092991766584,0.9333476659887805,0.9811360514773296,0.9991455932831653,1.349330929857951,-6.503705650847146,0.14084181700072504,-1.45724530012127,0.0,0.0,412.0,53.8562091503268,353.0,46.1437908496732,0.0,0.0,7182.637527633983,0.0,0.9017180791688155,9.549632552144771e-22,,,,,,,,,,,,-0.017204202465459277,0.00029598458247251505,765.0,0.6347144285876911,,1.0002960722152836,-0.010411273126350679,0.00010839460811147183,765.0,0.7737306513459881,,1.0001084063587764,numeric
d_2m_C_av,765.0,765.0,0.0,0.0,100.0,9.897446349061006,10.38863572645726,4.31475254042865,18.617089485135487,0.1560002073282328,43.594603984269135,-3.819231616849107,18.77791329826322,22.597144915112324,-2.147464599609375,1.8781701081944044,4.063242733680029,7.08025463190683,13.036853417535058,14.946200225593884,16.08205709035453,17.581168212890624,5.956598785628228,0.2960961769946592,-0.6180173555245743,0.17549929392914132,0.0,0.0,23.0,3.0065359477124183,742.0,96.99346405228758,11.0,1.4379084967320261,43.336501399586325,3.886854544485117e-10,0.9730466147515375,1.1375068702391323e-10,,,,,,,,,,,,-0.09661830254837801,0.009335096387329909,765.0,0.007490348510983826,,1.0094230615754,-0.12158793112511881,0.014783624995286637,765.0,0.0007517706826637899,,1.015005460090141,numeric
dfmc_av,765.0,765.0,0.0,0.0,100.0,9.946010653758893,9.376682394085572,3.2394617407010644,10.49411236946597,0.11712298641605046,32.570463208550606,4.156029567122459,20.039654417426753,15.883624850304294,4.903000742197037,5.861312126716781,6.224692057910231,7.470201313495636,11.884379203502949,14.79908934752526,16.289093884280586,18.37981933767703,4.414177890007313,0.22806890007925845,0.7311707008311772,-0.10812430774857873,0.0,0.0,0.0,0.0,765.0,100.0,7.0,0.9150326797385622,56.63321694297128,5.037942363123623e-13,0.9491413387256454,1.4345532305099237e-15,,,,,,,,,,,,-0.2314064259498195,0.053548933970869295,765.0,9.291743267851928e-11,,1.0565786609502545,-0.2879617827611186,0.08292198833096166,765.0,4.49914308851788e-16,,1.0904197759360161,numeric
duration_p,765.0,765.0,0.0,0.0,100.0,4.489215692810458,3.0,3.95444364166714,15.63762451512167,0.1429732116008211,88.0876284915478,0.166667,23.0,22.833333,0.416667,0.666667,1.0,1.333333,7.5,10.650000000000006,12.5,14.090000000000003,6.166667,0.6981132716269159,1.057311591492679,0.20759542343785053,0.0,0.0,0.0,0.0,765.0,100.0,1.0,0.130718954248366,102.02104791803734,7.021193233281944e-23,0.8492103129924751,2.3303118698477963e-26,,,,,,,,,,,,-0.4287968805201129,0.18386676474377997,765.0,1.4542709138930364e-35,,1.2252901325431944,-0.46532142495978873,0.2165240285266083,765.0,2.2990554073797266e-42,,1.2763633300960295,numeric
elev_av,765.0,765.0,0.0,0.0,100.0,519.4270299133237,530.5305787589499,272.75964420209533,74397.82350525365,9.861645748535718,52.51163849667401,33.50063029133466,1407.7593227603943,1374.2586924690597,57.994932609394496,122.50252883500201,167.64301013481833,273.1698293172691,740.6955046106557,849.7729322476215,933.6877983898817,1216.3131006503193,467.5256752933866,0.46113192713877993,0.24315355235811867,-0.5631106013627658,0.0,0.0,0.0,0.0,765.0,100.0,0.0,0.0,27.21759959791819,1.2296268618435055e-06,0.9699338803216834,1.9323754271902277e-11,,,,,,,,,,,,-0.13555863326267928,0.018376143052045577,765.0,0.00016950135401899353,,1.0187201471541047,-0.1465090045359823,0.021464888410124484,765.0,4.750375136085179e-05,,1.0219357365473063,numeric
enddoy,765.0,765.0,0.0,0.0,100.0,232.81193263529414,228.104167,27.949873235993163,781.195413908087,1.010529799509567,12.005343935603745,149.739583,290.0,140.260417,171.665,189.6583334,200.0166666,219.5,252.125,262.9166666,289.125,289.541667,32.625,0.06917572223694672,0.1476454849926912,0.0363000767727466,0.0,0.0,0.0,0.0,765.0,100.0,7.0,0.9150326797385622,2.8760892103922924,0.23739149924051467,0.9643521926156478,1.0611542256440128e-12,,,,,,,,,,,,-0.04490778916275265,0.002016709527486244,765.0,0.21472289386795138,,1.0020207848635736,-0.03209526424385061,0.0010301059868825955,765.0,0.37535465311346977,,1.0010311681994182,numeric
f_load_av,765.0,765.0,0.0,0.0,100.0,19.428801754602837,19.099313501144163,3.844662360488951,14.781428666160473,0.1390040610031706,19.78846873342624,2.216666666666667,30.1048275862069,27.888160919540233,10.975122269739446,13.729606625258802,14.92402479338843,16.6796497811132,22.06,24.645453140288577,26.04159060108907,28.36711327127441,5.3803502188868,0.1388848440625266,-0.015904640008079434,0.48910537195850967,0.0,0.0,0.0,0.0,765.0,100.0,4.0,0.522875816993464,5.620395854206607,0.060193077371816575,0.9894935023870169,2.7379835245043637e-05,,,,,,,,,,,,0.04858259211158824,0.0023602682562809557,765.0,0.17949112368451206,,1.0023658523023693,0.05430244732583876,0.0029487557855754935,765.0,0.13346350663377646,,1.0029574766619933,numeric
f_start,765.0,765.0,0.0,0.0,100.0,1500.4640522875818,645.0,2208.798496642805,4878790.7987715155,79.85927818431387,147.2076917321217,0.0,15300.0,15300.0,0.0,0.0,0.0,100.0,1840.0,4276.0,5867.999999999997,9648.0,1740.0,0.8969072164948454,2.658523736986978,9.337183488987835,141.0,18.43137254901961,0.0,0.0,624.0,81.56862745098039,70.0,9.15032679738562,454.7424929690193,1.794412592563824e-99,0.6875046821309614,2.668429895526225e-35,,,,,,,,,,,,-0.148761844879219,0.022130086491868817,765.0,3.614607908194436e-05,,1.0226309104985924,-0.1794377031970594,0.03219788932863598,765.0,5.868784363110164e-07,,1.033269083600469,numeric
fuel_model,765.0,765.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.6993464052287581,233.0,332.0,43.39869281045752,223.0,136.0,17.77777777777778,2.41355626521524,3.700439718141092,0.6522349907182611,0.1637237816525267,0.02680547667860424,765.0,,0.0570732024522986,1.0275438014048006,0.20560558486568928,0.04227365652796215,765.0,,0.0010794958963537987,1.044139598765455,categorical
gT_5_3_av,765.0,765.0,0.0,0.0,100.0,-7.709188771735246,-7.775661977635791,0.49844452156636915,0.2484469410795266,0.018021299710098918,-6.465589782855652,-8.748665793179219,-5.637933872421527,3.110731920757692,-8.635582844267367,-8.42266791344139,-8.285545116391708,-8.059162622399068,-7.417053344720113,-6.968413905704746,-6.863188471345126,-6.218055041221091,0.642109277678955,-0.04149006960378315,0.6676308074043804,0.568326134942974,0.0,0.0,765.0,100.0,0.0,0.0,12.0,1.5686274509803921,55.38285400262908,9.413823626870583e-13,0.9708201746507995,3.161494300955103e-11,,,,,,,,,,,,0.05699088089684087,0.003247960505397902,765.0,0.11525816729974027,,1.0032585441280308,0.06490381194528276,0.004212504805028629,765.0,0.07279605477060083,,1.0042303250697115,numeric
gT_7_5_av,765.0,765.0,0.0,0.0,100.0,-6.93027812888694,-6.876451057396087,0.8995225248888954,0.8091407727824935,0.0325223055237236,-12.979602090419512,-9.873743411541964,-3.875418979267315,5.998324432274649,-9.556163645877668,-8.538934652828708,-8.123726602803718,-7.390438387314327,-6.315238956076565,-5.8555713447995865,-5.6180539508418885,-5.013375569909889,1.0751994312377615,-0.07844920059760788,-0.4714910665647523,0.627055019179438,0.0,0.0,765.0,100.0,0.0,0.0,22.0,2.8758169934640523,34.33775257708608,3.496646811493114e-08,0.9829738526866768,9.113102271323724e-08,,,,,,,,,,,,-0.03375430000521704,0.0011393527688421954,765.0,0.35116246613672125,,1.0011406523742832,-0.0393250311854408,0.0015464580777358912,765.0,0.2773382134106073,,1.0015488533144552,numeric
gT_8_7_av,765.0,765.0,0.0,0.0,100.0,-6.912265099350709,-6.900351279294562,1.5244101160906307,2.3238262020394505,0.055115164064488555,-22.053698667225934,-10.50444583809944,-1.108163674696976,9.396282163402462,-10.18440861342618,-9.25526035395851,-8.942926779330598,-7.969547510721529,-6.047169559317468,-4.917197535306943,-4.2999413996715665,-3.2987928332174588,1.9223779514040604,-0.13714894449237192,0.23321259668219124,0.034878705351514494,0.0,0.0,765.0,100.0,0.0,0.0,5.0,0.6535947712418301,6.941545168922624,0.031092999410970493,0.9934506503858455,0.002008159086048936,,,,,,,,,,,,-0.0610488719350984,0.003726964764548045,765.0,0.09153774266837808,,1.0037409069930987,-0.053966997717626676,0.002912436842654323,765.0,0.13588288970231938,,1.0029209439073052,numeric
gT_9_8_av,765.0,765.0,0.0,0.0,100.0,-6.46601135248151,-6.857892135419431,3.172813399884077,10.066744870483955,0.11471331056833664,-49.0690972676134,-11.005256550335062,3.733216701720574,14.738473252055636,-10.539214169356926,-10.233194883650079,-9.996266823710034,-9.296146518278645,-4.34783172773338,-1.8819702305268182,-0.3382144960697251,1.7216224932961581,4.948314790545266,-0.3626738991607231,0.7198372975249748,-0.24777480289826181,0.0,0.0,732.0,95.68627450980392,33.0,4.313725490196078,1.0,0.130718954248366,57.20952666692906,3.7766707797846794e-13,0.9286329442060659,1.317515635046465e-18,,,,,,,,,,,,-0.12134184393889769,0.014723843090491802,765.0,0.0007707358127505639,,1.0149438743516088,-0.15840310102582336,0.0250915424145972,765.0,1.0732217295201421e-05,,1.0257373317662486,numeric
gT_s_9_av,327.0,765.0,438.0,57.25490196078431,42.745098039215684,-5.23178175945038,-6.409484680960579,13.868416840298663,192.33298565627956,0.7669252036946086,-265.0801864058564,-45.92247201271455,80.6936222205114,126.61609423322595,-37.97103894281764,-22.389719730884053,-19.52459215271204,-14.088023779858426,1.8548841868998325,12.818461006013726,16.869971320779094,36.96636998027138,15.94290796675826,-1.303255623432517,1.1444640556803019,5.3198810806048265,0.0,0.0,238.0,31.11111111111111,89.0,11.633986928104575,11.0,3.3639143730886847,95.02952670093717,2.3152637279408114e-21,0.9341492770467492,7.486301679084068e-11,,,,,,,,,,,,-0.21182015255029027,0.04486777702642824,327.0,0.00011357720851673574,,1.0469754615614824,-0.2330994306695264,0.054335344578457345,327.0,2.064250474233203e-05,,1.057457307161635,numeric
gp_300_av,765.0,765.0,0.0,0.0,100.0,94329.15511976882,94386.8730168588,752.440733970808,566167.0581385283,27.204552150282176,0.7976756846973145,92023.05462990454,96068.796875,4045.742245095462,92748.85703125001,93080.85638569032,93129.12533052303,93851.32713789934,94876.8828125,95264.5859375,95427.48462500106,95868.84626498718,1025.5556746006623,0.005434034874119741,-0.30017248056696766,-0.38456668692787144,0.0,0.0,0.0,0.0,765.0,100.0,5.0,0.6535947712418301,18.17664121801641,0.00011297764292950832,0.982630687499465,6.992580122330886e-08,,,,,,,,,,,,0.038252844969930117,0.0014632801482935079,765.0,0.2906585315961878,,1.0014654244748364,0.0639168950740937,0.004085369475912704,765.0,0.07726675950252211,,1.0041021281851867,numeric
gp_500_av,765.0,765.0,0.0,0.0,100.0,57598.29421409657,57607.7578125,527.9782267417495,278761.0079133623,19.08909307422833,0.916656012032614,55771.2734375,58663.50434027778,2892.230902777781,56373.36113564255,56678.09609375,56871.10192821135,57270.8953125,57988.5859375,58245.19809149789,58386.41692957496,58531.89712870178,717.6906250000029,0.006226738288395714,-0.4789960429780502,-0.06169764578260617,0.0,0.0,0.0,0.0,765.0,100.0,6.0,0.7843137254901961,26.96510656213019,1.395087694724347e-06,0.9780582796740055,2.6458758068047474e-09,,,,,,,,,,,,0.020947183062537365,0.0004387844782554523,765.0,0.5629356869216562,,1.0004389770945907,0.043785567697284054,0.0019171759385734448,765.0,0.22641368344730156,,1.0019208585623907,numeric
gp_700_av,765.0,765.0,0.0,0.0,100.0,31217.028240762727,31208.94482421875,385.1533190673066,148343.07918856246,13.925247639274296,1.233792390796441,29837.3232421875,32080.28378151526,2242.9605393277598,30224.727172252282,30374.27905560301,30759.641528233013,31028.34804142314,31484.47265625,31717.2790625,31803.3226611017,31920.878812756666,456.1246148268583,0.007296497098295809,-0.5675020794720266,0.4849137388127165,0.0,0.0,0.0,0.0,765.0,100.0,35.0,4.57516339869281,41.958497957070165,7.741550197059938e-10,0.9673066074855864,4.735159374486879e-12,,,,,,,,,,,,0.021403329852170788,0.00045810252876082516,765.0,0.5544624396591765,,1.000458312482868,0.03373058097768904,0.0011377520930924375,765.0,0.3515012362098323,,1.0011390480473925,numeric
gp_850_av,765.0,765.0,0.0,0.0,100.0,15169.986499007455,15193.79541015625,267.4135421774101,71510.00253986947,9.668357021909015,1.7627803570880334,14310.8076171875,15831.883046262097,1521.0754290745972,14465.240451150945,14592.705836483632,14834.953284209405,15046.711777943197,15349.3857421875,15488.327464326441,15564.340958636925,15716.804776005461,302.6739642443026,0.009957658677856524,-0.608957911631413,0.5474158472091304,0.0,0.0,0.0,0.0,765.0,100.0,40.0,5.228758169934641,47.90729820587682,3.9542340649369674e-11,0.9685780171174321,9.262940084091612e-12,,,,,,,,,,,,-0.006905453768866134,4.7685291753947493e-05,765.0,0.8487721024710462,,1.0000476875657494,0.0018011677743676618,3.2442053514205563e-06,765.0,0.9603324361951218,,1.0000032442158764,numeric
gp_950_av,765.0,765.0,0.0,0.0,100.0,5702.033306460314,5714.777587890625,242.54027590513746,58825.785436140206,8.769062181927442,4.253575222549879,5051.541748046875,6396.842860245257,1345.3011121983818,5122.146447174001,5261.44775390625,5382.847855060769,5536.55814311048,5900.67490234375,5994.087884475505,6065.8848136127135,6170.6668305153025,364.1167592332695,0.03183608813304622,-0.29331502578975344,-0.34612510048429135,0.0,0.0,0.0,0.0,765.0,100.0,0.0,0.0,16.04498294841213,0.00032800179592760997,0.9865049135887838,1.6809166990977368e-06,,,,,,,,,,,,-0.060825948631279096,0.003699796026895003,765.0,0.09273020338782134,,1.0037135353502296,-0.06204451282410626,0.003849521571580686,765.0,0.08636122869125645,,1.0038643976537098,numeric
gp_m2s2_av,765.0,765.0,0.0,0.0,100.0,4711.8840532192135,4933.582041893244,2279.606426891933,5196605.461527007,82.41934430533634,48.379934674633596,360.62605530673636,10470.050944965076,10109.42488965834,511.7200622558594,1337.5150321549254,1741.6994945710182,2421.9694992329555,6401.11279296875,7873.7119140625,8071.5986328125,9794.49311942855,3979.1432937357945,0.45099242667755307,0.03800044717551401,-0.9264985769169782,0.0,0.0,0.0,0.0,765.0,100.0,0.0,0.0,112.32320977596504,4.0674750937876567e-25,0.9693833044418155,1.4299276540600092e-11,,,,,,,,,,,,-0.07239858141594573,0.005241554591041322,765.0,0.04530637183577069,,1.0052691732502823,-0.08142493010135274,0.006630019242010179,765.0,0.024312148046794976,,1.0066742697790718,numeric
inidoy,765.0,765.0,0.0,0.0,100.0,232.6248819869281,227.6875,27.946138724643262,780.9866696170058,1.0103947779667566,12.013391897696327,149.684028,289.875,140.190972,171.59500012,189.5416664,199.69166660000002,219.125,251.958333,262.5180554,289.083333,289.18166676,32.83333300000001,0.06969750509088804,0.15401603086610838,0.033244989259324065,0.0,0.0,0.0,0.0,765.0,100.0,7.0,0.9150326797385622,3.110018137482589,0.2111874674277801,0.9641052715019113,9.399994923425735e-13,,,,,,,,,,,,-0.04238563415066038,0.0017965419823536273,765.0,0.24162372073662147,,1.0017997753543364,-0.029356050896718333,0.0008617777242507172,765.0,0.4174832443731577,,1.0008625210256572,numeric
land_use,676.0,765.0,89.0,11.633986928104575,88.36601307189542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.183431952662722,7.0,317.0,46.89349112426036,4.0,162.0,23.964497041420117,1.9066891820234537,3.0,0.6355630606744845,0.16340617893387782,0.026701579313770495,676.0,,0.011326018609176938,1.0274341134705063,0.1764017959243464,0.03111759360533476,676.0,,0.0034912276835721836,1.0321169972743414,categorical
landform,764.0,765.0,1.0,0.130718954248366,99.86928104575163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.3089005235602094,22.0,375.0,49.08376963350785,21.0,238.0,31.151832460732987,1.8348963717887932,3.321928094887362,0.5523588468434353,0.1569228914261971,0.02462479385355804,764.0,,0.026175421980633138,1.0252464833003567,0.13058881413579118,0.017053438377392212,764.0,,0.16128777956207146,1.0173493036582184,categorical
rh_2m_av,765.0,765.0,0.0,0.0,100.0,40.1070262730394,37.52433776855469,17.111142222053008,292.79118814332514,0.6186546526716828,42.66370212930845,8.870394388834635,90.8309130752217,81.96051868638706,12.812521133422852,16.48293266296387,20.118480281084913,26.862447023114584,51.882271537366066,64.42062566373359,71.24335571289063,83.17546112060548,25.019824514251482,0.31773336639757954,0.5405372482359828,-0.4050726443770811,0.0,0.0,0.0,0.0,765.0,100.0,1.0,0.130718954248366,41.42737968138052,1.0096219928120094e-09,0.9646783724665888,1.246529008180603e-12,,,,,,,,,,,,-0.22531189664912565,0.05076545077162628,765.0,2.922271967079526e-10,,1.05348040778003,-0.2802259895424087,0.07852660521502214,765.0,2.8628005168963717e-15,,1.0852185268282717,numeric
rh_300_av,765.0,765.0,0.0,0.0,100.0,42.645817187326784,35.519737243652344,27.38098254050489,749.7182048834335,0.9899615130060595,64.20555249353222,4.623143877994498,110.9641416868006,106.34099780880611,5.941261641925621,9.678064219156902,13.788653088248923,23.412675857543945,54.648548955827074,93.87503814697266,104.15437641653679,108.06696985029635,31.23587309828313,0.400145823652677,1.0008350183731758,0.11810156024045115,0.0,0.0,0.0,0.0,765.0,100.0,58.0,7.5816993464052285,93.25295375497919,5.6283148173625356e-21,0.891669813733398,9.387388285429155e-23,,,,,,,,,,,,0.07402084396889522,0.0054790853418675315,765.0,0.04068008352208315,,1.0055092711084421,0.05466530999018816,0.002988296116323366,765.0,0.1308840132033634,,1.002997252795211,numeric
rh_500_av,765.0,765.0,0.0,0.0,100.0,27.547716989604435,20.45073396300542,20.578639556817887,423.4804060094298,0.7440222833909353,74.70179675718158,1.490609636901234,102.00131225585938,100.51070261895813,3.8561822188600368,5.458881855010986,6.408710479736328,11.598042488098145,39.370606422424316,62.23429681240469,66.79951019287108,79.62182982395899,27.772563934326172,0.5448950389695838,0.9889234671127725,0.03325312636019939,0.0,0.0,0.0,0.0,765.0,100.0,8.0,1.045751633986928,91.13717543910535,1.621114929042636e-20,0.8859241849184964,2.677738308577431e-23,,,,,,,,,,,,0.05233298485048649,0.0027387413033612487,765.0,0.1481539388798096,,1.0027462626061907,0.048605524740969235,0.0023624970353449725,765.0,0.17928561214110728,,1.0023680916448354,numeric
rh_700_av,765.0,765.0,0.0,0.0,100.0,29.916368569056942,25.67956238586897,18.369807304113902,337.4498203902765,0.6641617847536538,61.40386745707544,1.451187412305979,88.2264175415039,86.77523012919792,2.6033707752141075,5.570731430053711,8.37461445852344,15.891125202178955,42.96064857191564,56.294862128831475,61.47003912699872,80.12922526191268,27.069523369736686,0.4599610450764725,0.6567150829719214,-0.2918673150351623,0.0,0.0,0.0,0.0,765.0,100.0,3.0,0.39215686274509803,50.47422255153247,1.0956247485265962e-11,0.9490603525095418,1.3904091910712617e-15,,,,,,,,,,,,0.04180014924138615,0.001747252476602155,765.0,0.24819314810456006,,1.0017503107113273,0.03405875123187276,0.0011599985354745943,765.0,0.3468324518461993,,1.0011613456947797,numeric
