,n,n_total,n_missing,pct_missing,pct_complete,mean,median,std,var,sem,cv,min,max,range,q01,q05,q10,q25,q75,q90,q95,q99,AIQ,qcd,skewness,kurtosis,n_zeros,pct_zeros,n_negative,pct_negative,n_positive,pct_positive,n_outliers,pct_outliers,normality_stat,normality_p,shapiro_stat,shapiro_p,n_unique,pct_unique,mode,mode_freq,mode_pct,mode2,mode2_freq,mode2_pct,entropy,max_entropy,rel_entropy,corr_ros_p,R2_ros_p,corr_n,corr_p_value,anova_p_value,VIF,corr_log_ros_p,R2_log_ros_p,corr_log_n,corr_log_ros_p_value,anova_log_ros_p_value,VIF_log_ros_p,var_type
aspect_cos,765.0,765.0,0.0,0.0,100.0,-0.15598557396613988,-0.257209704421221,0.6943376005796035,0.48210470357864094,0.025103828929073434,-445.12936864938854,-0.999997774203128,0.999889577167072,1.9998873513702,-0.9996026260702403,-0.9949989742500229,-0.9763104571198964,-0.853000778512145,0.528978242959534,0.8706043342705493,0.956302793808368,0.9978263007829723,1.381979021471679,-4.265070696748775,0.2883493016367834,-1.3981179077730232,0.0,0.0,459.0,60.0,306.0,40.0,0.0,0.0,14143.244988656634,0.0,0.8915998744343956,9.242378603061047e-23,,,,,,,,,,,,-0.013890842308407989,0.00019295550003705739,765.0,0.7012808935546085,,1.0001929927390476,-0.013443039954818303,0.00018071532322684128,765.0,0.7104700376249344,,1.0001807479871578,numeric
aspect_sin,765.0,765.0,0.0,0.0,100.0,-0.07975719570361173,-0.137630808186533,0.6989072282422516,0.4884713136892668,0.02526904416589328,-876.2936335418351,-0.999999363372266,0.999997382225565,1.999996745597831,-0.9996609118852945,-0.9909791346042206,-0.9669345471043554,-0.778401012192111,0.57092991766584,0.9333476659887805,0.9811360514773296,0.9991455932831653,1.349330929857951,-6.503705650847146,0.14084181700072504,-1.45724530012127,0.0,0.0,412.0,53.8562091503268,353.0,46.1437908496732,0.0,0.0,7182.637527633983,0.0,0.9017180791688155,9.549632552144771e-22,,,,,,,,,,,,-0.010411273126350718,0.00010839460811147267,765.0,0.7737306513459881,,1.0001084063587764,-0.00953084417706983,9.083699072758588e-05,765.0,0.7924079587554713,,1.000090845242836,numeric
d_2m_C_av,765.0,765.0,0.0,0.0,100.0,2.243485847915483,2.432615992098742,0.7088608784626854,0.50248374501489,0.025628919149107525,31.596405171056368,-1.572614499763021,2.984565825091766,4.557180324854787,-1.1449504994744673,1.057092183495886,1.6220071226123243,2.089423385886308,2.641686257919839,2.769218949228926,2.8380285503817095,2.922147652833834,0.552262872033531,0.1167300937014935,-2.969582528318959,10.585267590906659,0.0,0.0,23.0,3.0065359477124183,742.0,96.99346405228758,47.0,6.143790849673202,501.6906670324484,1.1461879615146123e-109,0.68633160844192,2.3808541201810246e-35,,,,,,,,,,,,-0.08030584450446848,0.00644902866157587,765.0,0.0263437831353849,,1.0064908885881196,-0.0843094594652154,0.0071080849553167985,765.0,0.01968886899227669,,1.0071589715331672,numeric
dfmc_av,765.0,765.0,0.0,0.0,100.0,2.3511611087672484,2.339561211436578,0.287617567278896,0.08272386500743024,0.010398835091083174,12.233001226772524,1.640166819568346,3.046408962707371,1.406242143139025,1.775460821990721,1.9258986926856476,1.9775045577238577,2.136554276208624,2.556015663161181,2.7599513665639286,2.8500745819357776,2.9642321096025253,0.4194613869525572,0.08938841453024551,0.18092702785680506,-0.6842887225088625,0.0,0.0,0.0,0.0,765.0,100.0,0.0,0.0,40.205703651798345,1.8596978179285934e-09,0.9859308269196158,1.020099345451136e-06,,,,,,,,,,,,-0.29907603441288755,0.0894464743601387,765.0,2.8457428130234344e-17,,1.0982330767400885,-0.30336445476015683,0.09202999241192725,765.0,9.493312175194682e-18,,1.1013579651781618,numeric
duration_p,765.0,765.0,0.0,0.0,100.0,4.489215692810458,3.0,3.95444364166714,15.63762451512167,0.1429732116008211,88.0876284915478,0.166667,23.0,22.833333,0.416667,0.666667,1.0,1.333333,7.5,10.650000000000006,12.5,14.090000000000003,6.166667,0.6981132716269159,1.057311591492679,0.20759542343785053,0.0,0.0,0.0,0.0,765.0,100.0,1.0,0.130718954248366,102.02104791803734,7.021193233281944e-23,0.8492103129924751,2.3303118698477963e-26,,,,,,,,,,,,-0.46532142495978873,0.2165240285266083,765.0,2.2990554073797266e-42,,1.2763633300960295,-0.462780864222276,0.21416612829031664,765.0,7.274117163084971e-42,,1.2725335926591845,numeric
elev_av,765.0,765.0,0.0,0.0,100.0,6.070141774657292,6.275760729069567,0.6744906042253981,0.45493757518834266,0.024386259261499607,11.111612039135256,3.54097759318448,7.250464683085696,3.7094870899012156,4.077331628963596,4.81622628110982,5.1277809375824726,5.613747729408601,6.60893878779743,6.7461452592188165,6.840212517482303,7.104385780654759,0.995191058388829,0.0814216299328209,-0.9331109711615929,0.4321838157655864,0.0,0.0,0.0,0.0,765.0,100.0,9.0,1.1764705882352942,87.90092441648625,8.176299395692196e-20,0.9250508729017344,4.532469552719201e-19,,,,,,,,,,,,-0.11254448415639716,0.012666260914029531,765.0,0.001823013096565879,,1.0128287532498945,-0.11182312000837513,0.012504410168407467,765.0,0.0019513604011391177,,1.012662750393184,numeric
enddoy,765.0,765.0,0.0,0.0,100.0,232.81193263529414,228.104167,27.949873235993163,781.195413908087,1.010529799509567,12.005343935603745,149.739583,290.0,140.260417,171.665,189.6583334,200.0166666,219.5,252.125,262.9166666,289.125,289.541667,32.625,0.06917572223694672,0.1476454849926912,0.0363000767727466,0.0,0.0,0.0,0.0,765.0,100.0,7.0,0.9150326797385622,2.8760892103922924,0.23739149924051467,0.9643521926156478,1.0611542256440128e-12,,,,,,,,,,,,-0.032095264243850626,0.0010301059868825964,765.0,0.37535465311346977,,1.0010311681994182,-0.028217526127119516,0.0007962287807346725,765.0,0.4357811202113231,,1.0007968632662017,numeric
f_load_av,765.0,765.0,0.0,0.0,100.0,2.9973854678188068,3.000685660309831,0.20711410543132877,0.04289625266861957,0.007488226285319929,6.90982550142426,1.168345626682785,3.437363034990904,2.2690174083081187,2.482814159695122,2.689859519998792,2.7678287234687935,2.872414248252736,3.138099514840913,3.244363193023317,3.297375895621984,3.379865217424133,0.2656852665881768,0.04420342038305673,-1.7149779344346996,11.781139741069891,0.0,0.0,0.0,0.0,765.0,100.0,7.0,0.9150326797385622,352.01185865800176,3.644148868249559e-77,0.9117373292036218,1.159808554551711e-20,,,,,,,,,,,,0.05872139828068533,0.003448202616038874,765.0,0.10461113289383611,,1.0034601338586622,0.05926677392201188,0.0035125504911228673,765.0,0.10142221892342274,,1.003524931992725,numeric
f_start,765.0,765.0,0.0,0.0,100.0,1500.4640522875818,645.0,2208.798496642805,4878790.7987715155,79.85927818431387,147.2076917321217,0.0,15300.0,15300.0,0.0,0.0,0.0,100.0,1840.0,4276.0,5867.999999999997,9648.0,1740.0,0.8969072164948454,2.658523736986978,9.337183488987835,141.0,18.43137254901961,0.0,0.0,624.0,81.56862745098039,70.0,9.15032679738562,454.7424929690193,1.794412592563824e-99,0.6875046821309614,2.668429895526225e-35,,,,,,,,,,,,-0.17943770319705943,0.032197889328635994,765.0,5.8687843631098e-07,,1.033269083600469,-0.18067324266883095,0.032642820616470274,765.0,4.893096789583521e-07,,1.0337443307520318,numeric
fuel_model,765.0,765.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.6993464052287581,233.0,332.0,43.39869281045752,223.0,136.0,17.77777777777778,2.41355626521524,3.700439718141092,0.6522349907182611,0.20560558486568925,0.042273656527962146,765.0,,0.0010794958963537987,1.044139598765455,0.21132450677110395,0.044658047162050366,765.0,,0.0005455080805760827,1.046745615043272,categorical
