fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,spdir_i,spdir_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_av,landform,land_use,land_use_d,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,fire_rank,outlier,PredROS,PredErr,PctErr
7,Arouca_08082016,2016,120,p,2016-08-10 04:00:00,2016-08-10 13:30:00,223.166666999999990,223.562500000000000,"fops,sat",2,3,54.750000000000000,5.763158000000000,59.244075000000002,63.601531000000001,0.115446000000000,355.514567000000000,915.814659000000006,983.173670000000016,9.500000000000000,9.500000000000000,2,513.317686170212710,53.471205241772331,32.000000000000000,7,Shrub,0.000000000000000,0.000000000000000,100.000000000000000,233.000000000000000,25.618421052631579,0.218918197730779,0.306391203917846,0.107901667058467,0.159882534086704,0.246930206775665,0.352673217773437,20.060186767578124,6.974346923828126,43.812645149230960,1389.896789550781250,951.925537109375000,6129.897460937500000,10.734875661134719,26363.526562499999272,4.000000000000000,61.154785214047124,496.045463936391855,93.617952633509319,18.662107335054227,72.360151471200439,33.145655539829832,73.944482902506081,0.000108923329302,0.000110705984292,18.230212402343749,16.292095947265626,5.274679565429688,-12.063726806640625,-41.278796386718753,47.534439849853513,41.451930618286134,34.381437873840333,10.473475408554076,34.911620330810550,30.770942376490343,28.920659476868494,5.256847875672602,34.216530915479723,73.388003118942677,74.402929820126374,83.434601099643942,40.854115355727686,17.472858171211385,19.372556626589983,-0.270564841768209,-0.271795104661620,-0.040641476756855,-0.087391503779595,-0.102637577250920,5820.766943359374636,15100.537695312497817,30994.139648437503638,57110.216406250001455,93199.247656249994179,-999.000000000000000,-2.114766651588333,-7.089513664159244,-6.770497158512112,-8.143360438851779,-104.153541564941406,-0.228586310148239,-5.103561246395112,0.736657954752445,2.653165280818939,0.054663281142712,124.798855676344729,0.124112610381941,-1.000000000000000,0.000000000000000,0.048303222656200,0.000000000000000,0.048303222656200,0.000000000000000,1.000000000000000,709.745718261711090,64.687811889649367,784.218037740445880,2.117150188232835,-1.000000000000000,657.259468369497768,-1.000000000000000,17.835856276715507,15387.823581695558460,1.407404469971123,224.722681999999992,2250.000000000000000,1,true,277.963330708877322,-214.361799708877300,-337.038741581357897
148,Arouca_28052024,2024,2978,p,2024-05-28 16:25:00,2024-05-28 17:45:00,149.684028000000012,149.739583000000010,airb,1,1,45.000000000000000,33.750000000000000,1135.816409000000021,1135.816409000000021,129.192429000000004,129.192429000000004,11058.119255999999950,11058.119255999999950,1.333333000000000,1.333333000000000,5,235.922068166208788,7.180537921339478,32.000000000000000,4,Eucalyptus Forests,0.000000000000000,0.000000000000000,98.901098901098905,223.000000000000000,16.690000000000001,0.313479434937238,0.362589864489529,0.243338385224339,0.292911303043364,0.326297742128372,0.388574218750000,22.794830322265625,15.208160400390623,62.306148529052734,1044.220336914062500,967.839965820312500,4649.261718750000000,14.621807098388672,12658.731445312500000,4.000000000000000,8.397225001543925,78.042914628525168,87.769509672607143,12.122663438005461,322.132090668869182,17.472483541543678,322.405787214988038,-1.000000000000000,-1.000000000000000,20.273010253906246,15.223968505859377,7.376281738281250,-11.335601806640623,-38.060913085937507,63.992572784423835,33.107868194580078,27.211225509643555,39.144023895263672,43.165977478027344,17.898475303586018,12.356160152293382,19.048479575014504,20.744103182020563,39.802042258240803,324.084967142299149,2.112202503635331,305.728970709040539,303.521973275658468,335.789317782083060,0.145511327952751,-0.098298345830036,-0.057414352653381,-0.059402241332219,-0.049639141834446,5890.795410156250000,15210.699218750000000,31106.621093750000000,57326.179687500000000,93832.187500000000000,-999.000000000000000,-5.509238148858494,-5.049848407518896,-7.306828070161080,-7.449369305498106,76.453376770019531,1.174606680870056,2.441324472427368,-0.095765024423599,1.547465085983276,-0.055208742618561,51.292662112529584,0.535149820476338,-1.000000000000000,52.453002929687202,0.000000000000000,0.000000000000000,52.453002929687202,0.000000000000000,1.000000000000000,581.632043457035479,-999.000000000000000,864.994208070425998,1.313712162680878,536.660558958742399,764.731847416038363,-1.000000000000000,16.141024662998717,8949.237823486328125,0.732080119223843,,0.000000000000000,1,true,266.117690346498023,869.698718653501260,76.570360470421932
50,Baiao_04092019,2019,1775,p,2019-09-06 09:00:00,2019-09-06 14:00:00,249.375000000000000,249.583333000000010,fops,1,2,38.500000000000000,7.700000000000000,77.997281999999998,86.215986999999998,125.909848999999994,128.393023999999997,1205.707990999999993,1332.755464999999958,5.000000000000000,5.000000000000000,3,792.937709731543578,159.568084447207156,21.000000000000000,7,Shrub,39.583333333333329,23.611111111111111,30.555555555555557,98.000000000000000,12.435128205128207,0.220799065943580,0.290146456900088,0.137422711911862,0.176058182274045,0.241954524766944,0.326838198146918,21.173205708239379,5.793849303962924,37.888835242058775,1617.122341976990356,962.957584124189793,4710.790354348023357,9.829783357707697,24937.522002360175975,4.000000000000000,40.037210869807630,652.792221950242151,92.236823280792933,15.894541034759422,84.674334242209341,25.337945064050732,84.836157943869466,0.000670281593935,0.000707631859778,18.114185970781207,13.218316160213822,6.201173404383820,-11.231526380146851,-40.156626958853010,41.704568983521291,24.819553271108457,17.950944823859619,17.577425361067885,37.523570586023276,22.669737102713555,24.249898067367447,16.549297506368955,29.425244094335124,32.682469282898239,85.646393948852847,94.304373104091923,337.302466572189758,320.504902470785794,327.574985586917705,-0.204123815853741,-0.235595641159251,-0.005617674659677,-0.010982063969340,0.030141894335247,5991.734841607668386,15205.513778451293547,31028.348041423141694,57207.354538433522976,93453.226678445396828,-999.000000000000000,-5.342105309914746,-4.515407943810764,-6.807317917434780,-8.062534956379679,93.805349805364457,0.503714956399059,-0.551526278087245,1.747085022221404,2.230825647577265,0.811031578166971,80.369668658582285,0.114286034177479,-1.000000000000000,0.000000000000000,0.000959769251700,0.000000000000000,0.000959769251700,0.000000000000000,1.000000000000000,894.654416493790904,104.741791920344426,766.989229232924913,2.296851822779602,-1.000000000000000,633.460041788263879,-1.000000000000000,17.866648594783264,11339.882719705370619,1.402197406285811,389.745735000000025,570.000000000000000,1,true,434.283214310791323,-348.067227310791338,-403.715412213272828
115,Cascais_21072024,2024,2685,p,2024-07-21 16:45:00,2024-07-21 17:30:00,203.697916999999990,203.729166999999990,airb,2,4,3.250000000000000,4.333333000000000,470.980640999999991,81.126622999999995,300.074906999999996,306.793094999999994,5442.933570000000145,1062.533404999999902,0.750000000000000,0.750000000000000,5,90.107327974759613,242.738509286842145,31.000000000000000,7,Shrub,0.000000000000000,0.000000000000000,100.000000000000000,236.000000000000000,17.250000000000000,0.049838322791166,0.061877261481578,0.027523414641612,0.039852897906667,0.054920243341463,0.068247070312484,19.238647460937500,14.328247070312500,73.231330871582031,596.142944335937500,1011.638427734375000,511.720062255859375,16.736379623413086,21475.248046875000000,2.000000000000000,27.478126126181849,613.044243699176263,82.281571009620208,36.023652570674678,347.168730601084519,46.649766254647858,349.703351509486708,-1.000000000000000,-1.000000000000000,19.261993408203125,20.476593017578125,12.390441894531250,-3.511535644531250,-32.090499877929688,35.159069061279297,3.959315538406372,22.123659133911133,29.222198486328125,16.469841003417969,44.497650815959176,14.200649463113463,14.411663282687657,24.639007393723421,37.667180902033827,6.631628200404634,34.906871763426011,332.878048799865212,285.699021108483237,291.167056390582729,-0.146500840559562,-0.013837433563220,-0.040056301627934,-0.022883616563512,-0.001782778290088,5643.607421875000000,15057.457031250000000,31225.273437500000000,58160.613281250000000,95586.156250000000000,0.047853309626576,1.325304649371509,-5.203296026081980,-6.209584170110224,-7.966053480848650,17.369554519653320,-12.182669639587402,-7.305354118347168,-0.084309794008732,-2.062715053558350,-0.194382354617119,118.067903521152417,0.491488000890349,-1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,479.102504882797916,-999.000000000000000,940.230736493008635,0.626036865715395,-1.000000000000000,626.450539556020431,-1.000000000000000,30.573391393089423,22248.825073242187500,0.146934360832597,828.766765999999961,265.000000000000000,1,true,431.675092269671097,-350.548469269671159,-432.100408357526874
116,CasteloBranco_24072024,2024,2694,p,2024-07-24 18:15:00,2024-07-24 19:25:00,206.760416999999990,206.809028000000012,airb,1,2,6.250000000000000,5.357143000000000,481.656063000000017,133.945958999999988,76.269507000000004,220.087018999999998,3663.148995000000014,1332.106510000000071,1.166667000000000,1.166667000000000,5,419.535378196022748,195.788913577490490,11.000000000000000,6,Coniferous Forests,0.000000000000000,0.000000000000000,0.000000000000000,223.000000000000000,16.895000000000003,0.206443369516715,0.282403144833270,0.113937121617774,0.171790694964138,0.225544062584725,0.322593502143617,33.565666098589439,14.564096981049319,31.970020116734617,3524.835111494071498,966.860912415997859,3777.039645406472118,7.797415920215168,44008.685365262470441,4.000000000000000,58.783645627455520,560.769821994239919,97.400009622097471,12.476412502138292,301.461309008054798,21.030805236349035,302.691369290238811,-1.000000000000000,-1.000000000000000,31.567958711917477,24.498025494008719,12.215999791155419,-7.983557451776774,-32.661466405625752,33.541950811390898,33.521100957892969,11.197480537382232,5.931625535960610,4.623143877994498,19.466169800490420,8.229518432600804,17.299049725182694,33.329062011890954,11.528037528080604,305.445943161028595,281.459050710602071,220.633996837924514,243.811329497987742,214.999839477815016,-0.126768962877991,-0.264563803692074,0.158096147575120,-0.062283428113461,-0.033232301451117,5569.133826733492242,15233.251987152203583,31517.058121009082242,58126.275291686943092,95208.291572586997063,-999.000000000000000,-7.714324368391654,-7.903267519914102,-7.887751733445214,-6.878679749077034,36.100767509140127,0.605222004335744,1.275483888362720,-0.531592757148959,3.734056430560912,-0.190902039010882,78.567848930018513,0.416398193181566,-1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.272947246121397,1.000000000000000,575.659631957315014,-999.000000000000000,733.597854236549892,2.640561413877839,570.405604317496341,666.228505545924463,-1.000000000000000,11.564551288028078,15575.748235961324099,2.064901781920525,248.834805999999986,150.000000000000000,1,true,626.805302547435645,-492.859343547435685,-367.953872761055720
74,CasteloBranco_29082020,2020,2146,p,2020-08-29 19:30:00,2020-08-29 21:30:00,242.812500000000000,242.895833000000010,fops,1,2,40.250000000000000,20.125000000000000,147.004314999999991,170.950558000000001,181.161661000000009,295.256985999999984,1925.348185000000058,1664.346142999999984,2.000000000000000,2.000000000000000,4,252.410615808823565,126.546679232492380,21.000000000000000,4,Eucalyptus Forests,0.000000000000000,12.804878048780488,77.439024390243901,223.000000000000000,16.729459459459459,0.168812116871490,0.219290393634072,0.123912148558143,0.138223543837973,0.182099058703396,0.245998476577237,21.532812103923671,5.146725022477768,34.413689210467190,1685.891204277276984,977.483155576116815,2436.597322755362711,9.328152830044754,19560.663365781365428,4.000000000000000,56.036293056780977,1032.071889342777467,94.425870936707312,11.544050863638223,336.187786186256858,23.901101430672561,340.465905133663853,0.001266565278264,0.001267342660286,19.827532759731653,11.354799779242200,1.689280381660615,-13.576872444432242,-35.352780609820883,36.813797645382863,51.658015886471851,21.263718070314965,4.572094386939576,19.585880903188659,28.863959418976329,36.517559709008594,24.888462276350690,80.152462377637349,174.861962971680413,346.644484970348060,11.330222244366839,320.030338336939508,325.693677278011705,299.836517638637758,-0.046463865675749,-0.093917765749261,-0.038249084722189,-0.254113124073487,-0.211932717659397,5341.334481445541314,14592.283477170389233,30160.569603201936843,55919.817970410455018,92345.982198186931782,-3.523641313643715,-9.244982729497265,-6.219591732352416,-5.961300139842758,-6.069780822805802,53.529724332640811,0.624432403794989,4.185393196160593,-0.101835033230563,12.552153053109725,-0.034543293758689,118.023265791602810,0.831150357882989,-1.000000000000000,0.000000000000000,0.000000000000000,0.054434405144600,0.054434405144600,0.000000000000000,1.000000000000000,863.785870600091357,191.926248323623895,765.674835894850730,2.300772307706656,-1.000000000000000,670.007240249352208,-1.000000000000000,16.716276860363447,14479.329353937409905,1.436986437106565,1835.577481000000034,120.000000000000000,1,true,675.665698815323481,-504.715140815323480,-295.240417299675244
117,CastroVerde_02082024,2024,2698,p,2024-08-02 17:15:00,2024-08-02 18:00:00,215.718750000000000,215.750000000000000,"airb, sat, fops",1,1,86.250000000000000,115.000000000000000,3350.795814000000064,3350.795814000000064,142.959723999999994,142.959723999999994,6278.088268000000426,6278.088268000000426,0.750000000000000,0.750000000000000,4,197.713994565217405,314.540892345660666,34.000000000000000,1,Agricultural Areas,0.000000000000000,0.000000000000000,100.000000000000000,231.000000000000000,3.550000000000000,0.205217985868458,0.198360804373007,0.143902581930164,0.169093397855764,0.221715543866162,0.194732666015625,29.780181884765625,11.384429931640623,32.166980743408203,2836.514160156250000,994.506225585937500,1691.004882812500000,8.202357113361360,50945.949218750000000,4.000000000000000,49.264597434977894,989.507297029004917,92.060734210033758,17.960760703573321,322.935870581539632,30.246324261773921,326.121499737091710,-1.000000000000000,-1.000000000000000,24.449951171875000,20.848358154296875,11.801361083984377,-3.479217529296875,-33.025604248046875,44.208744049072266,16.704725265502930,7.853953361511230,11.626611709594727,11.987315177917480,35.801224951160997,30.230740664731144,20.114435494114925,28.182764691271572,21.834995496409544,330.106446912550439,348.142460056752668,326.053047225812463,288.455827706174489,295.538574325373020,0.066117613712352,-0.063180861434913,-0.061258282254143,-0.101148601080042,0.003606702538522,5583.049804687500000,15038.480468750000000,31194.882812500000000,58075.972656250000000,95501.539062500000000,-10.592413403684951,-3.929861276504456,-5.821583493506946,-5.966933284497024,-8.235711233101265,39.600189208984375,0.279431492090225,-0.397908151149750,0.011263485066593,1.285241365432739,-0.115618035197258,100.028628339914235,0.368507313856665,-1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,906.740693359357692,-999.000000000000000,759.623602347799988,2.363270950109178,-1.000000000000000,620.100293396818643,-1.000000000000000,22.025962747005735,17900.611877441406250,1.456530256749821,,0.000000000000000,1,true,580.655311269450863,2770.140502730549088,82.671122219879607
118,CeloricoBeira_16082024,2024,2701,p,2024-08-16 12:00:00,2024-08-16 13:00:00,229.500000000000000,229.541666999999990,airb,1,2,6.750000000000000,6.750000000000000,184.602604000000014,167.974388000000005,210.518494000000004,312.060958000000028,2347.529779999999846,2382.996650000000045,1.000000000000000,1.000000000000000,5,501.010463169642833,117.723295476327181,21.000000000000000,7,Shrub,0.000000000000000,0.000000000000000,100.000000000000000,233.000000000000000,26.500000000000000,0.213591413695675,0.289778596459166,0.096149997426686,0.166027755358379,0.238882062847982,0.330089275170008,31.250909231670907,4.894991989631888,19.034723325615321,3684.339445496625558,951.293324829383664,5951.346040825124874,6.295561905914402,37573.756109110305260,4.000000000000000,50.256095431217830,627.392044914352482,95.129379203365218,10.142507437104117,36.060391357585615,12.512234274858759,30.112799422092337,0.006067308843634,0.006071924665059,28.736112763051263,20.298785948249417,11.126503934310334,-6.758904138825400,-34.768875630276888,20.961359114208605,30.469022878029119,20.681347440146816,13.892585922600182,12.616109286462741,9.799099249258518,14.203545450306619,25.641558106373079,25.644116123628326,29.005465228238570,29.886481769536260,31.606551210698171,348.374271868264714,330.696710177571333,323.656101602460808,0.009096657184217,-0.043396845337154,-0.064677885146991,-0.041642568075075,-0.021473853508418,5894.866745578527116,15412.161621865714551,31524.317528432275139,58186.774970138823846,95178.044340622436721,-999.000000000000000,-9.206349458384690,-5.902202151182302,-6.984096573780776,-7.807453379895126,6.132680582917200,-0.048580050787894,6.456755477152306,2.314354505273656,3.130473758714535,1.057810585459580,26.901422402434264,0.092398913175634,-1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1175.573192857306367,271.864186987405901,646.452132796347883,3.631292360856524,908.770708428957278,914.322295655254038,-1.000000000000000,12.454762626927504,4917.956816198281558,2.455719167999218,947.951788999999962,60.000000000000000,1,true,633.827060730855692,-465.852672730855943,-277.335538040987899
71,Chaves_30072020,2020,2074,p,2020-07-30 17:30:00,2020-07-30 19:00:00,212.729166999999990,212.791666999999990,"airb,fops",1,1,640.000000000000000,426.666667000000018,2207.600660999999945,2500.764393999999811,59.292312000000003,78.368815999999995,13730.818592999999964,24363.873641999998654,5.000000000000000,1.500000000000000,3,817.228090766823129,217.572051890401042,21.000000000000000,1,Agricultural Areas,11.790393013100436,0.000000000000000,81.368267831149936,233.000000000000000,15.163229329173168,0.195645537838324,0.267172437830138,0.144310727712324,0.152910312039536,0.213100863014109,0.305017358460728,29.401385203106841,11.091129454254199,32.291512207517776,2769.241722983004820,934.490588522443886,6328.678537784871878,8.256923885999932,20430.783806031096901,4.000000000000000,47.001494430400776,629.059561383630353,94.186849330338561,7.368087041834692,273.490120516433308,14.277127646587383,282.125215378018538,0.000020387307416,0.000020562305355,29.944787772119351,21.652632105912069,8.261816451904696,-8.761089206298228,-34.492173184295957,26.961267580932173,38.907392647122002,58.268928803032097,49.788603267903675,11.712283092361213,9.274012253896679,14.618776050849325,11.825765490741315,15.426200831657265,10.437278524307368,280.731048723175093,301.301302307755577,237.676968645714851,270.088721744855206,230.308873541824738,-0.015192831065302,0.016066097429712,-0.097608694550200,-0.002094343845020,-0.034637782877332,5388.807054673161474,14951.692313531093532,31059.231392414149013,57470.880652136940625,94323.642034515141859,-999.000000000000000,-9.047946642590947,-8.616754351758734,-6.647296868882918,-7.172240022939534,3.762478479159771,-0.190679234463641,0.955731060228421,-0.309929737673947,1.268791003765240,-0.045541603592286,52.259127302289173,0.451270557873926,4221.279385486486717,0.291074662085900,0.000000000000000,23.233080098872399,23.349569349051794,0.000000000000000,1.000000000000000,926.879047595396514,469.243151617823059,714.543752476846407,2.849301731997788,950.000000000000000,949.528103855904078,-1.000000000000000,12.366512642653630,4641.339907054561991,1.922422684402392,3469.145786000000044,210.000000000000000,2,true,531.480970667618521,1969.283423332378106,78.747259360266654
81,Covilha_06082022,2022,2274,p,2022-08-10 10:00:00,2022-08-10 12:30:00,222.416666999999990,222.520833000000010,airb,4,9,12.000000000000000,4.800000000000000,86.980834000000002,98.089231999999996,0.534941000000000,5.015306000000000,1026.615450000000010,1143.934232999999949,2.500000000000000,2.500000000000000,4,562.810791015625000,11.899029628402811,41.000000000000000,6,Coniferous Forests,0.000000000000000,0.000000000000000,0.000000000000000,227.000000000000000,20.748333333333335,0.197891925582851,0.255306242495188,0.102066454934062,0.155781368716936,0.219490536537374,0.285684187951452,26.027471448374616,13.316134211330128,45.689917723053050,1840.164149993096544,905.068965334819495,10071.139269320095991,10.389701667825108,21708.610725174981781,4.000000000000000,46.266715611240194,763.457454476069302,92.040818381455708,11.655478215157085,110.694143814186873,12.734279821434736,134.039453080631716,0.000072509271425,0.000068642955737,26.464342151726630,19.102898150700138,8.402314423005217,-10.041750035774715,-37.661187648600560,46.880398304854261,56.338056022112994,73.376167984466420,30.406529948196823,22.190866402446421,9.635217226773792,32.218952138749174,47.326022777999569,35.262516872864509,43.629276122435563,132.881578868847669,142.128998168097041,162.143634662292698,195.312427427615262,205.150991225997416,-0.021020188121906,-0.103785923123359,-0.060447986435138,0.195450273537420,0.274594056984572,5586.727264935022504,15056.026317457959522,31164.635501769549592,57470.719293887064850,93983.208123377902666,-999.000000000000000,-8.032404987902686,-6.885637423765194,-7.202247042193004,-7.698596608956610,0.450367032487011,0.004604536618054,18.865149617789509,0.244261092249237,5.540335391573104,0.234231902500290,31.691251088145957,0.180324661255892,3203.795788378666202,27.134133939422199,0.628093076603800,13.730433815264803,33.700754278504000,911.426402265940737,-466.884676239655334,902.140667094091100,108.875014982796074,750.731951232116444,2.459242619036985,910.002239235526872,918.060299186556108,-1.000000000000000,11.731608728289572,12826.115456271314542,1.557101951942894,79.314935000000006,6150.000000000000000,1,true,412.874965641003826,-314.785733641003844,-320.917726872409332
81,Covilha_06082022,2022,2290,p,2022-08-15 17:30:00,2022-08-15 19:30:00,227.729166999999990,227.812500000000000,"fops, airb",11,16,2346.500000000000000,1173.250000000000000,2017.639750999999933,2221.160054999999829,91.583702000000002,65.245289000000000,22750.804748999998992,20570.820329999998648,4.000000000000000,2.000000000000000,4,713.122830369502708,160.603785789159446,31.000000000000000,6,Coniferous Forests,0.000000000000000,0.000000000000000,0.000000000000000,227.000000000000000,18.152921635434414,0.189917626290309,0.246625501716265,0.089209490736162,0.151783164098293,0.210831246497411,0.276629668608306,22.585028229164546,7.132066813595758,36.978583977884597,1727.925633477052770,920.644259784569840,8267.714101962092172,9.566627631631000,22655.909548094190541,4.000000000000000,49.955331673001275,817.594746866186711,94.085533268555437,13.021948364199657,291.319227885114685,20.477481507708806,285.708064336628013,0.000999693947153,0.001005622667093,23.225439948001281,15.105364096014293,4.994196117015466,-8.669853454371527,-35.922358776102570,36.309010430974439,50.016368543689808,46.720350165436159,57.693673017868086,72.266594503130278,14.067730273537562,23.722780269989109,32.724810943636925,62.517469412995837,74.814092491674018,285.865020733125391,287.084857251214999,269.974952874656026,255.374833468017385,254.481217328798408,-0.010329864973937,-0.120256240006567,-0.041257017518208,0.082034303954189,0.062069361264019,5184.764792108939218,14539.228780531342636,30385.034027647066978,56690.354841066517110,93522.540303474612301,-999.000000000000000,-8.860182562898466,-6.506358756296398,-5.335692728131490,-7.596318505704164,2.623269552399250,-0.026110734172059,8.258787738778222,-0.123530025817839,10.079805662092337,-0.110710517637779,62.390522894475730,0.061023720301582,6365.893066406247272,13.393209323010700,0.000000000000000,0.160631618783400,13.393209323010700,0.000000000000000,1.000000000000000,1005.131321028165303,231.952176766110597,731.702179438807434,2.661508648522590,915.024817115541623,922.443028208839905,-1.000000000000000,15.998517070784738,7034.114527756195457,1.656377327494425,2501.075859999999921,13800.000000000000000,1,true,427.326132189615691,1793.833922810383001,80.761128346979220
103,Covilha_11082023,2023,2619,p,2023-08-11 16:30:00,2023-08-11 18:15:00,223.687500000000000,223.760416999999990,airb,1,2,16.000000000000000,9.142856999999999,185.747308000000004,121.523793999999995,33.891618999999999,199.288690000000003,1973.291985999999952,1212.199845000000096,1.750000000000000,1.750000000000000,5,652.611328124999886,40.338373725100958,32.000000000000000,6,Coniferous Forests,0.000000000000000,0.000000000000000,32.758620689655174,227.000000000000000,17.106428571428573,0.209755085429975,0.284366741497770,0.093987356223347,0.162199670112747,0.234880610792589,0.323843808200306,32.995156003275397,13.988987843845274,31.947744117824399,3427.574614784959067,961.989132612631352,5662.032452754227052,7.851481623023136,41276.153873239585664,4.000000000000000,48.253434173295759,602.715560964533552,95.354561625471860,12.042206822837482,308.355808109143254,16.208927146605696,310.947527966648693,0.000001458483756,0.000001458939454,30.766372896480501,21.991342063653043,11.088851543544923,-7.218771874456772,-35.111327707612105,33.830785488569823,47.622043314727875,17.549568702342960,5.907970116362662,14.384069024475910,13.559041226977280,14.403731165509553,26.567915657945065,53.612442389635810,63.965669356159125,310.949841629506523,324.983013727557079,265.489498512958221,262.456954107804847,254.322572164519499,-0.069350020915709,-0.092499323554846,0.011369716720439,-0.047228400080911,0.003780101204831,6082.676812425992466,15682.112815789569140,31876.892307167319814,58426.729191772290505,95354.895451741729630,-999.000000000000000,-9.574833608837441,-7.015560893487172,-7.148968000332412,-7.774725132438798,-104.960810757951648,-2.462127834170180,5.877597236758116,-0.315023748531047,8.280284552798150,-0.164033971023004,43.700474870294968,0.295251827650700,-1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25.527397332870486,1.000000000000000,1192.898468386614695,379.413325394395315,729.768479526117289,2.683433008581404,916.081625935265265,921.650899062234885,-1.000000000000000,10.891191911035015,12693.854569982551766,1.490534540194789,889.047161999999958,90.000000000000000,1,true,691.314211057001899,-569.790417057001946,-468.871484589266515
35,FigueiradaFoz_15102017,2017,482,p,2017-10-16 00:00:00,2017-10-16 13:00:00,289.000000000000000,289.541667000000018,rep,4,3,61.000000000000000,4.692308000000000,51.870066000000001,53.903137000000001,211.056181000000009,212.319878999999986,555.619688999999994,552.587011999999959,13.000000000000000,13.000000000000000,4,40.430449695121951,308.140697311402732,24.000000000000000,4,Eucalyptus Forests,0.000000000000000,0.000000000000000,0.000000000000000,223.000000000000000,9.861228070175439,0.077641804951287,0.121736043326615,0.036410884792269,0.055575754769571,0.088086297936414,0.145066328181285,20.493480309318929,15.831361684166923,75.072485663859069,612.623275435440291,1013.510378761571928,319.333577969713588,16.832286992542056,5140.482740172682497,4.000000000000000,22.395843885451733,1122.114739685413724,83.469828472700641,5.525242412056736,218.622577924060295,10.150218182913898,207.739405728268906,0.239373917687375,0.376240504254226,16.874726435612672,13.443737294230752,3.079898077621268,-13.757039937954971,-39.254281757766755,93.555520927697756,70.003624400535031,75.805086787597745,38.348037045608763,102.308945020586947,20.262614604921428,35.011441736103926,61.739941276355971,48.381393396563723,53.431509588462909,201.108019038803263,202.089284653412136,196.775921321481491,215.607015356863286,233.545067870950675,0.143285013078959,0.112953011896367,0.078522955650870,-0.015080968904983,0.021406089447258,5960.847951536391520,15211.960979347068132,30987.773669978982070,56863.447574889280077,93032.557050870847888,-6.665831604463896,-3.743707659643027,-6.668948253642982,-6.574678118984002,-7.107059244414002,28.845200473156101,-1.732008086467515,18.144739195343281,-0.286995906802349,7.384293811380316,-0.091471346012143,54.410245541989710,-7.457362248663652,907.998364538011401,87.562928043001591,66.902612367815394,27.515362946304101,94.397350274891707,264.208412142750944,-13.298266735620462,352.113008418414211,105.002129156016210,946.010823253212152,0.577382907481470,527.860021933651183,856.841271092500506,5.680157275388818,19.521680105114719,16628.989016523115424,0.225269899063055,324.902221999999995,570.000000000000000,-3,true,212.311358256435625,-158.400483256435621,-293.819165903791372
