inidoy,enddoy,ros_p,duration_p,elev_av,aspect_av,landform,land_use,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wdir10_av,wv100_k_av,wdir100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wdi_950_av,wdi_850_av,wdi_700_av,wdi_500_av,wdi_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSdir_9_av,wSv_7_av,wSdir_7_av,wSv_5_av,wSdir_5_av,wSv_1_av,wSdir_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LCL_m_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,ros_p_log,ros_p_linear,PredROS_log,PredROS_linear,PredDiff,Err_pct,Error_p_abs,bad_pred,shap_HDW_av,shap_wv_850_av,shap_duration_p,shap_Cape_av_log,shap_gT_8_7_av,shap_3_8y_fir_p_log,shap_DC_12h_av_log
222.583333,222.645833,601.843358,1.5,664.5936366384523,270.3841553879854,22.0,7.0,0.0,96.49334945586457,3.506650544135429,234.0,14.247548076923076,0.223418859630822,0.310950667884935,0.097661767899989,0.161223018467425,0.253785697221754,0.357263793945312,27.613922119140625,12.629913330078125,39.58092498779297,2228.9005126953125,949.8021545410156,6357.9189453125,9.412451803684235,31647.87109375,4.0,43.82147594404261,489.093950639896,92.21711379179126,14.201904028791567,23.51336442816205,22.71991003898447,24.35915895046702,1.32550374e-07,1.32652929e-07,25.829010009765625,16.085342407226562,5.56976318359375,-11.527999877929688,-40.71185302734375,40.11493682861328,63.110727310180664,37.63587760925293,4.387786865234375,50.51449394226074,17.52616515314952,26.100114875917548,10.994688834020987,34.273625581662024,92.56871826707071,23.926187883644047,38.7794331086879,311.4749533393965,312.759270292984,280.055405273331,-0.059924068998452,-0.021969302664622,-0.026753972901278,0.013441473640883,0.117700264051546,5843.58544921875,15273.75,31156.59765625,57295.09375,93477.04296875,,-10.63175706290603,-6.766590279314725,-6.676528034977372,-8.134659222316419,-7.47563624382019,-0.295293226838112,-2.418339550495148,2.142125725746155,3.573651075363159,1.030666410923004,66.70413709913798,0.439959373728824,,18.2993774414069,0.0,4.2983398437504,21.0440063476571,14.68500000000102,,1551.2342163086132,39.3019580078178,762.0755175413831,2.337545700147433,733.1689940327553,764.6687766620298,,12.111970033037537,11487.907123565674,0.78631148383882,,2160.0,6.4016573918365385,601.8433579999999,6.707580258030087,817.5874705811909,153.48307066534403,35.847219997265654,35.847219997265654,True,1505.2961915489957,0.15072411126276947,1.0707253582575107,-0.1596839699057217,-0.11658286731047912,0.6135862280755541,-0.0581385281060083
222.645833,223.0,259.121068,8.5,910.2237438939288,213.41526637133643,21.0,7.0,0.0,3.11804008908686,96.58500371195248,233.0,22.936918767507002,0.223133413201238,0.310710773230721,0.098553968237505,0.160977539221444,0.253374100261263,0.357048000759548,21.809939914279514,11.212744818793404,51.74224514431424,1329.0300428602432,950.0624796549479,6357.9189453125,11.990474541982016,19238.62966579861,4.0,44.28834925484969,489.9678765607328,92.2869122276202,13.74576443087242,36.71303505119306,27.96572378651281,40.49151874087221,0.013641436270911,0.014149037531667,21.175364176432293,15.876047770182291,5.08697509765625,-11.915381537543404,-42.432946099175346,52.950677659776474,59.26984320746528,36.03659799363878,5.975945843590631,33.55805863274468,21.44745405286258,34.81895692188175,3.925118669176277,33.99853259092703,43.21199979117941,42.68435567885854,75.96266911295425,4.31797540654884,338.21860219452003,319.94393654282175,-0.178583097086859,-0.405005841649636,-0.014191632692772,-0.054398387050104,-0.034370431515106,5844.48779296875,15197.471462673611,31080.22634548611,57221.58940972222,93270.49652777778,,-5.782324164674969,-6.942578503394489,-6.639272653804077,-8.506415747534703,-44.28035513559977,-0.683639181984795,-5.14150196313858,0.733878284692764,3.493881728914049,1.061699138747321,125.5276417747759,0.46654601451965,,2.0218370225696,0.0196940104167,2.1403944227432,3.8193495008684,83.48666666667452,,785.5352722168038,141.56465785435304,812.4711759285861,1.828135516056594,527.9660635395808,735.4852597261628,,16.70888145179563,18381.243069966633,1.04260024383979,272.982837,2250.0,5.561147168789846,259.12106799999987,5.29007652174335,197.3586035747979,-466.74579634104896,-23.8353696601783,23.8353696601783,False,-1350.1496858830278,1.191314735146047,-2.0895321817280728,-0.5375877053346447,-0.08740519909999081,0.06584872282541242,-0.057735836630437326
223.541667,223.875,234.570825,8.0,369.31450645756456,146.10793762071083,21.0,7.0,24.256469679412902,49.903437620702974,23.986095017381228,234.0,16.234926035502962,0.219035043086689,0.308203432131644,0.098760644158791,0.158350457281104,0.248428058286863,0.355382473954371,27.03472563933453,4.649827678022212,24.508656811689686,2743.329914358286,964.0799303816818,5006.100204833977,7.450687355489126,28198.314647757805,4.0,50.24188983331155,505.8478735281195,93.4074242959357,10.001664433940558,54.33430295478104,17.345602113195987,58.88029442751895,0.012519851088141,0.012830840290378,25.191661218912884,16.52580987490275,7.085150069410614,-10.40163510146625,-38.76429524879287,24.154749300554517,30.012875182656938,5.995914728893495,21.575765997001184,67.42261424505261,14.173733126243835,26.30072875715477,13.303161211972093,35.413396735481925,78.68999141252154,62.83355434265235,81.86015937184129,69.16341292667414,30.777714770691034,21.65488300276195,-0.128075672027057,0.025117940265315,-0.061114558772096,-0.078297557832704,-0.139042318748851,5853.913763835995,15261.773678004185,31121.246387060506,57382.36471174893,93878.83137661115,32.245052217961835,-9.455702923277556,-6.074898539739346,-6.828437791240701,-7.90576123569581,17.29030001911469,0.714362396841406,1.13525871105761,0.071654564587238,4.679599100158125,-0.090346749047512,64.87603920028026,0.374114998079214,,14.1525419296844,0.0,0.0,14.1525419296844,0.0,,1397.7338665092939,437.7635063981289,693.6243473706387,3.090364008919531,,618.0814108892735,,14.606410506460454,7147.6066990826375,1.692630142410238,,3540.0,5.4620116113421195,234.5708250000001,6.006127102209144,404.908231071522,-259.1961688443249,72.61662061832361,72.61662061832361,True,711.5311745761902,0.17466730495016,-1.8637995003005312,0.45808686329682774,-0.23126072252946672,0.5011009288345772,-0.050540836457267715
224.520833,224.729167,391.47493,5.0,1261.6834446564885,232.79814145360854,21.0,8.0,4.853387259858443,0.0,95.14661274014156,235.0,14.519341085271318,0.223532337495087,0.309865188282253,0.104381755828856,0.162354132294654,0.252960065007208,0.3555439453125,28.751959228515624,3.867242431640625,20.439797973632814,3137.714599609375,952.643359375,6357.9189453125,6.733736884593964,17607.57763671875,4.0,48.00470829384648,504.97880861624054,94.09027904747745,5.671106692327169,113.52627067737322,9.03327804508808,126.96850204607094,0.00817548444205,0.01476825271253,26.99971923828125,17.383251953125,9.00819091796875,-8.3216552734375,-36.829925537109375,22.393070220947266,34.11602783203125,15.949529647827148,22.758987808227538,53.82436828613281,8.284945753065873,13.498864368350993,7.589343347461919,17.2025180272362,42.240567985881256,126.80911816542505,130.23356345001795,60.588222497645575,58.185277263685975,79.19708968933162,-0.026243151402292,0.170352738043083,-0.046091915959642,-0.037001221939494,-0.066101215093542,6054.4765625,15503.680859375,31458.211328125,57917.06015625,94704.0484375,,-10.492963035040567,-5.389204473092052,-6.767154482281166,-7.946348360011653,-14.168194437026978,0.061411972343922,0.335492193698883,-0.510858482122421,2.111921000480652,-0.255022314190865,25.312527753699108,-0.141694304358819,,2.0663818359373,0.0,0.0,2.0663818359373,0.0,,1517.2466743163952,170.77393880207873,660.2715722637362,3.467243693413981,,567.9315338647872,,14.120842724781767,4173.789572715759,1.949997019097586,,4950.0,5.972472662571056,391.4749299999998,5.588593316549888,266.35926521627147,-397.74513469957543,-31.960070797823093,31.960070797823093,False,-1725.4651972584961,-1.3532305490292822,-0.509403411735281,0.45808686329682774,-0.3449442037689124,-0.17914356134347093,-0.05092872885395412
225.215278,225.409722,688.872948,4.666667,884.8018070291777,315.0492375623072,22.0,,0.0,53.95348837209303,45.880398671096344,234.0,19.950493333333334,0.212459070706298,0.294058292390839,0.118039304035457,0.160094492406377,0.236911772247884,0.337232483758321,24.550960163461895,14.02888397598135,52.69348885454639,1504.8812924490878,937.2551386878406,6952.614335339754,11.921495831870095,7251.707015478903,4.0,46.57329478812648,755.8657988335676,94.17659712401517,5.074607249677485,116.2735682656772,10.153270039212002,114.44499368288226,0.011891647560217,0.014634921288929,27.51993687870835,22.698899714758497,8.472561205525707,-11.520043554130018,-37.80013381258444,45.44943677198711,36.63170962443945,53.10445968259249,68.36965648858427,40.039947267037576,5.970693634391155,27.76729031932359,35.4466064958288,58.164364571340684,89.06908053040645,106.09285154065054,163.31381270495731,214.0802624405491,249.90324671463566,269.3951492225336,-0.046996925088892,-0.020075343774477,-0.149688482477659,0.11894579231629,0.044056102510938,5592.177798709865,15165.139315608689,31315.675373927043,57538.889575406705,94072.91218477699,,-5.260452019627574,-9.154398613675138,-7.806938585460204,-7.325269130493014,-3.714859940158894,-0.276118584634311,13.167704532713874,0.838039165762121,10.907701875875413,0.524618432234602,55.741120088450245,2.257525738293642,4080.235478779824,18.9976609300513,0.0705861623988,47.1107552193033,50.377208077164305,234.9736222031907,,183.18075237676817,143.3112811651749,803.0849511938584,1.921911924470459,934.4715082144008,936.481722011004,7.543857214913686,13.260808434274587,8995.13693619041,1.738731172093691,,0.0,6.536507447303348,688.8729480000002,6.216190393485832,499.7917737764947,-164.31262613935218,-27.447902370453576,27.447902370453576,False,-4108.417309547319,0.3497008934582678,-0.3589151079387077,-0.7680986773036086,0.279299753214345,0.5143523785165368,0.040091136482796885
225.409722,225.506944,1352.960594,2.333333,763.3118611066039,314.91652258018763,32.0,,0.0,55.47622910920007,44.507545026772675,234.0,19.09125644329897,0.213688687540504,0.294202745929896,0.117496491136242,0.161254039755049,0.238334145572787,0.336802776823755,31.0061044576828,13.204516895133333,33.93818072127848,2976.466435582423,938.5825170314434,6898.982624943783,8.317105542258139,19814.70914989692,4.0,45.78784588293621,749.739397555174,94.12720826410566,6.232865984112603,158.68824894989706,7.27428670921361,166.9994516549009,0.038086495329265,0.038195370873721,29.23189684806518,21.542834601742936,8.954722900569102,-11.210448523966399,-37.36940325621715,35.8831542825551,40.61372999440305,53.696183263252806,41.37963034766849,80.74985910507712,5.439326287558148,24.130000217655006,37.39650484923436,40.13924296611693,90.09828687727855,161.92005446382746,187.53441706523438,218.03935573496244,246.81148960278844,271.02173079714794,-0.001940086161115,-0.008214226623999,-0.001991001218829,-0.006955193069444,0.130699720111644,5653.590223183513,15219.983544524637,31373.941961280372,57623.87306989266,94275.5656904553,,-8.389884094892382,-8.100228476303007,-7.874324369894492,-7.291504013174959,0.377472607186403,0.650296054799382,13.76347359538869,0.363532776513354,7.081672766736678,0.277039142900859,20.621702998964597,-0.485612545334345,3758.237522456138,27.986582955339102,0.0,22.3367508424717,39.230562135435896,176.50426383338163,-170.32358143493104,964.855322996672,297.4543213021674,723.903883831436,2.747499338226282,863.3972421477432,898.3802009294704,,8.87919150081799,8763.457782999276,1.78264401522961,688.872948,280.0,7.210789349651367,1352.9605939999994,6.535334818230162,688.0644570470123,23.9600571311654,-49.14379176316109,49.14379176316109,True,-1217.590109417986,-0.08440835593360048,0.6945043730333955,-0.7041996918993292,0.10452540870076982,0.5190834786105177,0.03825411479801618
225.506944,225.645833,471.925958,3.333333,834.4049924069856,35.87091487161505,22.0,,0.0,81.92862566438876,18.07137433561124,234.0,16.2653706505295,0.212529365007529,0.293093186831983,0.114539847703496,0.160426274113094,0.237252858478521,0.335719547585663,33.46594685168653,13.35350730967979,29.725794672007456,3620.4211124940252,939.3996889267959,6776.257706919015,7.506661393403739,31708.72622130597,4.0,45.82404129434084,748.4097910841232,94.24444826687518,8.184077157007676,231.35281869979934,7.832933687984923,244.47608217577243,0.060912358962111,0.060611690164728,31.428061738636075,22.41512391339292,9.669418854830024,-10.525896456434083,-37.200625654698,31.29042140677625,45.94725811825858,53.99022163607117,28.097368500844876,104.79495296509407,7.022379759724648,8.63640435860345,43.67090654505318,37.186687281443184,80.31328038702955,250.62318994393496,203.12109532980546,218.36636588048526,235.28656996721847,275.4130677561345,0.059436951123783,0.051541612280246,0.044467119553093,0.10571499411789,0.070983748828562,5558.542907596493,15185.187591810856,31373.569907960704,57687.02674347421,94354.64202195464,,-9.834424704316838,-8.201637029984665,-7.886095295956721,-7.435270139433499,-3.159925872482373,-0.141721807200952,15.970815980679122,-0.209494153326705,6.241759360671924,-0.039420296108199,15.76879486069321,-0.780045595153602,2735.6972668263884,68.7287692316379,0.0,12.0995940356475,71.4538254302443,344.2621482305414,-369.51386603697273,1643.5243434404408,150.8096966729596,701.2173324107201,2.997168907374879,828.5122299227423,848.7777220641113,,7.768071855563288,10917.499935128997,1.353644563934438,1352.960594,420.0,6.158938839240853,471.92595800000015,6.416801505125447,611.0423657055454,-53.062034210301476,29.478439434676158,29.478439434676158,False,1519.2993459004683,-1.9335633808980268,0.24303901017831214,-0.8535105457781984,0.12133826733662863,0.5855790700182336,0.037853448456255545
225.645833,226.145833,251.271322,12.0,923.2507127284923,246.65979585687134,21.0,,0.0,45.46217077671532,54.50427780573729,233.0,20.769522510231923,0.212999085402063,0.29346657305613,0.128686819014114,0.159931612442479,0.236674124247437,0.336041963349288,25.909205104342714,16.62057614226408,58.76675313121493,1516.9399306345551,938.4376951427239,6795.932774995318,13.155793854045456,9476.118947084711,4.0,46.73316250340352,754.5634581161759,93.9396137194136,2.185858222867031,299.5921571296145,4.963625412603814,306.99551191194024,0.553901392359115,0.724015699683463,28.5510658496482,22.96186059506154,10.008085139229022,-8.104098282513334,-35.945290083049706,52.616512012484066,42.56974604849723,47.154030356818886,39.15884552895067,67.99058930411032,4.464014887985097,9.211078212080762,45.69956131273146,41.010679625783624,69.74781662248664,307.16840949984766,200.61637264444408,202.92145135432253,251.47061035553506,276.704554729452,0.023362228301969,-0.002789667333003,0.19100565700058,-0.040852551815234,-0.058553697718309,5520.159624368745,15118.072641382765,31327.663724888524,57749.02253896969,94620.09297777318,,-6.098635017680439,-8.335526671024462,-7.072650378577682,-7.760408006475341,-1.413084833497513,-0.12893311469636,17.92899647251204,-0.087135995012237,7.34508420788434,0.127189350405686,22.417319535050634,2.576010182646996,3811.154294867032,6.871717906173,0.0,0.0770681265215,6.883396918853,344.374252598836,-163.73362690060586,335.6409082198552,171.00176802064686,820.6109687700542,1.756583344908451,883.206207669759,898.7033308352476,7.196456712189684,16.488736298811556,7489.367162856422,1.420942436688596,471.925958,620.0,5.530505182916199,251.2713220000001,5.069383879271851,158.07628694629352,-506.0281129695534,-37.08940372180895,37.08940372180895,True,-3596.5658868239725,-1.8649762657092424,-3.6696609517208643,-0.8535834027009429,0.14353627259242335,0.4852988971577027,0.03970187293664878
226.145833,226.447917,231.20048,7.25,877.4566744730679,348.9421012770591,22.0,,0.0,78.42269651223322,21.577303487766788,234.0,16.61792531120332,0.21135916426423,0.291664113198802,0.126378248823287,0.159109980887602,0.234860542861394,0.334153504169475,24.35055694304998,16.06934306896016,62.465165113852585,1284.5782515741969,941.1540182558072,6606.126442035813,13.976917708051653,7097.529675397687,4.0,49.66483233351954,761.8624061279061,93.7499142057883,4.648092496392559,132.1936276187642,6.066910124962346,146.58555862600133,0.083310410604688,0.067976359884875,27.727157785830947,22.127580035379832,9.945066700839012,-6.915996077085289,-36.3504178688958,51.37139304385435,39.37024987837998,36.641963676746265,20.931995692330787,34.57156407559105,4.280993626029225,19.990958227391808,42.60594938908004,26.833483230221738,53.060982258805886,140.85313670595193,175.27438662237353,196.6029718238663,248.12081108171168,252.2037741233524,-0.034472588589333,0.032684444937312,0.099672732275571,-0.0003092196205,0.045564289877889,5531.6196918005735,15098.379850961119,31279.46568066795,57754.35925739895,94676.14822362737,,-6.109952917742853,-7.839233061157756,-6.584098629232882,-8.20450231353738,2.404284956139683,-1.032090732480121,16.19599785708603,0.506909579987857,4.785603865249131,0.417361467333344,14.405253218422104,3.293602115637346,,0.0,0.0123004006095,0.0,0.0123004006095,35.21470837364156,,217.60801849735475,114.1189751532818,835.1190350754915,1.615343430461546,802.6865787299363,787.3662065483733,,19.39685313918182,3489.448948390445,1.397735411964191,251.271322,1340.0,5.447601136445117,231.20048000000003,5.927374204761858,374.1681047144626,-289.9362952013843,61.83707954000032,61.83707954000032,True,-4143.894502305991,-0.5784015105544851,-1.5252004781592186,-0.34747244090866347,0.06125411786647341,0.578102111161818,0.041874894825486224
226.447917,226.729167,152.424158,6.75,798.1826491340603,75.01215298425178,22.0,,0.0,78.44021914276507,21.430873348372543,234.0,16.783762886597938,0.210243813812489,0.291552180992313,0.119094096715568,0.157977078852108,0.234350056227024,0.334572481087458,34.015679199498585,10.886077405440437,24.776208104083384,4015.4514553418267,939.7435315125916,6727.703508782534,6.788443734816268,46939.182927856185,4.0,48.76261633085834,759.1774054837575,93.58281481193373,11.574304543956105,183.0280743396056,12.829972591684532,185.8842535893049,0.00325664051811,0.003756864400121,32.42832496509312,23.32275900109428,10.566329451994397,-6.745304944315933,-36.5352269400137,26.323640858497235,36.89246384940992,34.39761891103489,27.63122895982971,29.432730978588957,10.06468930674339,19.91046258287954,37.188279575886504,32.474518674488564,62.622130836481006,188.4111228039182,172.8315434425957,177.84475215353837,211.79389242229072,230.69442404774875,0.03594571422815,0.16007644552597,0.034841094330575,0.048126234849877,0.010225761517507,5496.329198857276,15144.385044685887,31365.96241370225,57886.33899356051,94782.26747994336,,-9.935495462127063,-8.208538051019728,-6.760042934408637,-8.303593855606247,-3.721968440013439,0.052171808795768,11.791921676367865,-0.083610671534687,4.640664654752205,0.081404289458767,34.50491676495197,-0.593108164386072,,0.0,0.0,0.0,0.0,9.4624106337122,,1784.9099019618463,257.5422658075901,671.7702441024915,3.33676002828147,696.6629948615172,790.7304698648037,,10.579140915302338,6837.904054379951,1.551850126319624,231.20048,1775.0,5.033206360236637,152.42415799999995,6.6165219001592295,746.3412440444397,82.2368441285928,389.64760825146885,389.64760825146885,True,5023.924916015219,-0.5880086364206637,-1.299467796731677,-0.06881143666297587,0.12248241037874147,0.5781402956470013,0.04107795107965966
226.729167,227.125,373.632527,9.5,692.2476937904447,351.79155577611937,22.0,,0.0,90.996115427303,8.823529411764707,234.0,15.439711014176662,0.208974455186209,0.2905387170676,0.11480575787989,0.157033268267736,0.233279258053322,0.333694411184738,26.277409092313423,15.058568559664092,52.52108691556391,1771.566026092359,941.9137972219903,6547.549694819967,12.090933289436448,8207.089295056558,4.0,52.82000311046115,763.4468202776922,93.94853408984456,3.10631736356665,194.78468121470564,6.32392929602442,198.54825142560514,0.33308585436564,0.359357646128741,30.165256349092182,24.4776151834437,10.338353927255664,-5.959827803262976,-37.314863627081266,41.25868431761049,28.625097285300534,40.69323573239325,9.728485872361926,36.196065805451255,3.153098878423914,31.982186919330044,48.64860818461542,47.7519972840398,70.37360027464251,208.60503192762144,174.8519017528938,173.83206908251432,199.25538594722724,216.65726915662046,0.026929517852316,0.134295106023471,0.041192107797812,0.078276757325188,0.078892996328342,5536.55814311048,15172.99009827426,31435.078914033067,57947.77115566559,94798.45313575788,,-6.206042898918347,-9.09836593288112,-6.364298467080764,-8.739851109599151,1.660906917897462,-1.858643270548709,18.471221225092457,-0.183739044708964,8.545502395775767,0.004024671993521,23.267030796752067,2.911246518216823,,0.0,0.0,0.0,0.0,181.219939403902,,221.10905497154386,413.3155873542693,801.2392509291566,1.954438234126619,712.4757733263237,787.2661269373438,,18.943525774475816,6697.966426479121,1.733329179155074,152.424158,2180.0,5.925945617527076,373.63252700000004,5.771449755215909,320.00277091153106,-344.10162900431584,-14.353610088253632,14.353610088253632,False,-3888.5777321298947,0.8527472681353289,-2.5409975445831563,-0.7100840201066829,0.2700099102279695,0.6035402736885603,0.04234385500908681
227.125,227.5,429.445012,9.0,613.2320959010054,327.4323549841901,22.0,,0.0,88.80269550227237,9.76335997492556,234.0,15.980837194933581,0.209174388885906,0.289985984295462,0.113984719509801,0.157295425935952,0.233560304268985,0.332743442184116,25.15475189911793,14.436530433958756,54.972294923872695,1651.1529066176633,953.0297946422022,5639.058205031672,12.689998886084057,20531.59449287279,4.0,58.40192556471944,766.8666986100254,94.40794637260342,9.517380221818794,151.6347088002101,15.201655015347196,160.09708899635604,0.051087882004165,0.048715448106081,27.18957826329671,22.005939929794593,10.516823433952322,-7.687999442606393,-36.111324377081644,45.126373504975916,30.95018859238369,34.49577444690181,7.07164084006431,27.5601142295452,13.58591161433414,53.636018462607616,60.015798863207294,50.629877272699886,60.289005260846984,157.3204942852646,182.76508012509683,186.3314591746643,203.03191070664542,222.5191421186351,-0.054595633066397,0.018752488036701,0.073256243370926,-0.015277143773298,0.063486410224939,5753.196595716881,15281.992745113996,31509.447920225968,57958.101071566365,94791.71899287902,,-5.656102579833532,-7.393044391122304,-7.108825281399812,-7.922670838678047,57.3918577062222,2.404603439062052,20.27977204464785,0.276821156594314,8.002377561704378,0.193096299887314,53.27777856081104,2.304422430155844,,0.0,0.0005493283918,0.0,0.0005493283918,4.184109345536278,,572.0354394846324,161.64124963340805,817.1946843632777,1.800411898208793,843.2158178691969,704.1939424442246,,18.47010203576779,7128.836440488773,1.22837645872416,373.632527,2750.0,6.064819585163668,429.445012,6.2815563340281235,533.6200640873423,-130.48433582850464,24.258065451076245,24.258065451076245,False,-1052.6302036028703,3.437124179231296,-2.3152648631556145,0.08877648023421665,-0.012720973601424672,0.599363297656755,0.04335277754289646
227.5,227.604167,1898.641062,2.5,519.8222460658083,271.7045763641104,22.0,,0.0,86.06929402777153,13.28360221093785,234.0,15.854144725058212,0.209961281562364,0.290425355836271,0.11301152377326,0.157992249233517,0.234544586887774,0.332998940108179,33.18134293524752,12.113762335580894,27.851605541562577,3661.657622135759,952.778940111521,5757.609186929672,7.283980517110458,52740.04444286439,4.0,58.23138241319953,763.831763766117,94.41245066038982,14.239679594774675,186.6895681525412,20.336391625927615,188.40753588995477,0.011553222853589,0.011700124804032,31.0349292587741,21.337086002245,10.785707411115041,-7.924033430509051,-35.50422158587151,29.772439648728113,46.62629682838645,26.50938270818843,9.764370757698186,30.227377894271896,18.090795066074854,29.704231122284508,64.91925695112155,46.65520795608174,47.07967695799979,188.95330905767318,176.30100962990863,189.8173300985228,205.85910297659763,223.58746636503074,0.034916298319383,0.167412518129153,0.054288533319829,-0.026221091185032,0.100632742581446,5848.969547346117,15448.997732908005,31645.055964664472,58108.270438490705,94955.73098011623,-7.5043427173169,-10.581756043349747,-6.789626542649361,-7.305991363125965,-7.68765627974474,52.100786424921615,-0.681443248271713,20.377227312788538,-0.010358847236739,6.229473765891896,0.050957439746797,57.046788863377564,-0.460205952101332,,0.0,0.0,0.0,0.0,7.365064820503036,,1621.7099665081605,116.70053623086596,701.2026534869075,2.99772700241967,540.0781069161203,660.6825580074054,,11.523979702268553,10472.301816943022,1.37601703591151,429.445012,3290.0,7.5494202325710535,1898.6410620000008,7.1259598881968484,1242.8415430255116,578.7371431096647,-34.54046855405517,34.54046855405517,False,6358.740278803981,0.5808740731021228,0.6192599954024274,-0.01860239838540116,-0.11276360922146737,0.5940128625113293,0.04245764510368675
227.604167,227.708333,875.274835,2.5,635.3418705402651,359.1485266314941,22.0,,0.0,59.588682211160595,38.69531045323553,234.0,19.040010245901637,0.210411423844785,0.291571569605354,0.11081395439143,0.157954301067124,0.235394505296235,0.334513445669148,32.547686936173996,13.690764418106887,32.35159525853583,3329.2824084831987,943.8514000279698,6572.625806024204,7.950345056865914,40485.21701066617,4.0,57.64311066480786,760.2919464333021,94.33486956335123,11.376806938145785,231.74226904189408,16.02246953689467,236.62523767248933,0.048450137329569,0.048392217539115,30.439465358433853,22.404066803237978,10.908018610401653,-7.837878737966093,-35.32865026408023,37.65048441393414,47.04180546195982,25.098973679866845,10.533210358299122,26.193932914656543,13.848244592257505,23.760226533068064,63.06847401081804,42.360534007910154,44.04418968055432,245.04147963081502,182.49925111364945,200.45313028838146,202.2489582389013,214.89293319818006,0.141680241286034,0.123070685390436,-0.012453424314183,-0.081621593767915,0.05011197021702,5807.797018824672,15416.50036232647,31637.35380735445,58120.33698905062,94995.73869296075,-15.888402041112165,-8.767787328891098,-7.397504816221255,-7.32011016510329,-7.662732435589573,7.846966820817919,-0.089661769033791,21.43898995275841,-0.295310490663225,5.985352422242062,-0.134986349163619,43.17069461357489,-0.538881629183848,,0.0,0.0,0.0109335435622,0.0109335435622,169.45463100768586,,1397.1453880827078,407.8354948046572,717.7892571481433,2.818098555938869,755.7602116004044,801.0780042935372,,10.737352941888778,17271.893780216484,1.420953167856161,1898.641062,3440.0,6.775679780315208,875.274835,6.68620029566703,800.27186435332,136.1674644374731,-8.56907655144456,8.56907655144456,False,3538.8260501154527,-0.1285407105641163,0.6192599954024274,-0.6951048378187589,-0.011981465010463896,0.5312499077215754,0.04140910277075167
227.708333,228.145833,400.390361,10.5,722.9452226636002,13.229656197795144,22.0,,0.0,65.0820361800589,34.7076146403029,234.0,18.86982426778243,0.209127851014232,0.290616740016967,0.110591688131501,0.157325536015547,0.233816764280224,0.333732554304128,24.17997819410998,17.356176551082168,67.6287609306269,1078.204569256514,944.185717884298,6684.600976063649,15.005805163751061,7188.842881689102,2.0,53.70006095026748,769.9178936483265,94.4850568045722,2.807302659077662,285.4627374894153,5.163124096092368,291.2387600785479,0.351084178232913,0.677861794751245,24.42502891960298,23.405319533512262,10.886338475734288,-8.091774722504432,-35.781932222555604,70.54828519012689,35.33392055836215,28.310223667513185,8.734681363146192,24.10154484779667,4.045777134769943,36.031787993942174,54.43276668462516,42.4336492175145,52.13488409391104,297.31648413042296,191.96320321750972,206.33607203617473,211.1741528544566,216.16047145354278,0.025600592005315,0.009356285979553,0.056488597130816,0.013862660919769,0.015002179123136,5916.082346587169,15466.22001467346,31732.43757246793,58192.05950343373,95003.10088947357,3.681255231659047,-1.112651099146333,-8.055744123167814,-7.410788438410202,-7.718308953994579,5.798472505488254,-4.474075455221747,21.36388177383518,0.139195474039724,7.909094499541575,0.080931481366386,17.61675001271055,9.175661288306168,,0.0019986126489,0.0265324119118,0.0329901138555,0.0606961144694,490.7122611208018,,215.69305517937119,93.78158606180969,855.4918211950702,1.415949152792791,669.8236602965655,727.5876974518438,,18.793924396252418,7192.2311050494545,1.200256097613419,875.274835,3590.0,5.994934422620996,400.39036100000015,5.420219387980188,224.9286831027869,-439.17571681306003,-43.82265283784222,43.82265283784222,True,-4122.882749091761,1.3360656820363588,-2.9924629074382394,-0.9328642853999891,0.09715020105194114,0.5462724694374992,0.04424914645919383
