fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_sin,aspect_cos,landform,land_use,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wsin10_av,wcos10_av,wv100_k_av,wsin100_av,wcos100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wsi_950_av,wco_950_av,wsi_850_av,wco_850_av,wsi_700_av,wco_700_av,wsi_500_av,wco_500_av,wsi_300_av,wco_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSsin_9_av,wScos_9_av,wSv_7_av,wSsin_7_av,wScos_7_av,wSv_5_av,wSsin_5_av,wScos_5_av,wSv_1_av,wSsin_1_av,wScos_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,ros_p_log,ros_p_linear,PredROS_log,PredROS_linear,PredDiff,Err_pct,Error_p_abs,bad_pred,shap_duration_p,shap_HDW_av,shap_Recirc,shap_f_start,shap_3_8y_fir_p,shap_8_ny_fir_p,shap_f_load_av,shap_wSv_1_av,shap_gT_8_7_av,shap_wsin100_av,shap_wco_500_av,shap_rh_2m_av,shap_BLH_m_rt,shap_DC_12h_av
74,CasteloBranco_29082020,2020,2145,p,2020-08-29,2020-08-29 19:30:00,242.791667,242.8125,airb,1,1,73.0,146.0,1652.110218,1164.668039,13079.221147,2271.08214,2.0,0.5,4,223.40111721416383,0.561847646191602,-0.827240728245991,31.0,7.0,0.0,5.058365758754864,79.37743190661479,236.0,16.582133333333335,0.169105463267565,0.219742458897208,0.123932680336161,0.13836560061093,0.182463054882971,0.246534520076913,23.540773863131015,3.452241017180071,27.004790264936222,2116.3741251591614,976.0602113963164,2454.578136415301,8.134564852598677,26436.31075630094,4.0,55.99052582843332,1031.2524442463366,94.41657240304795,12.48115415074285,-0.429349626127288,0.903138360686976,23.346069097850243,-0.395636434493208,0.918407214530407,,,21.259550512983928,12.250532838722961,1.699881305226185,-14.779279488902397,-35.35447993425939,30.10076327664066,45.976844099462824,27.0885505404986,4.751758368547698,13.571382491149715,25.948038961982686,32.4634590034161,19.031254643815835,74.83462948880242,181.51888268759137,-0.340099867996776,0.940389323519028,-0.060637186411222,0.998159872777969,-0.375401890510107,0.926862136782724,-0.540066113598716,0.841622595313588,-0.811780779410561,0.583962298594337,-0.040050056801132,0.040781031948831,-0.100058243908823,-0.208605485229211,-0.258176305610286,5248.9241053301575,14532.075813521658,30104.425166539106,55832.9847745437,92234.37416088047,-7.08365712727157,-9.83014725001599,-6.789158693850109,-6.434969220183834,-5.735097527969589,40.86803778261334,0.006385927586516,0.999979609756549,1.788139774202112,0.000430720395328,0.999999907239966,11.413658703962692,-0.000387829143693,0.999999924794275,102.92161903666988,0.008954869136832,0.999959904355541,,0.0,0.0,0.1180276035256,0.1180276035256,0.0,,1543.5311967918078,,723.9661021519624,,643.402243501666,,13.413430344420323,12985.175995266258,1.201770572446153,1835.577481,90.0,7.061049625689397,1164.668039,6.907489776611328,998.7345328718264,-165.93350612817346,-14.247279102004573,14.247279102004573,False,0.30661795,-0.07157859,0.063716404,0.0020466913,0.22494656,0.076357625,-0.12590781,0.19652602,0.058373895,-0.03419028,-0.09910307,0.11243229,0.07066306,0.09032743
74,CasteloBranco_29082020,2020,2146,p,2020-08-29,2020-08-29 21:30:00,242.8125,242.895833,fops,1,2,40.25,20.125,147.004315,170.950558,1925.348185,1664.346143,2.0,2.0,4,252.41061580882354,0.80337198802098,-0.595477496521252,21.0,4.0,0.0,12.804878048780488,77.4390243902439,223.0,16.72945945945946,0.16881211687149,0.219290393634072,0.123912148558143,0.138223543837973,0.182099058703396,0.245998476577237,21.53281210392367,5.146725022477767,34.41368921046719,1685.891204277277,977.4831555761168,2436.5973227553627,9.328152830044754,19560.663365781365,4.0,56.03629305678098,1032.0718893427775,94.42587093670731,11.544050863638223,-0.403740330290907,0.914873622800761,23.90110143067256,-0.334367735580261,0.942442686534799,0.001266565278264,0.001267342660286,19.827532759731653,11.3547997792422,1.689280381660615,-13.576872444432242,-35.35278060982088,36.81379764538286,51.65801588647185,21.263718070314965,4.572094386939575,19.58588090318866,28.86395941897633,36.517559709008594,24.888462276350694,80.15246237763735,174.8619629716804,-0.230992561578322,0.97295551619562,0.196463369295992,0.980511164915967,-0.642381896098327,0.766384694239857,-0.563617207366538,0.826036103061086,-0.867448529279487,0.497526932990421,-0.046463865675749,-0.093917765749261,-0.038249084722189,-0.254113124073487,-0.211932717659397,5341.334481445541,14592.28347717039,30160.569603201937,55919.817970410455,92345.98219818693,-3.523641313643715,-9.244982729497265,-6.219591732352415,-5.961300139842757,-6.069780822805801,53.52972433264081,0.010898185660431,0.999940613011248,4.185393196160593,-0.001777355687974,0.999998420502132,12.552153053109725,-0.000602894174049,0.999999818259291,118.02326579160281,0.014505801561712,0.999894785325462,,0.0,0.0,0.0544344051446,0.0544344051446,0.0,,863.7858706000914,191.9262483236239,765.6748358948507,,670.0072402493522,,16.716276860363447,14479.32935393741,1.436986437106565,1835.577481,120.0,5.147206982002408,170.950558,6.804348468780518,900.7600536639708,729.8094956639708,426.91261391727704,426.91261391727704,True,0.20809248,-0.1383285,0.022740794,0.0012400392,0.16173755,0.08359797,-0.15890092,0.16320902,-0.089238495,-0.0344715,-0.10117123,0.07019327,-0.10644199,0.08067299
22,CastroDaire_05102017,2017,296,p,2017-10-05,2017-10-05 13:00:00,278.395833,278.541667,sat,1,1,281.75,80.5,798.699563,798.699563,8361.095729,8361.095729,3.5,3.5,2,864.0773756660745,-0.778012711505769,0.628248534208748,32.0,7.0,0.0,73.11534968210718,26.70299727520436,234.0,16.936964285714286,0.190702065561467,0.257872778334043,0.127115587629577,0.15837790337813,0.206311964886097,0.293412838002072,25.780739243498886,5.235210601245901,27.21149204628665,2433.383533377485,933.9999194902063,7937.515283168084,7.938265859252456,12784.685881715655,4.0,38.461453614582936,795.5183429996628,93.4266765571326,4.336840183836828,-0.645603440516411,-0.763672834133422,5.419345658940285,-0.655154324649893,-0.755495076683192,0.128320200314562,0.181619942237341,23.91098861976569,18.230658020923087,8.80153774919636,-7.126172304119835,-36.68922998189072,30.594672955915257,22.300549229144256,20.050796549392903,24.484894104804443,16.842986716552254,4.293146072358856,22.387006815550592,3.998603236897772,5.676241899630748,22.2958586671046,-0.578246441385618,-0.815862153200447,-0.669073469281678,-0.743196267955767,0.991511997536437,-0.130015225036548,0.654950548550106,0.755671740211261,0.178029288275927,0.984025188964168,0.012395409141239,-0.012401019533013,-0.046940432844591,0.034878713966652,-0.005280107058056,6180.10855855678,15580.638296239287,31582.526714572974,58077.31661719429,94913.21127332692,,-6.198066008342572,-6.067473052722006,-6.219632493519963,-8.240358068796663,-0.149957453988026,0.009195373914978,0.999957721655553,0.020499415800253,-0.015292572291343,0.999883061779083,0.320492327322814,-0.011325656365504,0.999935862697148,12.810133045369245,-0.008101279833871,0.999967184094085,,0.0,0.0,0.0,0.0,0.0,,675.7079792579841,202.9575462057754,689.7420723980892,,601.6809061242475,,17.81704126444235,2315.2115407704105,2.456034331491003,,0.0,6.684236110882774,798.699563,6.0787034034729,435.46291138211654,-363.23665161788347,-45.47850887178756,45.47850887178756,True,0.06737628,-0.11488394,-0.1240762,0.29466605,0.13631536,0.07873638,-0.07001999,-0.26029176,-0.10310126,0.07815847,-0.060186405,0.120510325,-0.07246081,0.05011338
22,CastroDaire_05102017,2017,297,p,2017-10-05,2017-10-05 15:30:00,278.541667,278.645833,sat,1,1,356.0,142.4,770.573722,740.656954,7341.671672,5543.899597,6.0,2.5,2,880.7753484320557,-0.330330640799257,0.943865280508374,22.0,7.0,0.0,89.6358543417367,10.15406162464986,234.0,14.696358543417368,0.191718216967746,0.259078458651443,0.130408777569054,0.159208736148266,0.207160788814968,0.294718798166626,27.510032194348838,5.34944158559509,24.377812965695796,2773.6080678735707,933.6003476365995,7970.365555316942,7.385623489288417,20673.931268122527,4.0,36.71221247148761,806.5607939732431,93.10283068419157,7.316688089848594,-0.979153449659703,-0.203121938794172,8.98882512822865,-0.957890562768181,-0.28713353994206,0.016908269442576,0.017164205879613,26.28499165304393,18.10327101542768,9.069105039943905,-7.48892203107405,-36.44464808331173,24.920481276866763,26.26391943282341,19.864700602231412,25.981586779787687,13.88973760763097,6.92189780270244,14.180510187560365,6.199666758597422,6.844203373306521,30.45691797001321,-0.952956607843244,-0.303106752758656,-0.781937472571702,-0.623356871292984,0.724393335501125,0.68938689825203,0.060436337553519,0.99817205385801,0.361231418465443,0.932476199328135,0.008858328635597,-0.013416904799508,-0.018625402293274,0.042802233409212,0.021554059279296,6080.801793538881,15527.034026695977,31539.224673284352,58023.22733000604,94837.55441954547,,-8.927445980714005,-5.813326909661723,-6.465765816602411,-8.071071450495984,1.281058738221116,0.004063356147679,0.999991744534332,-0.522090847375523,-0.0286759429377,0.999588760589391,-0.119404466864947,-0.008399405241274,0.999964724373612,19.61958399399823,-0.008883828512193,0.999960538016859,,0.0,0.0,0.0,0.0,0.0,,1020.1017425857532,58.346797017535096,673.2640197100151,935.7660997291911,717.2537838242365,,15.598189072161473,3552.2829480167275,2.295489276333849,798.699563,210.0,6.608886810116144,740.656954,5.98614501953125,396.8778384221227,-343.77911557787735,-46.41543074985796,46.41543074985796,True,0.16389179,-0.066257566,-0.10643862,0.09673412,0.114849366,-0.018478766,-0.09873346,-0.2861779,-0.12140325,0.05186188,-0.07007941,0.17848147,0.020676263,0.05085736
22,CastroDaire_05102017,2017,298,p,2017-10-05,2017-10-05 17:30:00,278.645833,278.729167,sat,1,2,54.25,27.125,456.631316,448.40457,7058.759094,6654.947907,2.0,2.0,2,851.2111208920188,-0.598962602740114,0.800776997995564,32.0,7.0,0.0,0.0,100.0,233.0,23.349999999999998,0.189996060028671,0.256403035569974,0.134158156812188,0.159313011169433,0.204373967647551,0.291539001464843,27.005767822265625,6.777008056640625,27.773094177246094,2575.00927734375,938.9640502929688,7431.7314453125,7.891017496585846,19411.4140625,4.0,36.29851030885955,840.7985723939391,93.08580194986817,7.497990915491694,-0.940410600297555,0.340041031124174,10.483134074470392,-0.958275795312268,0.285845238054859,0.002124280393183,0.002130095701408,26.700714111328125,18.430908203125,8.956100463867188,-7.740402221679688,-36.29136657714844,25.633094787597656,28.42313861846924,19.899242401123047,25.972432136535645,14.077468395233154,7.154824275087851,8.333941144384278,10.100166208202964,10.491238877295485,40.899765243847135,-0.970958035230627,0.239249856470346,-0.984244989985174,-0.17681006670743,0.592680870323605,0.805437387977771,-0.228888129258288,0.973452733462001,0.498452704202332,0.866916894329198,-0.005607440745232,-0.034678254442908,-0.019139901338262,-0.010193649828029,0.006610985227749,6028.3603515625,15490.94091796875,31498.3994140625,57984.361328125,94791.58203125,,-9.023559809294932,-6.096872134513676,-6.519839341848742,-7.958248840931557,1.416755199432373,0.002848056040973,0.999995944280169,1.170133680105209,-0.033729206924277,0.999431008424423,0.629419907927513,0.003870269243422,0.999992510479945,33.73518938216162,0.001970979886294,0.999998057617257,,0.0,0.0,0.0,0.0,0.0,,790.9426574707043,457.30877685546454,696.7877895765562,944.6651534697212,945.6121115293677,,15.862873031186439,3578.9036750793457,2.256745103468834,740.656954,360.0,6.107923528813898,448.40457,5.709140300750732,300.61166147390827,-147.7929085260917,-32.959723966705276,32.959723966705276,False,0.17393386,-0.13769239,0.03360387,-0.04106867,-0.07816431,-0.20873187,0.08241342,-0.20586908,-0.0928238,0.047907088,-0.05755946,0.100630976,0.00081145484,0.049113397
75,CastroDaire_07092020,2020,2153,p,2020-09-07,2020-09-07 09:00:00,251.229167,251.375,"fops,airb",1,1,342.75,97.928571,980.027678,980.027678,8188.590642,8188.590642,3.5,3.5,4,839.9714129643118,0.123399915600898,-0.992357022865103,21.0,7.0,0.0,99.7808619430241,0.219138056975895,234.0,13.660806916426514,0.183981353736895,0.266380015039836,0.117855046976274,0.145685227728856,0.201580003646523,0.309977190332397,15.62603181194157,6.855405931671315,55.987705841312454,784.8549150587653,933.478363927054,7729.025058937771,12.809749300311015,11125.569547557661,2.0,51.51016324047137,743.9363661593288,92.90801921500433,13.960656557237296,0.909028054712099,0.416734922638285,26.67157165910834,0.932554662565564,0.361028809552959,0.000466450221745,0.000451317480136,16.014156668595152,16.817167053272215,9.540682020288468,-7.143137248016013,-36.854032734147054,55.57533246330909,35.94966695794731,19.168755077184652,27.98923123632366,93.101062908355,16.730658511927754,12.126115252381906,28.83397773589314,35.25278257457284,58.97158479854236,0.912887497438394,0.408211240683872,0.685001303964215,0.728541840642886,-0.324429863988504,0.94590975433833,-0.357721739151031,0.9338282268912,0.00323790277241,0.999994757979079,-0.039107061136203,-0.117007985433188,-0.033769891343943,-0.028743635777505,0.007907760088161,5936.53912132376,15174.921010898708,31190.82348433633,57772.941123176686,94692.56795887375,,0.876201003270317,-4.682290137771127,-6.51488657753136,-8.281566136320404,0.848734603116927,0.001578617758298,0.99999875398221,5.382962828874516,0.037638706661206,0.999291412832549,3.816551833990363,0.017326900835364,0.999849877985411,107.28835418363234,0.00644477584238,0.99997923221652,9039.956103030107,81.6410658233926,0.0,0.0,81.6410658233926,0.0,,459.16840693099164,57.37934433522702,818.0323795100817,,565.5027888346681,,25.568435276518894,8375.58162677522,1.309212068354122,,0.0,6.888600673234632,980.027678,5.785261154174805,324.4670260875519,-655.5606519124481,-66.89205484994966,66.89205484994966,True,0.09211346,-0.10957596,0.071877226,0.29893315,0.15012355,-0.1620652,-0.12102787,0.13422105,-0.13798611,-0.13950342,-0.10550194,-0.12212947,0.02267441,0.07942087
77,CastroMarim_16082021,2021,2182,p,2021-08-16,2021-08-16 03:00:00,228.041667,228.125,"fops, sat",1,1,65.5,32.75,652.013086,652.013086,4658.530002,4658.530002,2.0,2.0,5,194.5799964353612,-0.085256346320853,-0.996359049445539,21.0,1.0,0.0,0.0,0.0,235.0,15.516666666666667,0.170751596033551,0.174708276228076,0.106903682947143,0.144445761839533,0.184631567001318,0.176801757812482,26.871164957682293,9.480946858723959,33.616781870524086,2350.9102376302085,997.3843383789062,1697.0318603515625,8.68753214677175,34647.6171875,4.0,83.03044045006328,1121.6901222251615,97.72110183726552,14.778478412871683,-0.396037921965958,0.91823415552074,32.90459165353275,-0.330136607324801,0.943933165273935,3.1280699082e-05,3.186798011e-05,31.039703369140625,27.276316324869793,14.245208740234375,-10.22052001953125,-32.782002766927086,6.247349182764689,8.58734941482544,24.902079900105793,42.19614283243815,6.111776192982991,32.132460741193356,31.474061956269026,38.383939711535454,46.12595158909137,38.14756475177737,-0.111583254041133,0.993755089253681,-0.882897040230553,0.469566626105528,-0.97549964578108,-0.220001002454508,-0.927449845684416,-0.373947568169595,-0.949465362940788,0.313871828260705,-0.191429127704387,-0.02564136109562,0.181300357432954,0.027130888151725,-0.023389022045707,5798.183268229167,15485.278645833334,31914.276041666668,58486.0078125,95264.375,15.150105182254551,-4.106402067528357,-8.385288535768952,-9.553654672424322,-6.288750589602015,35.73598861694336,0.012984173867511,0.999915702061418,6.82544215520223,-0.008655130281241,0.999962543658419,5.036182085673015,-0.005085818716096,0.999987067140364,154.29859309086925,0.009367575357555,0.999956123303378,,0.7150065104162,0.0,0.0,0.7150065104162,0.330000000000095,,261.5340681966088,4.972064208982573,772.0294513711773,,577.846912731634,,17.808117139374076,16066.640535990397,1.973024504860596,,0.0,6.481597168891869,652.013086,6.758402347564697,860.2650937424793,208.25200774247924,31.939850934599068,31.939850934599068,False,0.23004708,0.12926714,0.16747445,0.19108604,-0.079079054,-0.12662818,-0.1023593,0.15595317,0.1042754,-0.031752963,0.010019561,0.096001044,0.046087667,-0.08571091
77,CastroMarim_16082021,2021,2183,p,2021-08-16,2021-08-16 04:00:00,228.125,228.166667,"fops, sat",1,1,41.0,41.0,647.651933,720.247194,5999.478181,8945.34157,3.0,1.0,5,151.36544060559007,-0.335165383839745,-0.942159310029656,21.0,1.0,0.0,0.0,89.87341772151899,236.0,15.659090909090908,0.17074230943022,0.174705062870522,0.106875674724563,0.144445971548541,0.184621330797648,0.176801757812482,25.500640869140625,9.613189697265625,36.69454765319824,2063.2898559570312,997.1058959960938,1697.0318603515625,9.237004667520523,32665.5146484375,4.0,83.03044045006328,1121.6901222251615,97.72110183726554,15.845229831331743,-0.400300056301052,0.916384125203713,33.89660480140979,-0.320599131080101,0.947214968816838,1.130035894e-06,1.130820358e-06,30.643386840820312,26.658737182617188,14.16998291015625,-10.296249389648438,-32.61244201660156,2.845515370368958,6.877479553222656,25.029104232788086,40.79465866088867,6.197306394577026,34.80393454588553,28.14548136847704,42.8595590675823,51.88928310659173,34.77961388726826,-0.098986354776565,0.995088790796102,-0.896651315408334,0.442737414927295,-0.97412616670002,-0.226004892315023,-0.966843123198468,-0.255371053809614,-0.886530679512607,0.462669811294098,-0.208045029802142,-0.094197539421656,0.134727451491551,0.033503445960018,0.035098585227595,5789.84130859375,15457.337890625,31870.9736328125,58425.224609375,95220.3828125,18.418398317575324,-4.34783172773338,-8.036293718453873,-9.553851300437907,-6.220378824907796,41.758872985839844,0.013445051033967,0.999909611216281,8.239935159683228,-0.008715602389536,0.999962018416193,6.016324758529663,-0.004684281148731,0.999989028694875,160.19288001332063,0.010779550124765,0.999941898961689,,0.0,0.0,0.0,0.0,0.0,,254.84703552245807,4.623502197263804,788.55276653184,,580.7435041091362,,19.045438138419186,17402.36759185791,1.809137414249944,652.013086,120.0,6.580981927346804,720.247194,6.814702033996582,910.1449851029863,189.89779110298628,26.365641224974528,26.365641224974528,False,0.2838601,0.13821211,0.16266967,-0.02369041,-0.1076145,0.005446568,-0.16270617,0.20214957,0.08988354,-0.04564007,-0.022638667,0.04370296,0.03065691,-0.07305017
77,CastroMarim_16082021,2021,2184,p,2021-08-16,2021-08-16 05:00:00,228.166667,228.208333,"fops, sat",1,1,76.5,76.5,730.596362,1050.247389,6610.271426,13755.323437,4.0,1.0,5,126.84140371347402,-0.240196028754576,-0.970724403613369,42.0,7.0,0.0,0.0,91.66666666666666,236.0,19.43223684210526,0.170739982217528,0.174704257606615,0.106868956387027,0.144441104829295,0.184620171189284,0.176801757812482,24.753570556640625,9.405181884765625,37.82774353027344,1938.1962890625,997.1455993652344,1697.0318603515625,9.463559985160828,31944.5166015625,4.0,83.03044045006328,1121.6901222251615,97.72110183726554,16.488345647840553,-0.40072970574917,0.916196323355526,33.95755691033477,-0.323492767069693,0.946230642947899,1.818081745e-06,1.818422737e-06,30.443695068359375,26.548065185546875,14.066802978515625,-10.415878295898438,-32.79387664794922,2.084650099277496,5.702213048934937,25.451909065246582,48.9931755065918,6.600944757461548,34.381205665223064,28.31841660210951,46.06941680462098,55.243557187977814,33.37786493840583,-0.093720793937906,0.995598519878193,-0.923359800405579,0.383935774570394,-0.978043874752717,-0.208399086031323,-0.986514107378127,-0.163676253451556,-0.830570031780332,0.55691419654056,-0.20360195323209,-0.147785166841043,0.084258922887866,0.022798074243037,0.048466539266649,5777.3994140625,15437.89111328125,31849.296875,58395.06640625,95206.0390625,19.634913174285266,-4.250698218632458,-8.031472706122514,-9.560274482215018,-6.237606451057212,40.874847412109375,0.01443911344039,0.999895750567556,9.406984806060791,-0.008511145781963,0.999963779542778,6.652808904647827,-0.004328646515925,0.999990631365784,161.97561082745614,0.013205206162937,0.999912807463828,,0.0,0.0,0.0,0.0,0.0,,248.30885437011474,8.45286010742285,794.626267840857,,582.9295940177997,,19.45104989207637,17190.621376037598,1.753957089351651,720.247194,180.0,6.9577327275742045,1050.247389,7.135622024536133,1254.9179576296692,204.6705686296691,19.48784360459563,19.48784360459563,False,0.2796874,0.13891315,0.17512032,-0.00011377223,-0.09580998,0.028318787,0.06211143,0.231403,0.08391363,-0.047418892,-0.018078472,0.038448013,0.029609948,-0.07029471
77,CastroMarim_16082021,2021,2185,p,2021-08-16,2021-08-16 07:30:00,228.208333,228.3125,"fops, sat",1,1,79.0,31.6,566.378882,353.536611,6497.000083,2608.241641,6.5,2.5,5,129.21754807692307,0.761702750439819,-0.647926631627698,42.0,7.0,0.0,0.0,95.51020408163265,236.0,17.081866666666667,0.170730886534828,0.174701110311563,0.106855488220835,0.14443564097085,0.184610441327071,0.176801757812482,23.849761962890625,9.361968994140625,39.82693608601888,1777.7063395182292,997.6408284505209,1697.0318603515625,9.82183289527893,29547.109375,4.0,83.03044045006328,1121.6901222251615,97.72110183726552,16.610256802280247,-0.413114159483521,0.91067924717445,34.982188153596226,-0.363391853353589,0.931636388789233,0.000103851214038,0.00010561938121,30.119099934895832,26.506113688151043,13.982147216796875,-10.661346435546875,-32.95438130696615,2.574540654818217,3.552697499593099,24.829120635986328,57.28791809082031,7.201972643534343,32.71698192791904,29.426908703093925,51.06422735262161,57.47203037753967,30.87389615116248,-0.16121096349039,0.986919969020032,-0.952145575339213,0.305644897490469,-0.985129379479118,-0.171814160321805,-0.997154160838825,-0.075389518646954,-0.770576546614345,0.637347460815457,-0.185513173100132,-0.091016350964724,0.038999031375903,0.0097870588924,-0.001713192565193,5777.328776041667,15429.663411458334,31839.26171875,58376.036458333336,95209.20572916667,20.380937511205406,-3.942292944907271,-8.05895214911918,-9.623070319644482,-6.213923870222506,35.16718419392904,0.013351811488741,0.999910860592068,10.997138659159342,-0.008001793019394,0.999967985141762,6.97217067082723,-0.003889960622723,0.999992434074555,168.07541738622942,0.013992410627429,0.999902101430352,,0.0,0.0,0.0,0.0,0.0,,246.79206054687066,13.3828588867176,804.939372152543,,583.9772709881346,,19.704371207670835,16387.39077250163,1.651686288195868,1050.247389,240.0,5.870811615674944,353.536611,6.67326545715332,789.9742845220774,436.4376735220774,123.4490742804788,123.4490742804788,True,0.16383676,0.08927488,0.1774588,-0.00571368,-0.11057229,0.030000465,-0.16303071,0.21005464,0.074961856,-0.016660532,-0.02677279,0.05167581,0.03972865,-0.07100239
77,CastroMarim_16082021,2021,2186,p,2021-08-16,2021-08-16 08:30:00,228.3125,228.354167,"fops, sat",1,1,57.5,57.5,616.395767,955.188226,6713.074601,10880.124551,7.5,1.0,5,147.65826081223628,-0.589598529560628,0.807696461512582,32.0,7.0,0.0,0.0,100.0,236.0,17.1725,0.170690475064494,0.174687127103835,0.106810854077324,0.144403454065307,0.18456804156301,0.176801757812482,25.116119384765625,9.768218994140625,37.92861557006836,1976.52099609375,998.7911987304688,1697.0318603515625,9.44082260131836,36162.125,4.0,83.03044045006328,1121.6901222251615,97.72110183726554,18.29584701346438,-0.408913279030816,0.912573246502584,32.31143998326293,-0.386127232669271,0.922445532370974,,,29.6043701171875,26.09014892578125,13.798248291015625,-10.595550537109375,-32.738189697265625,4.066591739654541,1.32502555847168,24.094141006469727,55.386375427246094,7.404914855957031,33.96857947318016,28.684813158610545,53.514973026597765,55.18562900889256,28.379706510243093,-0.303180858450476,0.95293303388498,-0.961229116600607,0.275750948138381,-0.98823697682528,-0.152930303194723,-0.999581550700544,-0.028926173253576,-0.750359451219893,0.661030025010197,-0.213435649473763,-0.038487610899363,0.053188486021293,-0.044299524234561,-0.047416380546019,5834.97021484375,15468.7548828125,31857.875,58391.5625,95257.8984375,11.834441462609472,-3.83452591944037,-7.909621864916483,-9.525566658604937,-6.172002817051117,33.63768768310547,0.005315459852108,0.999985872843492,11.239194869995117,-0.008023911110514,0.99996780790708,6.217039108276367,-0.003814728960787,0.999992723895007,118.75314174111588,0.004533310332674,0.999989724495921,,0.0,0.0,0.0,0.0,0.0,,281.5106079101503,,796.0867260947365,,587.7928632721406,,17.66599002300825,16984.289169311523,1.705928314422025,353.536611,390.0,6.862954782792621,955.188226,6.5442657470703125,694.2460050745522,-260.9422209254478,-27.318408437485058,27.318408437485058,False,0.27750608,0.18942854,0.070997186,-0.0089594545,-0.10121605,-0.24908666,-0.08424426,0.22179371,0.092845365,-0.026239213,-0.029473426,0.045851216,0.11980333,-0.070972644
77,CastroMarim_16082021,2021,2187,p,2021-08-16,2021-08-16 14:30:00,228.479167,228.604167,"fops, sat",2,2,92.5,30.833333,448.708002,448.708002,4921.765902,4921.765902,3.0,3.0,5,186.61293000681198,0.091400712187931,0.995814194421599,22.0,7.0,0.0,0.0,100.0,236.0,20.172873563218392,0.17033809648154,0.17454949661314,0.10617829561232,0.144067046443605,0.184238244493778,0.176777750651023,36.74567667643229,3.309478759765625,12.59642219543457,5404.852864583333,998.0016479492188,1697.0318603515625,4.883352816104889,101170.42708333333,4.0,83.03044045006328,1121.6901222251615,97.72110183726552,18.704199248233934,-0.339146781948821,0.940733469317297,25.243733156667,-0.379329662451846,0.92526158851655,1.4008835217e-05,1.410732583e-05,30.561187744140625,25.941538492838543,12.606892903645834,-8.251352945963541,-32.1752675374349,14.122087160746256,2.08868137995402,5.95938237508138,16.426177342732746,7.6257643699646,29.2573020401528,25.84547031750742,41.88023680560111,37.78494111106164,28.03808327531928,-0.37002191256403,0.929023026745009,-0.762577586683662,0.64689676478378,-0.994005293874994,0.109331952093097,-0.984702425697797,0.174244462824146,-0.770806354425114,0.637069512673355,-0.111870269996486,-0.112945937931591,-0.040120495944343,-0.100996912020706,-0.015939420966715,5838.4716796875,15463.4033203125,31765.356770833332,58369.005208333336,95347.91145833333,-14.915414288472283,-5.040708546223478,-8.580609902986078,-8.144963915704132,-6.668512600754028,28.171091715494793,0.000866442100651,0.999999624638973,8.095573584238688,-0.006513157215452,0.999978789166594,3.516854127248128,-0.003183736605502,0.999994931897771,70.25808641019367,0.0016378473278,0.999998658727166,,0.0,0.0,0.0,0.0,0.0,,977.9993790690105,179.5874902343752,614.0947729519181,,578.2065147288107,,11.09202390288948,14639.933586120605,3.050075175342833,,630.0,6.108598487703294,448.708002,6.891037464141846,982.421152339368,533.713150339368,118.94442442757416,118.94442442757416,True,0.0932531,0.3407168,0.15537584,-0.013795436,-0.087996155,-0.23819606,0.09331708,0.072787754,0.115068614,0.010612862,-0.03773649,0.2099049,-0.10825053,-0.05995383
