fid,fname,year,id,type,sdate,edate,inidoy,enddoy,source,zp_link,burn_perio,area,growth_rat,ros_i,ros_p,int_i,int_p,duration_i,duration_p,qc,elev_av,aspect_sin,aspect_cos,landform,land_use,1_3y_fir_p,3_8y_fir_p,8_ny_fir_p,fuel_age,fuel_model,f_load_av,sW_1m_av,sW_3m_av,sW_7_av,sW_28_av,sW_100_av,sW_289_av,t_2m_C_av,d_2m_C_av,rh_2m_av,VPD_Pa_av,sP_hPa_av,gp_m2s2_av,dfmc_av,HDW_av,Haines_av,FWI_12h_av,DC_12h_av,FFMC_12h_a,wv10_kh_av,wsin10_av,wcos10_av,wv100_k_av,wsin100_av,wcos100_av,Recirc,CircVar,t_950_av,t_850_av,t_700_av,t_500_av,t_300_av,rh_950_av,rh_850_av,rh_700_av,rh_500_av,rh_300_av,wv_950_av,wv_850_av,wv_700_av,wv_500_av,wv_300_av,wsi_950_av,wco_950_av,wsi_850_av,wco_850_av,wsi_700_av,wco_700_av,wsi_500_av,wco_500_av,wsi_300_av,wco_300_av,vwv_950_av,vwv_850_av,vwv_700_av,vwv_500_av,vwv_300_av,gp_950_av,gp_850_av,gp_700_av,gp_500_av,gp_300_av,gT_s_9_av,gT_9_8_av,gT_8_7_av,gT_7_5_av,gT_5_3_av,wSv_9_av,wSsin_9_av,wScos_9_av,wSv_7_av,wSsin_7_av,wScos_7_av,wSv_5_av,wSsin_5_av,wScos_5_av,wSv_1_av,wSsin_1_av,wScos_1_av,CBH_m_av,HigCC_p_av,LowCC_p_av,MidCC_p_av,TotCC_p_av,Cape_av,Cin_av,BLH_m_av,BLH_m_rt,LCL_hPa_av,LFC_hPa_av,CCL_hPa_av,EL_m_av,LiftIdx_av,VentIdx_av,CMLG_av,ros_p_lg1,f_start,ros_p_log,ros_p_linear,PredROS_log,PredROS_linear,PredDiff,Err_pct,Error_p_abs,High_err,shap_duration_p,shap_HDW_av,shap_3_8y_fir_p,shap_CircVar,shap_f_start,shap_8_ny_fir_p,shap_wsin100_av,shap_f_load_av,shap_wv100_k_av,shap_dfmc_av,shap_wco_500_av
81,Covilha_06082022,2022,2294,p,2022-08-16 15:00:00,2022-08-16 18:30:00,228.625,228.770833,"airb, fops",14,19,554.5,158.428571,327.431784,475.950467,4065.156556,4622.761947,6.5,3.5,4,807.685589028777,0.943252355613262,-0.3320767887553,22.0,7.0,0.0,0.0,0.0,0.0,233,21.030702702702705,0.192081371529111,0.249456154752929,0.096957765189321,0.152821824581376,0.212780201116346,0.27981318291368,21.409521150999872,8.306093299008221,43.72297271963241,1457.367907060375,932.9973569437857,7329.3156731881845,10.587926229330757,27103.94194222104,1.105650668319697,47.96275131555279,811.7542545121055,91.86726313249231,18.41545176325973,-0.757869225088197,0.652406497257818,26.056596313360853,-0.784180737692892,0.620532489585704,0.002015000412764,0.002048339862424,19.678973726422775,11.23765633233353,3.026354995694136,-14.00785046513917,-41.66030698240882,48.798804235437046,74.48054278097652,56.2142574934324,7.7778711773606,24.85094362578186,18.228157375059496,30.495978449802173,29.465592565095687,53.483280584377965,76.59402966805844,-0.777031641947936,0.629461537674618,-0.740346719656704,0.672225211289756,-0.759946432522123,0.649985707302013,-0.982255570977241,0.187547309455973,-0.995968129047867,-0.089707780715454,-0.030507816245594,-0.082740372077629,-0.119278966188248,0.029898913073044,0.009738850933965,5346.001964831576,14599.75679671824,30215.156386705174,56179.91926357015,92023.05462990454,,-9.210703760199424,-5.283827987350086,-6.651709343706671,-7.707800244068443,8.032158510565154,-0.002541391305762,0.999996770659901,4.584584113469258,0.0003778617369,0.999999928610251,7.17714598195036,-0.001685242647783,0.999998579977601,75.1700926082626,0.000193153437798,0.999999981345875,1440.2613811436504,0.0,32.9941870210128,23.0607624908402,40.5042777132536,0.050185950654819,,1469.9677851145289,160.31018024082746,768.3031336077688,,910.8481661704585,,12.33432662256229,9133.75178134455,0.808678537733783,349.498797,15090.0,6.167412642729012,475.950467,6.06107759475708,427.8373007904903,-48.1131662095097,-10.108859964520152,10.108859964520152,False,0.054914497,-0.09972929,-0.06554588,0.06271674,-0.1854322,-0.11369337,0.10242827,0.16234726,0.14661023,-0.052282088,-0.075776555
81,Covilha_06082022,2022,2296,p,2022-08-16 18:30:00,2022-08-17 01:00:00,228.770833,229.041667,fops,14,19,183.5,28.230769,195.321768,155.481517,2668.687102,2011.518128,13.0,6.5,4,696.5134536784741,0.113541239290492,-0.993533284284115,21.0,7.0,0.0,0.0,0.0,0.0,233,20.86565934065934,0.193603028589255,0.252602172337829,0.098274076305997,0.153427094752074,0.214589101874861,0.283818650511677,16.147303871774398,11.788231152297826,75.87921999664916,457.6658053339892,947.5095977234183,6204.620614445943,17.471824032283074,5608.976105891727,0.478032068195404,45.266141534085364,798.3517326783975,91.45696639686723,11.471107467814507,-0.601357108603679,0.798980367676092,19.139263397704223,-0.585311373942051,0.81080860598175,0.006983128056018,0.007188926670037,15.610889742158891,10.378021103789973,3.421956967399165,-13.929790069513484,-43.59547180024127,79.01078563569021,73.00875478526702,50.62823110126214,13.13955579683336,37.650767080815626,12.516725394008382,37.94899935879705,24.877019008372134,40.0184027483614,46.04277472033337,-0.589562414435218,0.807722823427268,-0.283341258689859,0.959019150551253,-0.511439216459169,0.859319456237104,-0.722197514250502,0.691686887551293,-0.826242635247442,0.563314395075577,-0.053111623535366,-0.277672597655369,-0.081087898691538,-0.040625473046032,-0.014567772323574,5472.843931753477,14632.765820675233,30308.285167681515,56279.22445085896,92070.84288444534,,-5.709819995372237,-4.476104926470325,-6.77570657231113,-8.26896332851146,2.52924346115516,-0.006026400833411,0.999981841081624,5.064295449373703,0.000698559366804,0.999999756007376,5.54118723605306,-0.000610226619878,0.999999813811719,72.07456194383134,0.005566214228509,0.999984508509588,848.1797749574778,0.0614207978569,15.3986560576659,1.4078135386831,15.8728451722178,1.051862862554816,,651.2715968160186,88.57470785672257,887.8519246525306,,925.2899096699263,,17.634415454660306,6344.237114338707,0.451200285170797,171.451692,15300.0,5.052937900769168,155.481517,5.001842498779297,147.68686223847092,-7.794654761529074,-5.0132355999131875,5.0132355999131875,False,-0.29568338,-0.25596696,-0.10579271,-0.033837922,-0.15976718,-0.08547407,0.18615244,0.13875909,-0.02367206,-0.28452376,-0.07836574
103,Covilha_11082023,2023,2618,p,2023-08-11 15:00:00,2023-08-11 16:30:00,223.625,223.6875,airb,1,1,65.0,43.333333,889.047162,889.047162,9379.424879,9379.424879,1.5,1.5,5,627.1844468390805,0.979550536265248,-0.201198277583245,32.0,6.0,0.0,0.0,39.705882352941174,38.0,227,16.542923076923078,0.209963697476062,0.284464800507557,0.094196837415061,0.162327366119752,0.235112738849805,0.323883373540094,34.89842113064628,11.481641167337493,24.319919084155956,4226.779478727991,961.8242370008738,5695.566662951792,6.639027044212271,52367.65078397357,2.675883291591413,48.25429613992242,602.3026228533315,95.34821278287157,12.422235909243387,-0.779685103664607,0.626171812782651,16.180241289537985,-0.749228990214016,0.662311044919897,4.122229258e-06,4.129256042e-06,31.67321510842907,22.413414028340533,11.061647445157707,-7.559960482626051,-35.37908269752778,27.40806268578953,40.66045381489395,18.89289565781658,6.964297980632892,16.479572784003167,13.471042699737785,15.624082543338764,27.04087512348047,54.20160435872111,61.57031743180881,-0.754511026771853,0.656287368825337,-0.66710832020502,0.744960729913488,-0.985196528796203,-0.171428701353979,-0.957944067854553,-0.286954984034556,-0.908904152647194,-0.41700508546142,-0.051464124243769,-0.017501492451412,-0.014237495796181,-0.030869192340682,0.038412042569443,6127.533488997837,15741.585506088377,31928.62220546136,58472.30308002427,95391.16106616403,,-10.103788383409348,-7.304662138076516,-7.27157622542977,-7.754256366477826,-59.40116368943701,-0.020006333270101,0.999799853285189,5.929369897562468,-0.00630234252943,0.999980140042112,8.336350614541253,-0.003482764339757,0.999993935157886,39.42776393233183,0.003688994464105,0.999993195636772,,0.0,0.0,0.0,0.0,1.754591510710447,,1639.995535767085,108.20057724293292,684.7011815167373,,917.6831885957941,,9.199587599203113,7967.862955948354,1.544228147158547,,0.0,6.791274452333448,889.047162,6.858038425445557,950.4987998827057,61.45163788270577,6.912078516112036,6.912078516112036,False,0.23896143,0.24801974,-0.10498661,0.10211337,0.1459457,0.13571163,0.032304287,-0.08645978,-0.08985762,0.12600318,-0.08142353
103,Covilha_11082023,2023,2619,p,2023-08-11 16:30:00,2023-08-11 18:15:00,223.6875,223.760417,airb,1,2,16.0,9.142857,185.747308,121.523794,1973.291986,1212.199845,1.75,1.75,5,652.611328125,0.647300429883078,0.76223497261224,32.0,6.0,0.0,0.0,32.758620689655174,47.0,227,17.106428571428573,0.209755085429975,0.28436674149777,0.093987356223347,0.162199670112747,0.234880610792589,0.323843808200306,32.995149899759795,13.988981740329672,31.94775306136009,3427.569075995215,961.989169317786,5662.032452754227,7.851483920246272,41276.08583831144,2.45124526005406,48.25343417329576,602.7155609645336,95.35456162547186,12.042206987690852,-0.784172300990765,0.62054315108528,16.208927146605696,-0.755310088902004,0.655367583576459,1.458495434e-06,1.458951135e-06,30.7663728964805,21.991342063653043,11.088851543544921,-7.218771874456772,-35.111327707612105,33.83078548856982,47.622043314727875,17.54956870234296,5.907970116362662,14.38406902447591,13.55904122697728,14.403731165509553,26.567915657945065,53.61244238963581,63.965669356159125,-0.755283623865095,0.655398083244992,-0.573819262183698,0.818981962162145,-0.996902936571626,-0.07864181492609,-0.991346518221667,-0.131271020449212,-0.962798277087415,-0.270221164303436,-0.069350020915709,-0.092499323554846,0.011369716720439,-0.047228400080911,0.003780101204831,6082.6768124259925,15682.112815789571,31876.89230716732,58426.72919177229,95354.89545174173,,-9.57483360883744,-7.015560893487172,-7.148968000332411,-7.774725132438797,-104.96064298112285,-0.042950084610104,0.999077219353932,5.877597804555526,-0.005498203497287,0.999984884764916,8.280284925714135,-0.002862943389877,0.999995901769175,43.700471496859194,0.005152293938091,0.999986726845499,,0.0,0.0,0.0,0.0,25.527397332870486,,1192.8984683866147,379.4133253943953,729.7685650843589,,921.6510349732719,,10.891205242573717,12693.854569982552,1.490533595989609,889.047162,90.0,4.808305247857963,121.523794,6.429974555969238,619.1581684884503,497.6343744884503,409.4954231666354,409.4954231666354,True,0.19446972,0.12253676,-0.10215952,0.09954989,-0.013104884,0.10887626,0.047505263,-0.13325536,-0.07183687,0.060538843,-0.09273494
109,Covilha_19072023,2023,2641,p,2023-07-19 15:30:00,2023-07-19 16:55:00,200.645833,200.704861,airb,1,1,23.0,16.235294,592.240097,592.240097,7901.840112,7901.840112,1.416667,1.416667,5,536.5178690159574,0.482835221171937,-0.875711224774381,31.0,6.0,1.282051282051282,0.0,5.128205128205128,32.0,233,22.906666666666666,0.229383806717391,0.292976570298512,0.109408086538316,0.184514503479002,0.25413499295711,0.326623535156248,30.566796875000023,11.294824218750023,30.569274759508723,3036.985906703637,956.281875,5519.16015625,7.909603130274166,38948.00858367625,1.29119873046875,45.10618598378314,438.2153545441436,95.3956121869067,12.824560198881745,-0.983033813468212,0.183424430156247,16.189604161857336,-0.984002763446666,0.178153196797939,,,28.74212646484375,19.36614990234375,10.78375244140625,-8.15289306640625,-36.24482727050781,29.62261199951172,43.990638732910156,13.615367889404297,11.593063354492188,20.992748260498047,12.853972422023118,10.211838759208417,60.80866663451297,65.41207455378253,79.04428592555111,-0.984141032321566,0.177387791296476,-0.999046680560589,0.043654668259753,-0.898065672359783,-0.439861396497773,-0.826064076709507,-0.563576207065264,-0.94213570093766,-0.335231742260043,0.037355600169371,0.050345581516937,0.015834494053496,0.022985680975157,0.001299441465531,5728.87548828125,15252.9619140625,31348.751953125,57840.3359375,94649.390625,,-10.23055271446501,-5.522621816388392,-7.394595665315839,-7.830299531598654,-3.75074877327668,-0.009008723118518,0.999959420630544,19.62611730162122,-0.00443525253646,0.999990164219098,10.510531891060198,-0.002666772934295,0.999996444154736,38.01076259863321,0.002427796439803,0.999997052897881,,0.0,0.0,0.0,0.0,0.0,,1361.7752880859503,,721.3681494017075,,636.7577204833237,,12.188705447194963,6426.986217498779,1.411846064961915,,0.0,6.385599202382615,592.240097,6.872116565704346,963.9888681767786,371.74877117677863,62.76994297749796,62.76994297749796,True,0.23841536,0.1433777,-0.08417831,0.07927763,0.1357323,0.0251816,0.03818996,0.022846816,-0.081255876,0.07375762,-0.05884667
121,FornosAlgodres_16082024,2024,2712,p,2024-08-16 11:35:00,2024-08-16 12:20:00,229.482639,229.513889,airb,1,1,22.25,29.666667,823.166408,912.791509,6722.525668,7454.463986,1.083333,0.75,5,589.1104166666667,-0.876007522425611,-0.482297440024041,22.0,7.0,0.0,44.44444444444444,55.55555555555556,12.0,233,20.31772727272727,0.211808985024691,0.288444047248488,0.105552810430523,0.162996444106103,0.236376437544824,0.328991699218751,30.681298828125023,5.442041015625023,20.417736361648252,3503.830302773039,956.295625,5273.0576171875,6.537846789648364,35315.20220199879,1.641159057617188,47.81900827466376,635.2428581143427,94.73445979850551,10.079027564220008,0.695519106911233,0.718507600461819,11.966848437375821,0.625765012215348,0.780011634199853,,,27.80743408203125,20.27252197265625,10.990203857421875,-6.83441162109375,-34.7642822265625,22.243770599365234,29.132888793945312,21.41375160217285,14.431685447692871,12.294041633605957,9.26149640836765,15.129591111539078,24.52491486461965,27.04489522563698,28.37237498454825,0.61134135960566,0.791367008432562,0.517001638316446,0.855984407555483,-0.250947425457575,0.968000717797365,-0.477904078193811,0.878412028632192,-0.588081417358887,0.808801735011222,0.009395192871893,-0.07020224355648,-0.065721457151709,-0.050088862818328,-0.026253606396694,5922.28515625,15418.2939453125,31529.73828125,58184.234375,95171.2265625,,-8.221683898201583,-5.973008447018584,-6.960357593374996,-7.785126190694331,-179.09290058954906,-0.133771382116962,0.991012218555613,6.002656194161705,0.037777607661971,0.999286171404037,3.449465313220614,0.017713861273587,0.999843097250154,25.39597702869012,6.6699186771e-05,0.999999997775609,,0.0,0.0,0.0,0.0,0.0,,937.3163818359712,,660.3941923293837,,911.5349409619638,,13.125159088009923,4630.748271942139,2.528344052319754,,20.0,6.817602437118393,912.791509,7.003109455108643,1099.0483970190364,186.2568880190364,20.405195072759643,20.405195072759643,False,0.3083748,0.13186353,0.12181735,0.091078535,0.14705592,0.1357524,-0.055432975,0.11558977,-0.20763008,0.15258801,-0.088362776
121,FornosAlgodres_16082024,2024,2713,p,2024-08-16 12:20:00,2024-08-16 13:10:00,229.513889,229.548611,airb,1,1,37.25,44.7,759.247511,888.287723,6372.142914,7276.701834,1.916667,0.833333,5,556.0990646258504,-0.92750956433339,-0.373799422244183,31.0,7.0,0.0,28.08219178082192,71.91780821917808,12.0,233,20.366410256410255,0.211585443064571,0.288344743440515,0.105073530972001,0.162779784202576,0.236175751686097,0.328958129882814,31.740869140625023,5.598535156250023,19.43570994989728,3766.9880250566634,955.924375,5273.0576171875,6.300298219223734,36313.17311258459,1.5068359375,47.81900827466376,635.2428581143427,94.73445979850551,9.63984299154717,0.521671038491651,0.853146721026954,12.134964405951152,0.470442559200068,0.882430619648531,,,28.924896240234375,20.02178955078125,11.00811767578125,-6.680908203125,-34.8267822265625,21.355899810791016,31.861888885498047,21.076963424682617,13.753751754760742,13.346906661987305,9.354810901294899,13.32914528729375,25.959056008282406,24.90450949596507,29.872251644385287,0.467249611701333,0.884125443794574,0.504829820563635,0.863218890125609,-0.172267306137026,0.985050239955451,-0.571128714601678,0.820860518819997,-0.570121318535366,0.821560516426816,0.017151340904982,-0.057951356278698,-0.068417076456253,-0.045443983483495,-0.02669339119011,5885.2734375,15409.5205078125,31523.6640625,58182.02734375,95179.203125,,-9.714582977228538,-5.800139316456666,-6.907411031898744,-7.845334628114687,-208.54380899979182,-0.011704566128212,0.999931499219697,6.516964016012805,0.039671492636004,0.999212776475577,2.992007793816644,0.017985635290594,0.999838245379318,25.460221370999214,0.000395350294274,0.999999921849069,,0.0,0.0,0.0,0.0,0.0,,1201.9187011719148,,651.9393667806756,,918.1214988833884,,12.623664499188834,4677.40535736084,2.363745867544488,669.413569,65.0,6.790420831070224,888.287723,7.0453410148620605,1146.500083684149,258.2123606841491,29.06854997523692,29.06854997523692,False,0.3020189,0.124488115,0.0997686,0.08393206,0.05684246,0.075774126,-0.04376299,0.12276169,-0.21169843,0.14625409,-0.09095467
161,FreixoEspadaCinta_15082025,2025,3317,p,2025-08-15 13:15:00,2025-08-15 14:30:00,227.552083,227.604167,sat,1,1,221.25,177.0,3040.175509,3040.175509,22556.681991,22556.681991,1.25,1.25,5,581.1599786931819,-0.848458445467584,-0.52926200157836,21.0,,0.0,22.452830188679247,53.9622641509434,19.0,236,14.586844444444445,0.231141315817833,0.294642072491167,0.177588898539544,0.185853416323662,0.2495567715168,0.328240356445312,36.99404296875002,9.019189453125023,18.35446488107286,5108.378240744124,955.6575,5246.9404296875,5.630093997188761,76796.14479042926,4.433547973632812,57.30577860145916,786.3072873210967,94.62370799072683,15.033370899967377,-0.223864755078886,-0.974620219076882,22.841882511734653,-0.293501539643349,-0.955958600686758,,,35.246307373046875,25.453582763671875,10.58648681640625,-8.026580810546875,-35.78302001953125,18.512969970703125,28.632104873657227,28.93122673034668,8.297820091247559,32.81587600708008,17.136947220966405,29.384386373407793,39.83269112821991,38.58119221158856,44.661421787572245,-0.322867498193614,-0.946444176172159,-0.186824334782192,-0.982393336669784,-0.218576028798819,-0.975819921724566,-0.426552140119144,-0.904462974233759,-0.791920205459223,-0.610624588585673,0.007943799094809,0.119167614494527,-0.039387306195209,0.021933268643073,-0.096327577588545,5754.26708984375,15480.78515625,31750.2109375,58182.109375,94983.078125,,-10.685285385113685,-9.566714755219433,-7.268241312101186,-7.736784208515766,100.45929521185012,0.040278023204619,0.9991885111663,9.371254738455233,-0.000682762859051,0.999999766917412,4.357723803020421,0.000427914306508,0.999999908444669,68.97678562101723,-0.003743805597887,0.999992991935266,,0.0,0.0,34.0023193359378,34.0023193359378,0.0,,3246.462099609366,,637.3599956878139,,630.2616383512371,,7.54868158225014,8568.473815917969,0.494142233992734,,0.0,8.019999400250699,3040.175509,7.700610160827637,2208.6958504890913,-831.4796585109088,-27.349725568455952,27.349725568455952,False,0.3061052,0.32869723,0.087358795,0.11551794,0.12959091,0.16772696,0.023952518,-0.10770998,0.14351943,0.13709393,0.28616863
161,FreixoEspadaCinta_15082025,2025,3318,p,2025-08-15 14:30:00,2025-08-15 18:30:00,227.604167,227.770833,airb,1,1,4616.5,1154.125,3136.445427,3180.578379,29800.963616,29306.411762,5.25,4.0,5,566.6921535712352,-0.981301583088668,-0.192476499936157,22.0,,0.0,29.18700231184177,55.81813511430773,12.0,236,18.475673097767178,0.229712629501025,0.29179089803398,0.173206156505991,0.185921519456734,0.247978721471794,0.324636542760412,36.58857794368057,8.252989438814561,17.83211637740976,5031.364104493034,955.8851850791182,5079.876137110304,5.600645800204851,65198.048261255404,4.700901919852573,56.23672752474032,781.6956486029513,94.55580514179451,12.902938526533184,-0.264407456311554,-0.964411062279386,21.153287507756737,-0.356506497701576,-0.934292843329411,0.000373732913457,0.000429177547562,35.58335177821384,25.938687186276663,10.536883346571516,-8.372342052647426,-35.30797694451182,17.074237468903824,25.491027180029796,35.45532954998008,17.646940521023424,28.849460704431962,16.080253809838233,29.364114457235967,45.100888419638366,34.182350581836154,37.24039501375921,-0.340601661844096,-0.940207694049054,-0.219352556635083,-0.975645661035631,-0.296738939966684,-0.954958638637009,-0.361978887371783,-0.932186293128732,-0.665265420346565,-0.746606938416131,0.011776972967591,0.082875568562365,-0.095231349894844,0.022889466759258,-0.03998856057957,5716.739380201747,15455.259119940829,31734.729543516474,58180.140320103965,95029.59070737695,,-10.52373039367306,-9.910789879404954,-7.383888350967858,-7.507994563303643,-6.07055332057485,-0.013231478170518,0.9999124601611,12.191173365206042,-0.00062026186889,0.999999807637588,3.863330366287403,-7.6473987524e-05,0.999999997075865,72.78316440025215,-0.002667894023771,0.999996441164406,,4.585829247129,0.0,17.0837591040233,20.051607350047302,2.384964933026147,,2965.976451157182,352.6088228938852,633.9470037570024,,641.5518732333398,,7.638182325718857,8893.673549380675,0.816486565680866,3040.175509,75.0,8.065132698232976,3180.578379,7.241690635681152,1395.452869333581,-1785.125509666419,-56.125814142887975,56.125814142887975,True,-0.13237354,0.3526845,0.12141932,0.035265427,0.04437576,0.15643843,0.05321618,0.06765072,0.0766204,0.09554234,0.29964465
161,FreixoEspadaCinta_15082025,2025,3319,p,2025-08-15 18:30:00,2025-08-16 02:30:00,227.770833,228.104167,"sat,airb",1,2,4147.0,518.375,705.85669,708.257772,4538.726577,4799.065617,8.0,8.0,5,647.1282731989863,0.077949586167698,-0.996957302002591,22.0,,3.603664743807262,28.68680013573125,59.90498812351544,9.0,233,18.479535221496004,0.229678731343818,0.292867034806961,0.171567739290458,0.185840818905365,0.248114468921332,0.326299999602274,28.083621315690813,15.508069212113107,48.93121212649301,2056.33600705416,955.41535622469,5310.551214923428,11.012256226690058,10469.518773936594,3.788403915553974,51.55274010992052,783.1321060029456,94.60744669482742,4.181322433808854,-0.968855227192307,-0.247627843228791,9.011388483205588,-0.991499707173745,-0.130108918504371,0.038023705857239,0.054705448751741,28.431310090233985,24.61746653872273,11.04065870761478,-9.099322806789987,-35.80198828411379,50.0602652023278,28.765284531177706,27.783625528659336,16.377420482507343,22.501503504340512,6.057404779110509,33.58285124266826,45.744347972076525,38.54407380489385,42.137376054323006,-0.975143559258301,-0.221574003071329,-0.405310007686432,-0.914179302800728,-0.453558179073878,-0.891226670491401,-0.262500963493198,-0.964931730313157,-0.482829882328519,-0.875714168396645,0.024668104250924,0.034664220660637,-0.008648488112566,-0.040953320943558,0.037315268682644,5891.69174764283,15519.538626892065,31806.535462069456,58245.049183822855,95058.73026331734,,-4.161457448018053,-8.736437046437967,-7.864487928683953,-7.443057051906235,-7.219439914717036,0.004046408082022,0.999991813257305,16.30113092744228,-0.00410922446933,0.999991557101489,6.602131103574523,-0.002762835575103,0.999996183362509,43.882964943009256,0.062603702543682,0.998038464402962,4556.060206911694,0.1248962578611,0.0,4.2208250130328,4.2710148130579,824.4890197949302,,104.81403411141682,52.82717549900554,797.3883379688896,,682.2773266521242,,15.75531816696412,8995.943214667577,1.891104511571986,3180.578379,315.0,6.564219031683204,708.257772,5.988956451416016,397.99801878085356,-310.2597532191465,-43.80604992770153,43.80604992770153,True,-0.2677971,-0.13901073,0.1557485,-0.023458697,0.036521446,0.16044159,0.07261629,0.062165488,-0.23095727,0.0039331107,0.34584817
161,FreixoEspadaCinta_15082025,2025,3320,p,2025-08-16 02:30:00,2025-08-16 12:15:00,228.104167,228.510417,airb,1,3,217.0,22.25641,86.00203,90.859137,676.310862,703.360471,9.75,9.75,5,597.9627167630058,0.071724248669333,-0.997424499474933,21.0,,0.0,39.66942148760331,55.78512396694215,9.0,234,17.52954128440367,0.228841373535945,0.291802761717663,0.169124355588582,0.185836691019986,0.24719022712576,0.325115665517514,26.851060323073227,17.087271617224467,58.585856617066916,1676.8037131343906,955.9996130865071,5336.305396342127,13.186162353029644,5461.584539860021,3.220712650908379,43.22651872226346,785.1046946001633,94.58859150048627,1.68421792278277,-0.124357118094693,-0.99223752558507,3.189241593425275,0.358430676844975,-0.933556345324937,0.299372218830374,0.372736038129958,26.22406828942847,23.570846052847926,11.129420751031173,-9.344683212688448,-36.72576818369687,59.715639480488655,25.228944103774758,30.33883091036018,13.57903132869375,27.333070981284703,2.705379920380751,25.431475169198052,46.21608254224986,35.09247024550019,43.65159761598492,0.385333474305958,-0.922777391129247,-0.478143851101157,-0.878281536669281,-0.373039744164189,-0.927815363784151,-0.696758147329565,-0.717306129996023,-0.818021830848713,-0.575187173235739,-0.010367410659344,0.006323957493586,-0.02459770094087,0.049449163354786,0.069471056983843,5994.583883335144,15568.299703956582,31845.79164215117,58238.73569568724,94943.75341322742,,-2.895050960674575,-8.005838358280169,-7.994959844333904,-7.632158585642934,-25.28153611059806,-0.154635967124839,0.987971516629587,17.391352083324865,0.007440546774518,0.999972318748722,6.343801530781887,0.005024959763387,0.99998737480999,11.073599287392883,0.042809375447125,0.999083258479406,4430.589377722428,0.0,0.0,0.0486865834986,0.0486865834986,859.5904561699803,,311.15767510423143,147.26294120007813,831.7892631780242,,694.9100808672787,,16.229552973668483,5666.358898254453,1.345500733052968,708.257772,795.0,4.5202562841224045,90.859137,5.016757011413574,149.9210739984532,59.061936998453206,65.00384985876897,65.00384985876897,True,-0.50197023,-0.21870518,0.12101401,-0.26351368,-0.017573357,0.1374214,-0.10135616,0.008856762,-0.19297628,-0.21949376,-0.058245916
161,FreixoEspadaCinta_15082025,2025,3321,p,2025-08-16 12:15:00,2025-08-17 02:30:00,228.510417,229.104167,"sat,airb",1,4,883.75,62.017544,330.605504,272.869399,3595.034288,3051.658968,14.25,14.25,5,488.4810466760962,0.025620648956066,-0.999671737295333,21.0,,0.0,61.41460609545716,37.981598619896495,8.0,234,16.157866061293984,0.227148990339567,0.29201738782555,0.170259325926997,0.183270474287961,0.245477830450286,0.326339291257287,32.59633997731414,11.21692643123188,28.640015678541925,3638.3708087544337,952.9804619948542,5497.466824682338,7.448128103193205,21202.14077085908,3.782384237896934,44.001613928372116,785.2376045544701,94.60040928883426,3.924762177629326,-0.708337486057602,-0.705873930560972,7.444460010497495,-0.973147227220887,-0.230183566208147,0.197236146366149,0.452987848192225,32.850598544778315,25.083987577178412,11.519219101384545,-10.160829109864068,-36.37076703394801,25.58056172242109,28.685278530332475,38.00114061473821,63.5576418310669,28.9208018814582,5.320587518382158,11.898971034855672,32.58917006858588,41.17322488604595,44.97483121802843,-0.953866704851611,-0.300230427131446,-0.546712981187182,-0.837320079898616,-0.393826040191451,-0.919184992298679,-0.717137490354985,-0.696931718267545,-0.790771982993295,-0.612110832213295,0.023659323301502,0.070365486394288,-0.073698135280355,0.024021844444123,0.022151242304837,5832.080150496333,15524.596430522752,31823.799903475905,58269.22458446892,94951.99365872346,,-8.474501017266471,-8.72868993304507,-8.465870603143403,-7.305714984204237,-14.025008254046638,0.019773730197397,0.999804480683139,11.25665010336583,-0.004207766438071,0.999991147311616,7.2065014197009,-0.000721862617725,0.999999739457147,33.59623169714011,0.092636017948947,0.99570003925809,4765.4848515646545,11.6377394325763,0.0,7.8188150404135,16.4447842853955,85.36070915299298,,877.8611154771401,347.5046369449293,700.2249238193306,,740.8493963802524,,9.42336654500988,5478.925220991585,2.150018321251054,90.859137,1380.0,5.612651346770861,272.869399,5.460300922393799,234.16818109056214,-38.701217909437844,-14.18305535588395,14.18305535588395,False,-0.49363655,-0.104860716,0.102462366,-0.22596301,0.010747476,0.11301056,0.093623325,-0.086952865,-0.1931668,0.17247778,-0.0164932
